Time,Type,MeanSz,ErrorMeanSz,CV2Sz,ErrorCV2Sz,MeanProt,ErrorMeanProt,CV2Prot,ErrorCV2Prot,MeanRNA,ErrorMeanRNA,CV2RNA,ErrorCV2RNA
0.0,Single Lineage,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1.8,Single Lineage,1.0717734599999997,0.0,4.2921456790795204e-32,0.0,506.0071687322824,0.23589923738276752,0.00024818166671575085,1.0586674371129627e-05,6.665559038328214,0.06145577267192737,0.08988917806420124,0.0041864294435301486
3.6,Single Lineage,1.1485164727628334,0.0002871745849998275,8.574998492869643e-05,0.00012499996654126192,520.8969107335976,0.5837955266981112,0.0013693542585854548,5.7373041371266975e-05,7.793334242445553,0.07430874425950629,0.09396757811521371,0.004047401788218344
5.4,Single Lineage,1.2307338233426002,0.0005129768333332896,0.00016949994529791708,0.00016874991954663135,540.698076462052,0.9026170565505254,0.0031440568502158215,0.0001295016820748883,8.495282413199304,0.07406387978032125,0.08441201896401608,0.0037306479323420197
7.2,Single Lineage,1.3175044571718335,0.000989630924999929,0.0007415811374728224,0.0004166635437062242,563.1068471637919,1.184219503415477,0.00491526926299854,0.00020334070262631497,9.008875169021294,0.0741501156485258,0.07672566205509768,0.0035008055686542167
9.0,Single Lineage,1.40789956785912,0.001891510636499949,0.0022411995738647423,0.0007082866686297297,586.9503526355891,1.4646823920331258,0.006597626834977172,0.00028474606649150436,9.323005590746218,0.07407532572800157,0.07644862515942016,0.003252777406657796
10.8,Single Lineage,1.4868631365636902,0.004427155510750014,0.009467462715340918,0.0014566415792847077,610.7861004249779,1.6931604728646334,0.008069399575151853,0.00034813797095759047,9.53755019299797,0.07666340831262275,0.06957441139815036,0.003073872355203719
12.6,Single Lineage,1.5421507909286964,0.007174896111666551,0.02535469732330796,0.002312316378282553,634.3349053926252,1.8527915749693875,0.009132918016585638,0.00041191920924001785,9.697259214789442,0.07656692049983604,0.06768554638522775,0.002942226472961544
14.4,Single Lineage,1.5639014320270703,0.010308769666416695,0.05019806761793069,0.002835623619718796,657.2192356720458,1.9460172915893281,0.009927397135186098,0.0004380761726207995,9.819333717050224,0.07832207971508698,0.06765414003654828,0.0032218807767736696
16.2,Single Lineage,1.5309466549157198,0.013684483853333429,0.08545764678341707,0.0029958764866795454,679.1642405875795,2.191216335956369,0.01054818524612955,0.0004600639695918488,9.885815477657117,0.084098489446224,0.07277830320132711,0.003507337703351772
18.0,Single Lineage,1.4572014999999998,0.014583333333333282,0.1169022371649774,0.0018559118200484823,700.0846105828178,2.210091607773961,0.011046574300907682,0.0004838218795122067,9.94983200575163,0.08444583336958988,0.07514369585051717,0.0035115415209945045
19.8,Single Lineage,1.3805942676475496,0.013758891921083372,0.12373324699247917,0.0008575048963326559,719.8819312520154,2.1711096398917107,0.011498768347601327,0.0005217795757163921,9.933454444079159,0.08734743506356235,0.07903406690877844,0.003627753335289849
21.6,Single Lineage,1.343438523128637,0.012841490415916756,0.10341222615075989,0.0033651098096970714,738.0935916358364,2.3014724846638046,0.011903311854819552,0.0005381675466202577,9.903340580396456,0.08476623687045137,0.08145881875650061,0.00371337146298676
23.4,Single Lineage,1.33649774706472,0.01036213220033333,0.06872486725319286,0.004962988899885688,755.0242842468247,2.46179233620785,0.012253928472274647,0.0005308683483120627,9.947767470876409,0.08327955878587634,0.07712453790748865,0.0032428621274573563
25.2,Single Lineage,1.3581024168329237,0.007587170478416838,0.03436938155461148,0.004584113482395307,771.1906083935306,2.6363423110068993,0.01253040463999989,0.0005464063923703317,9.971295761762578,0.08085084752435279,0.07553575721240566,0.0032695920787528254
27.0,Single Lineage,1.4124488571793798,0.005892556499999979,0.019068254382169747,0.0036697525923476606,786.4516029264051,2.6973607944036644,0.012724914464209196,0.0005821614196561938,10.00004815824766,0.07785540081401887,0.07310394691262893,0.0032559304420346075
28.8,Single Lineage,1.4657421312339567,0.005936556608666654,0.01863906548727331,0.002185334291968502,800.7875352905725,2.747889586135102,0.012946229214676645,0.0005857386878237369,9.992735661596312,0.08029480488206886,0.07335834322929381,0.0034504249470550877
30.6,Single Lineage,1.5112199491799134,0.009205527080500153,0.035878118832148226,0.002671386291487079,814.0722151256927,2.909032291734775,0.013105426425075443,0.0005702748210510769,9.99140660111211,0.07999104156336667,0.07281178801636293,0.0034526669158410975
32.4,Single Lineage,1.5279172242161203,0.010889136713083447,0.06017745105499314,0.003041942432799486,826.4834682640296,2.8202803995686736,0.013114031046545752,0.0006206936302366696,9.939720000874887,0.08117946495001505,0.07257923611439637,0.0032766293260944393
34.2,Single Lineage,1.5094884512007032,0.014158775623250075,0.0902918228411247,0.002784550882092847,837.7174952987584,2.696068459354592,0.012991597205456451,0.0005892878406784097,9.936401951580915,0.0849603740749707,0.0758399808478729,0.003513528572771943
36.0,Single Lineage,1.463846,0.014508333333333345,0.11609696341846328,0.0019368697539384819,848.5256200963007,2.77655255240677,0.012901840296574629,0.0006251413663728765,10.043850006695864,0.086187494030316,0.0800149774558684,0.003454191293861271
37.8,Single Lineage,1.4065631601966098,0.015906904585583304,0.12480040938768894,0.0004560526845646673,859.0022753079079,3.1077764163971437,0.012866985785115538,0.0005608151075976965,10.00836811782138,0.08626667317209069,0.07903866966231896,0.0036516638929146375
39.6,Single Lineage,1.3643069262351302,0.013310542244416745,0.10845708138039582,0.003095595983312084,868.3184700229442,2.857211203175723,0.012860275798193236,0.0005754952620222811,9.985179576546566,0.07922734815480315,0.07925694971713897,0.003676131411106537
41.4,Single Lineage,1.3549462410047135,0.011398345423166534,0.07703062351022902,0.004998364955024558,876.9508710309768,2.9772331889709562,0.012878948927813839,0.0005676844375556078,9.957727705552376,0.08441671212722301,0.07897596637246153,0.0033541688554389187
43.2,Single Lineage,1.3778022301027504,0.009236555360166876,0.047729951321729656,0.004927107366773004,884.883985999155,2.9454379122068985,0.012897292055842124,0.0005699287057527435,9.966111745259973,0.08376544116879092,0.0739143500375896,0.0032151588343961868
45.0,Single Lineage,1.4155865256645002,0.007306770059999912,0.028981018666779025,0.004190677177988428,892.4577997000177,3.0538056050885416,0.012850964314851549,0.0005488540562102922,10.025881946738485,0.08617274506016237,0.07427850210256651,0.003179119923645647
46.8,Single Lineage,1.4646937604724104,0.0073259634338332935,0.029059118745489165,0.0035713720081600384,899.5459694536781,3.1334055703804893,0.012720379327180365,0.000547627496926527,9.96736691066376,0.07947560732025583,0.07264885599522518,0.0031560473939965805
48.6,Single Lineage,1.4989714539097565,0.008799400888833242,0.041273811536277474,0.00311846859153345,906.1747569748013,3.0431704166061877,0.012606413969559723,0.0005371150225479092,10.000549803587985,0.0783392560595777,0.06954146303668834,0.0030806534947626224
50.4,Single Lineage,1.5110671375531437,0.011897524443833296,0.06587210272117332,0.003466154430694861,912.420074068227,2.9245784279715394,0.012487892427823506,0.0005435777440896987,9.98571178593201,0.08223722601153316,0.0708131113664557,0.003083442095263879
52.2,Single Lineage,1.4986674455970566,0.01478079761974993,0.09340878714447164,0.003011357926650471,918.1146708937946,2.9401455976847046,0.012349131519027081,0.0005387326204035455,9.952686841137432,0.08461204359930541,0.07522845984458429,0.0034064293171727766
54.0,Single Lineage,1.4582773333333334,0.014833333333333254,0.11661940421548776,0.001833695159560507,923.2781560964071,3.002210312446323,0.01220245967074954,0.0005068977769493712,9.949157514013308,0.08660833180413174,0.0777895217194267,0.0036216568438253646
55.8,Single Lineage,1.4113334452827462,0.015362086403333364,0.12491867059701167,0.00038055523405881864,928.0790660934535,2.9936615887891094,0.012035241735809828,0.0005290640461523537,9.95367356870987,0.0819591802574724,0.07597584970310738,0.003447025580243006
57.6,Single Lineage,1.3665528229918402,0.013214817379916699,0.10977825147505749,0.003116358263712711,932.4871194173135,2.984293758134527,0.011958346376697855,0.000541081021240797,9.938483247488259,0.08234682368578472,0.07985853195779784,0.0037110758036432503
59.4,Single Lineage,1.35178712447982,0.011080299783666647,0.07900060309776992,0.005304644511988768,936.8719357287446,2.9439644629900386,0.011913808495248453,0.0005082647025731243,9.968581296007757,0.08436256377533535,0.0777978227640548,0.0033384707587500104
61.2,Single Lineage,1.3735793649912735,0.009132094324333151,0.05029988789566002,0.005273889570699141,941.2422648415327,3.378772195751367,0.011857676261471856,0.0005121592118702955,10.026102164162287,0.08328230807721049,0.07421584342995519,0.003222549298806651
63.0,Single Lineage,1.41305579049888,0.0073126626164999875,0.03060851992418034,0.0041876137292159235,945.4224756780965,3.1775668370179346,0.011916528045394911,0.0005022372549775946,10.06033265770554,0.08190948016571564,0.07155202698419273,0.0028908890049491667
64.8,Single Lineage,1.4674854577733867,0.0070859750033333,0.02966820075170636,0.0037323729020333502,949.4877254788064,3.153733158622856,0.011925629676497402,0.0005220265106032585,10.079083478443804,0.08307676404599018,0.07041184337610727,0.0030892107579249956
66.6,Single Lineage,1.5052192993212166,0.009205527093499977,0.041690958810575565,0.0033754562480691787,953.332996153025,3.0633584563444742,0.0118973476480714,0.0005286390451344665,10.066783719556566,0.07916001930267935,0.07159811668448156,0.0032076547170087413
68.4,Single Lineage,1.5174920909363736,0.01146224917500005,0.06473389198302686,0.0033659221736943926,957.0158917039792,3.004990189446289,0.011664623989420416,0.0005199853601113753,10.08094011278723,0.07825507340539328,0.06758100316888958,0.00306690916639301
70.2,Single Lineage,1.50109162081234,0.013925517378000074,0.09296227285247673,0.003226499147362817,960.1787623916401,3.1612259880961915,0.011393793028400078,0.0004864857507534022,10.011954923826146,0.08279896392800623,0.07380761145236915,0.003307951375604183
72.0,Single Lineage,1.4566753333333333,0.014837499999999948,0.11788820117613114,0.0022684178175153974,963.0233148256,3.0656333587182303,0.011249386668014304,0.00044676214485411207,10.079006510182822,0.08059583109305901,0.07627008340393336,0.003645298140484865
73.8,Single Lineage,1.4146779143975194,0.015277237671249999,0.12512650037229914,0.00042853613541624785,966.0376860213331,3.221673224125766,0.011204158525665467,0.0004756749372410102,10.082229958961294,0.07846807455911176,0.0743756615948719,0.0036362448670666583
75.6,Single Lineage,1.3766190581702236,0.013889677664833289,0.11194959718373913,0.002731648416158715,969.0368826798722,3.2147093407559737,0.011255461408202688,0.00047591352763914213,10.131060626502208,0.08409881569876632,0.07600917344482233,0.003361138826319117
77.4,Single Lineage,1.3644923296768667,0.011906192494833046,0.08257505756631207,0.0045393258638077305,971.9139169775294,3.134641822519427,0.011290844122303046,0.000512430118145525,10.104073512598811,0.08556740438014554,0.07518827891255055,0.003267562812453065
79.2,Single Lineage,1.38282669632445,0.009566432338833475,0.052982805688156914,0.005096877366415755,974.2700095357616,2.9465870716595077,0.011337779394502742,0.0004715645209829372,10.05423272338788,0.08364544408601216,0.07377976184176524,0.0033911515206471593
81.0,Single Lineage,1.4165314560248403,0.007660323450000006,0.030250769980427947,0.004110407886385911,976.3678001563204,3.053750081970975,0.011353202617395168,0.0005089567588349268,10.063013062965544,0.08081640902336318,0.07239608628411792,0.0030391165489202787
82.8,Single Lineage,1.469800209617697,0.007079659530750071,0.02845587957948676,0.0035556119727100967,978.0598126594673,2.974789051145933,0.011277573983104113,0.0005107998643604393,9.976061252978674,0.07929692256796983,0.0706997264764407,0.003179488099671536
