time,Meansize,VarSize
0,0.9984722725587272,0.01972820445474261
0.18,1.005417196430755,0.020003599926122165
0.36,1.0124104260684141,0.020282839775018918
0.54,1.0194522974648172,0.020565977666954647
0.72,1.026543148949337,0.020853068016749125
0.8999999999999999,1.0336833211995378,0.021144165999886073
1.0799999999999998,1.0408731572406842,0.02143932756675603
1.2599999999999998,1.0481130024131802,0.02173860946429695
1.4399999999999997,1.0554032042724248,0.022042069273583497
1.6199999999999997,1.0627441123648576,0.022349765477569027
1.7999999999999996,1.070136077799277,0.022661757580485928
1.9799999999999995,1.0775794525050293,0.022978106309277418
2.1599999999999997,1.0850745880399333,0.02329887393768847
2.34,1.0926218337824307,0.02362412478501772
2.52,1.10022153431612,0.02395392595368886
2.7,1.1078740257921413,0.024288348382338742
2.8800000000000003,1.115579631037403,0.024627468303596474
3.0600000000000005,1.1233386531655662,0.024971369207665725
3.2400000000000007,1.1311513674443012,0.025320144423725342
3.420000000000001,1.139018011177167,0.02567390044052682
3.600000000000001,1.1469387713723371,0.026032761094889997
3.780000000000001,1.1549137699932954,0.026396872761589547
3.9600000000000013,1.1629430466186257,0.02676641067991148
4.1400000000000015,1.1710265383786627,0.02714158655048932
4.320000000000001,1.1791640570854878,0.027522657530477345
4.500000000000001,1.1873552635285547,0.027909936745284084
4.680000000000001,1.1955996389700951,0.028303805420602266
4.86,1.2038964539409882,0.028704726718993927
5.04,1.2122447345076117,0.02911326134051965
5.22,1.220643226251673,0.029530084916581694
5.3999999999999995,1.2290903562766045,0.029956007190083633
5.579999999999999,1.2375841936240608,0.030391992933067335
5.759999999999999,1.2461224085507936,0.030839184505141393
5.939999999999999,1.2547022311780756,0.03129892590235833
6.119999999999998,1.2633204100814042,0.03177278808697746
6.299999999999998,1.271973171436098,0.03226259532420458
6.479999999999998,1.2806561793732703,0.03277045218319213
6.6599999999999975,1.2893644982296362,0.03329877078723519
6.839999999999997,1.2980925573926556,0.03385029782342598
7.019999999999997,1.3068341194491306,0.03442814074655454
7.199999999999997,1.31558225234006,0.035035792537619063
7.379999999999996,1.3243293062071355,0.035677154306108946
7.559999999999996,1.333066895586844,0.03635655495972085
7.739999999999996,1.3417858875668558,0.03707876710810516
7.9199999999999955,1.3504763964668949,0.037849018321562775
8.099999999999996,1.3591277855431199,0.038672996834391966
8.279999999999996,1.3677286761422067,0.03955685076892017
8.459999999999996,1.3762669646498333,0.04050717996315754
8.639999999999995,1.3847298474892915,0.04153101951525933
8.819999999999995,1.393103854330899,0.042635814214017485
8.999999999999995,1.401374889573149,0.04382938310833224
9.179999999999994,1.4095282820536035,0.04511987358132307
9.359999999999994,1.4175488428430376,0.046515704436927194
9.539999999999994,1.4254209308717805,0.04802549767811349
9.719999999999994,1.4331285260341735,0.04965799885484999
9.899999999999993,1.4406553093171297,0.05142198608430495
10.079999999999993,1.4479847494033562,0.05332616809198305
10.259999999999993,1.4551001951103306,0.05537907188610517
10.439999999999992,1.4619849729438836,0.05758892095306716
10.619999999999992,1.468622488971359,0.05996350514291617
