S_b,S_d,time
0.5,1.9597,21.6
 0.5,1.9331,21.6
 0.5,1.2985,21.6
 0.5,1.6005,21.6
 0.5,1.6411,21.6
 0.5,1.9534,21.6
 0.5,1.858,21.6
 1.0,1.0,21.6
 0.5,1.6971,21.6
 0.5,2.0236,21.6
 0.5,1.8473,21.6
 0.5,1.6632,21.6
 1.0,1.0,21.6
 0.5,1.9644,21.6
 0.5,1.6695,21.6
 0.5,1.9708,21.6
 0.5,1.676,21.6
 1.0,1.0,21.6
 0.5,1.9981,21.6
 0.5,1.6525,21.6
 0.5,1.817,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,2.0135,21.6
 0.5,2.0676,21.6
 0.5,1.95,21.6
 1.0,1.0,21.6
 0.5,2.2649,21.6
 0.5,1.7621,21.6
 0.5,2.0028,21.6
 0.5,1.7469,21.6
 0.5,1.9586,21.6
 0.5,1.6642,21.6
 0.5,1.9979,21.6
 0.5,2.001,21.6
 1.0,1.0,21.6
 0.5,2.0364,21.6
 0.5,1.786,21.6
 0.5,2.0488,21.6
 0.5,1.9609,21.6
 0.5,1.9607,21.6
 0.5,1.8485,21.6
 0.5,1.702,21.6
 0.5,1.4683,21.6
 0.5,1.6143,21.6
 0.5,1.9834,21.6
 0.5,1.6802,21.6
 0.5,2.2623,21.6
 0.5,2.0772,21.6
 0.5,1.9485,21.6
 0.5,1.7404,21.6
 1.0,1.0,21.6
 0.5,1.6816,21.6
 0.5,2.0437,21.6
 0.5,1.7802,21.6
 1.0,1.0,21.6
 0.5,1.817,21.6
 0.5,1.6772,21.6
 0.5,1.6722,21.6
 0.5,1.9697,21.6
 1.0,1.0,21.6
 0.5,1.9177,21.6
 0.5,1.6688,21.6
 0.5,2.0414,21.6
 0.5,1.9479,21.6
 0.5,1.7468,21.6
 0.5,1.9003,21.6
 1.0,1.0,21.6
 0.5,1.5997,21.6
 0.5,1.5503,21.6
 0.5,1.9145,21.6
 1.0,1.0,21.6
 0.5,1.7645,21.6
 0.5,1.9819,21.6
 0.5,1.894,21.6
 0.5,1.9631,21.6
 0.5,2.0176,21.6
 0.5,1.9615,21.6
 0.5,2.1581,21.6
 0.5,1.7201,21.6
 1.0,1.0,21.6
 0.5,2.2242,21.6
 0.5,1.619,21.6
 0.5,1.5291,21.6
 0.5,2.0093,21.6
 0.5,2.2259,21.6
 0.5,1.7156,21.6
 0.5,1.5804,21.6
 0.5,1.9413,21.6
 0.5,1.8015,21.6
 0.5,2.2809,21.6
 0.5,1.8359,21.6
 0.5,1.7319,21.6
 0.5,1.8177,21.6
 0.5,2.0503,21.6
 0.5,1.6095,21.6
 0.5,1.9627,21.6
 0.5,2.0388,21.6
 0.5,2.1537,21.6
 0.5,2.2911,21.6
 0.5,2.1707,21.6
 0.5,2.0804,21.6
 0.5,1.5577,21.6
 0.5,1.2947,21.6
 0.5,1.8008,21.6
 0.5,1.5352,21.6
 1.0,1.0,21.6
 0.5,1.6623,21.6
 0.5,1.6595,21.6
 0.5,1.9363,21.6
 0.5,1.6687,21.6
 0.5,2.1585,21.6
 0.5,1.7272,21.6
 0.5,1.954,21.6
 1.0,1.0,21.6
 0.5,1.9711,21.6
 0.5,1.8712,21.6
 0.5,1.9384,21.6
 0.5,2.1971,21.6
 0.5,1.8533,21.6
 0.5,1.627,21.6
 0.5,1.8074,21.6
 0.5,1.6036,21.6
 1.0,1.0,21.6
 0.5,1.7715,21.6
 0.5,1.9136,21.6
 0.5,1.9551,21.6
 1.0,1.0,21.6
 0.5,2.1879,21.6
 0.5,1.8556,21.6
 0.5,1.7681,21.6
 0.5,2.09,21.6
 0.5,1.9454,21.6
 0.5,1.814,21.6
 0.5,2.0074,21.6
 0.5,2.1573,21.6
 0.5,1.6902,21.6
 0.5,1.6124,21.6
 0.5,1.8343,21.6
 0.5,1.7094,21.6
 1.0,1.0,21.6
 0.5,1.6948,21.6
 0.5,1.9444,21.6
 0.5,2.2286,21.6
 1.0,1.0,21.6
 0.5,2.2926,21.6
 0.5,1.8566,21.6
 0.5,1.8276,21.6
 0.5,1.6775,21.6
 0.5,1.6702,21.6
 0.5,2.0388,21.6
 0.5,1.7026,21.6
 0.5,1.7829,21.6
 0.5,1.6873,21.6
 1.0,1.0,21.6
 0.5,1.9063,21.6
 0.5,2.0915,21.6
 0.5,1.6346,21.6
 0.5,1.9754,21.6
 0.5,2.055,21.6
 0.5,1.5979,21.6
 0.5,2.1662,21.6
 1.0,1.0,21.6
 0.5,1.4095,21.6
 1.0,1.0,21.6
 0.5,2.1187,21.6
 0.5,1.4917,21.6
 0.5,1.5789,21.6
 0.5,2.2008,21.6
 0.5,1.8542,21.6
 0.5,1.8676,21.6
 0.5,1.8134,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,2.2854,21.6
 0.5,2.0355,21.6
 0.5,1.8189,21.6
 0.5,1.7026,21.6
 0.5,1.9997,21.6
 0.5,1.9915,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,2.0756,21.6
 0.5,1.6844,21.6
 0.5,1.844,21.6
 0.5,1.8243,21.6
 0.5,1.9645,21.6
 0.5,1.8015,21.6
 0.5,2.0519,21.6
 0.5,1.6668,21.6
 0.5,1.791,21.6
 0.5,2.041,21.6
 0.5,1.8421,21.6
 0.5,1.6852,21.6
 0.5,1.6004,21.6
 0.5,1.9123,21.6
 0.5,2.2536,21.6
 1.0,1.0,21.6
 0.5,1.6846,21.6
 0.5,2.1133,21.6
 0.5,1.4738,21.6
 0.5,2.0486,21.6
 1.0,1.0,21.6
 0.5,1.8326,21.6
 0.5,2.1638,21.6
 0.5,1.7595,21.6
 0.5,1.5583,21.6
 1.0,1.0,21.6
 0.5,1.8668,21.6
 0.5,2.0685,21.6
 1.0,1.0,21.6
 0.5,2.2603,21.6
 0.5,1.9661,21.6
 1.0,1.0,21.6
 0.5,1.9034,21.6
 1.0,1.0,21.6
 0.5,1.6566,21.6
 0.5,2.0306,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.8591,21.6
 0.5,2.1152,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.5904,21.6
 0.5,1.8819,21.6
 0.5,1.9458,21.6
 0.5,1.6663,21.6
 0.5,1.5889,21.6
 0.5,2.0068,21.6
 0.5,2.0828,21.6
 0.5,1.5989,21.6
 0.5,1.7661,21.6
 0.5,2.0621,21.6
 0.5,1.8341,21.6
 0.5,2.0081,21.6
 0.5,1.9439,21.6
 0.5,1.8237,21.6
 0.5,1.652,21.6
 0.5,1.8919,21.6
 0.5,1.6536,21.6
 0.5,2.062,21.6
 0.5,2.0994,21.6
 0.5,1.7366,21.6
 0.5,2.018,21.6
 0.5,2.1311,21.6
 0.5,1.6954,21.6
 0.5,1.822,21.6
 0.5,1.5322,21.6
 1.0,1.0,21.6
 0.5,2.0589,21.6
 0.5,1.8231,21.6
 0.5,1.5346,21.6
 0.5,2.0333,21.6
 0.5,1.5523,21.6
 0.5,1.9415,21.6
 0.5,1.8334,21.6
 0.5,1.9434,21.6
 0.5,1.7898,21.6
 0.5,1.9614,21.6
 1.0,1.0,21.6
 0.5,1.842,21.6
 0.5,1.968,21.6
 0.5,1.8079,21.6
 0.5,2.1588,21.6
 1.0,1.0,21.6
 0.5,2.2807,21.6
 0.5,1.4758,21.6
 0.5,1.6524,21.6
 1.0,1.0,21.6
 0.5,2.1004,21.6
 1.0,1.0,21.6
 0.5,1.6279,21.6
 0.5,1.9279,21.6
 0.5,1.6644,21.6
 0.5,1.9365,21.6
 0.5,1.6805,21.6
 0.5,1.8879,21.6
 0.5,1.742,21.6
 0.5,2.083,21.6
 0.5,2.1824,21.6
 0.5,2.2587,21.6
 0.5,1.938,21.6
 1.0,1.0,21.6
 0.5,2.0391,21.6
 1.0,1.0,21.6
 0.5,2.2359,21.6
 0.5,1.9361,21.6
 0.5,2.0439,21.6
 0.5,2.2799,21.6
 0.5,2.0952,21.6
 0.5,2.0214,21.6
 0.5,1.8846,21.6
 0.5,1.9442,21.6
 0.5,1.7231,21.6
 0.5,2.1847,21.6
 1.0,1.0,21.6
 0.5,1.6663,21.6
 0.5,1.7401,21.6
 0.5,1.4474,21.6
 1.0,1.0,21.6
 0.5,1.6193,21.6
 0.5,1.6499,21.6
 1.0,1.0,21.6
 0.5,1.7247,21.6
 0.5,1.9597,21.6
 0.5,1.7254,21.6
 0.5,1.9184,21.6
 0.5,1.8864,21.6
 0.5,1.8807,21.6
 0.5,2.1198,21.6
 0.5,1.744,21.6
 0.5,1.962,21.6
 0.5,1.5886,21.6
 0.5,1.3758,21.6
 1.0,1.0,21.6
 0.5,2.2775,21.6
 0.5,2.1858,21.6
 0.5,2.0659,21.6
 0.5,1.9746,21.6
 0.5,1.778,21.6
 0.5,2.0797,21.6
 0.5,2.2408,21.6
 0.5,1.6501,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.8378,21.6
 0.5,2.0381,21.6
 0.5,1.7041,21.6
 0.5,1.6785,21.6
 0.5,1.9631,21.6
 0.5,2.109,21.6
 0.5,1.6878,21.6
 0.5,2.2833,21.6
 0.5,2.0762,21.6
 0.5,2.0198,21.6
 0.5,2.2301,21.6
 0.5,2.0266,21.6
 0.5,1.9523,21.6
 1.0,1.0,21.6
 0.5,1.9717,21.6
 0.5,1.8811,21.6
 0.5,1.8479,21.6
 0.5,2.1894,21.6
 0.5,1.5373,21.6
 0.5,1.9245,21.6
 1.0,1.0,21.6
 0.5,2.175,21.6
 0.5,1.8404,21.6
 0.5,1.9688,21.6
 0.5,1.8133,21.6
 0.5,1.7613,21.6
 0.5,1.8895,21.6
 0.5,2.1407,21.6
 1.0,1.0,21.6
 0.5,2.0081,21.6
 1.0,1.0,21.6
 0.5,1.9881,21.6
 0.5,1.9035,21.6
 0.5,2.2655,21.6
 0.5,1.6104,21.6
 0.5,2.1386,21.6
 1.0,1.0,21.6
 0.5,1.8953,21.6
 0.5,1.6673,21.6
 0.5,1.784,21.6
 0.5,1.6795,21.6
 0.5,1.7427,21.6
 0.5,1.623,21.6
 0.5,1.8736,21.6
 1.0,1.0,21.6
 0.5,1.8532,21.6
 0.5,2.1497,21.6
 0.5,2.0826,21.6
 0.5,1.7847,21.6
 0.5,1.7816,21.6
 0.5,1.9175,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.5388,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.7502,21.6
 0.5,2.0026,21.6
 0.5,1.8545,21.6
 0.5,1.7029,21.6
 0.5,2.0869,21.6
 0.5,2.2463,21.6
 0.5,1.9378,21.6
 0.5,1.479,21.6
 1.0,1.0,21.6
 0.5,1.8771,21.6
 0.5,2.2275,21.6
 0.5,1.9115,21.6
 0.5,1.917,21.6
 0.5,1.9086,21.6
 0.5,1.9573,21.6
 0.5,1.6971,21.6
 0.5,2.1265,21.6
 0.5,1.8374,21.6
 0.5,2.2556,21.6
 0.5,1.9016,21.6
 1.0,1.0,21.6
 0.5,1.8238,21.6
 0.5,1.949,21.6
 1.0,1.0,21.6
 0.5,2.0214,21.6
 0.5,2.1021,21.6
 0.5,2.1215,21.6
 0.5,1.6276,21.6
 1.0,1.0,21.6
 0.5,1.7164,21.6
 1.0,1.0,21.6
 0.5,1.8665,21.6
 0.5,1.8408,21.6
 0.5,1.6772,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.6715,21.6
 1.0,1.0,21.6
 0.5,2.017,21.6
 0.5,2.079,21.6
 0.5,1.8579,21.6
 0.5,2.1392,21.6
 1.0,1.0,21.6
 0.5,2.1011,21.6
 0.5,2.0217,21.6
 0.5,1.7671,21.6
 0.5,2.2533,21.6
 0.5,1.6285,21.6
 0.5,2.0916,21.6
 0.5,2.1737,21.6
 0.5,2.247,21.6
 0.5,2.1187,21.6
 1.0,1.0,21.6
 0.5,1.8299,21.6
 0.5,1.5245,21.6
 0.5,1.9312,21.6
 0.5,2.2018,21.6
 1.0,1.0,21.6
 0.5,1.8416,21.6
 0.5,2.2453,21.6
 0.5,1.8714,21.6
 0.5,1.6605,21.6
 0.5,1.9243,21.6
 1.0,1.0,21.6
 0.5,1.6438,21.6
 0.5,1.7305,21.6
 0.5,2.2585,21.6
 0.5,1.5064,21.6
 0.5,1.7041,21.6
 0.5,1.4818,21.6
 0.5,1.8835,21.6
 0.5,2.0696,21.6
 0.5,2.213,21.6
 0.5,1.8963,21.6
 1.0,1.0,21.6
 0.5,1.6009,21.6
 1.0,1.0,21.6
 0.5,1.8396,21.6
 0.5,2.0497,21.6
 0.5,2.0131,21.6
 1.0,1.0,21.6
 0.5,1.7768,21.6
 1.0,1.0,21.6
 0.5,1.9199,21.6
 0.5,1.9527,21.6
 0.5,2.1868,21.6
 0.5,2.1041,21.6
 0.5,1.8297,21.6
 0.5,1.8539,21.6
 0.5,2.1038,21.6
 0.5,1.8688,21.6
 0.5,1.4242,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,2.0422,21.6
 0.5,1.8069,21.6
 0.5,1.8721,21.6
 0.5,2.1478,21.6
 0.5,1.7666,21.6
 1.0,1.0,21.6
 0.5,2.275,21.6
 0.5,1.8786,21.6
 0.5,1.8269,21.6
 0.5,1.9743,21.6
 0.5,2.0516,21.6
 0.5,2.2239,21.6
 0.5,1.7712,21.6
 0.5,1.6441,21.6
 0.5,1.6884,21.6
 0.5,1.893,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.81,21.6
 0.5,2.1392,21.6
 0.5,1.7269,21.6
 0.5,1.9436,21.6
 1.0,1.0,21.6
 0.5,1.7072,21.6
 1.0,1.0,21.6
 0.5,2.1141,21.6
 0.5,1.5841,21.6
 0.5,1.9672,21.6
 0.5,2.1414,21.6
 0.5,2.1734,21.6
 0.5,1.9933,21.6
 0.5,1.8619,21.6
 0.5,2.0857,21.6
 0.5,1.8254,21.6
 0.5,1.9269,21.6
 0.5,1.5067,21.6
 0.5,1.4924,21.6
 0.5,2.1873,21.6
 0.5,1.8847,21.6
 0.5,1.769,21.6
 0.5,1.978,21.6
 0.5,1.7921,21.6
 1.0,1.0,21.6
 0.5,2.0613,21.6
 0.5,1.9007,21.6
 0.5,2.0971,21.6
 0.5,1.9124,21.6
 0.5,2.0586,21.6
 1.0,1.0,21.6
 0.5,1.6678,21.6
 0.5,1.9409,21.6
 0.5,2.0503,21.6
 0.5,2.2628,21.6
 0.5,2.2778,21.6
 0.5,1.8975,21.6
 0.5,1.8205,21.6
 1.0,1.0,21.6
 0.5,2.2941,21.6
 0.5,2.0036,21.6
 0.5,1.6439,21.6
 0.5,1.8669,21.6
 0.5,1.8517,21.6
 0.5,2.2803,21.6
 0.5,2.1809,21.6
 0.5,2.0219,21.6
 0.5,1.7383,21.6
 0.5,2.018,21.6
 0.5,1.8363,21.6
 0.5,1.9944,21.6
 0.5,2.1642,21.6
 0.5,1.9772,21.6
 0.5,2.0579,21.6
 0.5,1.387,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.8609,21.6
 0.5,2.1629,21.6
 0.5,1.9302,21.6
 0.5,1.506,21.6
 0.5,1.4574,21.6
 0.5,1.909,21.6
 1.0,1.0,21.6
 0.5,2.1736,21.6
 0.5,1.7089,21.6
 0.5,1.2533,21.6
 0.5,1.4566,21.6
 0.5,1.6517,21.6
 0.5,1.8904,21.6
 0.5,1.6305,21.6
 0.5,1.9939,21.6
 0.5,1.6018,21.6
 0.5,2.0815,21.6
 0.5,1.9087,21.6
 0.5,2.1256,21.6
 1.0,1.0,21.6
 0.5,1.9053,21.6
 0.5,1.5616,21.6
 1.0,1.0,21.6
 0.5,2.1131,21.6
 0.5,2.1412,21.6
 0.5,1.4982,21.6
 0.5,1.8679,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.5962,21.6
 0.5,2.0135,21.6
 0.5,2.1171,21.6
 0.5,1.8288,21.6
 0.5,2.0661,21.6
 0.5,1.8271,21.6
 0.5,1.677,21.6
 0.5,2.1348,21.6
 1.0,1.0,21.6
 0.5,1.6774,21.6
 1.0,1.0,21.6
 0.5,2.0498,21.6
 0.5,1.8548,21.6
 0.5,1.9376,21.6
 0.5,2.1633,21.6
 0.5,2.1436,21.6
 0.5,1.7895,21.6
 1.0,1.0,21.6
 0.5,1.8578,21.6
 0.5,1.3889,21.6
 0.5,2.1529,21.6
 0.5,2.0836,21.6
 1.0,1.0,21.6
 0.5,2.0678,21.6
 0.5,1.5285,21.6
 0.5,2.1538,21.6
 1.0,1.0,21.6
 0.5,1.8308,21.6
 0.5,1.9375,21.6
 0.5,2.0189,21.6
 0.5,1.6611,21.6
 0.5,2.0418,21.6
 0.5,1.9967,21.6
 0.5,2.0683,21.6
 0.5,1.713,21.6
 0.5,1.5005,21.6
 0.5,1.6209,21.6
 0.5,2.052,21.6
 1.0,1.0,21.6
 0.5,1.8364,21.6
 0.5,1.8006,21.6
 0.5,1.6581,21.6
 0.5,1.3245,21.6
 0.5,1.7842,21.6
 0.5,2.1812,21.6
 1.0,1.0,21.6
 0.5,1.8397,21.6
 1.0,1.0,21.6
 0.5,1.8775,21.6
 0.5,2.1771,21.6
 0.5,1.9923,21.6
 0.5,2.0766,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,2.2095,21.6
 0.5,1.434,21.6
 0.5,1.8951,21.6
 1.0,1.0,21.6
 0.5,1.9639,21.6
 0.5,2.1852,21.6
 0.5,1.9331,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.7775,21.6
 1.0,1.0,21.6
 0.5,2.279,21.6
 0.5,2.0881,21.6
 1.0,1.0,21.6
 0.5,2.045,21.6
 0.5,1.8996,21.6
 0.5,2.0504,21.6
 1.0,1.0,21.6
 0.5,1.9579,21.6
 1.0,1.0,21.6
 0.5,1.2695,21.6
 0.5,2.0737,21.6
 0.5,2.2972,21.6
 0.5,2.1968,21.6
 0.5,2.1424,21.6
 0.5,2.0468,21.6
 0.5,1.766,21.6
 1.0,1.0,21.6
 0.5,1.8414,21.6
 0.5,2.2363,21.6
 0.5,1.7745,21.6
 0.5,1.4976,21.6
 1.0,1.0,21.6
 0.5,1.7127,21.6
 0.5,1.8421,21.6
 0.5,2.2918,21.6
 1.0,1.0,21.6
 0.5,1.9283,21.6
 0.5,1.924,21.6
 0.5,2.2486,21.6
 0.5,1.7704,21.6
 0.5,1.9682,21.6
 0.5,2.1797,21.6
 0.5,1.9665,21.6
 0.5,1.9458,21.6
 0.5,1.9245,21.6
 1.0,1.0,21.6
 0.5,2.0212,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,2.0909,21.6
 0.5,1.7521,21.6
 0.5,1.7298,21.6
 0.5,1.9739,21.6
 1.0,1.0,21.6
 0.5,1.9807,21.6
 0.5,1.8671,21.6
 0.5,1.8662,21.6
 0.5,1.8812,21.6
 0.5,1.6852,21.6
 0.5,1.9828,21.6
 0.5,2.1358,21.6
 0.5,1.7222,21.6
 0.5,1.6754,21.6
 0.5,1.7333,21.6
 0.5,1.7791,21.6
 1.0,1.0,21.6
 0.5,1.8494,21.6
 0.5,1.9516,21.6
 1.0,1.0,21.6
 0.5,1.7217,21.6
 0.5,1.8653,21.6
 0.5,1.6327,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.5137,21.6
 0.5,1.7778,21.6
 0.5,1.6005,21.6
 0.5,1.8068,21.6
 0.5,1.7282,21.6
 1.0,1.0,21.6
 0.5,1.9839,21.6
 0.5,1.8637,21.6
 0.5,1.5915,21.6
 0.5,1.646,21.6
 0.5,1.9826,21.6
 0.5,1.8938,21.6
 0.5,1.5256,21.6
 0.5,2.0207,21.6
 0.5,1.9422,21.6
 1.0,1.0,21.6
 0.5,2.0411,21.6
 0.5,2.1501,21.6
 0.5,1.9895,21.6
 0.5,2.126,21.6
 0.5,2.2131,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.5891,21.6
 0.5,2.0099,21.6
 0.5,1.9433,21.6
 0.5,1.6056,21.6
 0.5,1.7278,21.6
 0.5,2.0956,21.6
 0.5,2.2629,21.6
 0.5,1.5996,21.6
 0.5,1.8276,21.6
 0.5,2.0755,21.6
 0.5,2.1088,21.6
 1.0,1.0,21.6
 0.5,2.0372,21.6
 0.5,1.7202,21.6
 0.5,1.472,21.6
 1.0,1.0,21.6
 0.5,1.756,21.6
 0.5,1.5502,21.6
 0.5,1.6727,21.6
 1.0,1.0,21.6
 0.5,1.4555,21.6
 0.5,2.0871,21.6
 0.5,2.2237,21.6
 0.5,1.9808,21.6
 0.5,1.951,21.6
 0.5,1.7614,21.6
 0.5,1.7246,21.6
 0.5,1.5398,21.6
 1.0,1.0,21.6
 0.5,2.1679,21.6
 0.5,1.6754,21.6
 0.5,1.6736,21.6
 0.5,1.6215,21.6
 0.5,1.7732,21.6
 0.5,1.8247,21.6
 0.5,2.0935,21.6
 1.0,1.0,21.6
 0.5,1.8501,21.6
 0.5,1.7145,21.6
 0.5,2.2782,21.6
 1.0,1.0,21.6
 0.5,1.8229,21.6
 0.5,1.5536,21.6
 0.5,1.8869,21.6
 0.5,1.4594,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,2.1896,21.6
 0.5,1.7098,21.6
 0.5,2.1441,21.6
 0.5,1.6883,21.6
 0.5,1.913,21.6
 0.5,2.1817,21.6
 0.5,1.8883,21.6
 0.5,1.6204,21.6
 0.5,1.6205,21.6
 0.5,1.9162,21.6
 0.5,1.456,21.6
 1.0,1.0,21.6
 0.5,2.1556,21.6
 1.0,1.0,21.6
 0.5,2.029,21.6
 0.5,1.8564,21.6
 0.5,2.2262,21.6
 0.5,1.4787,21.6
 1.0,1.0,21.6
 0.5,2.106,21.6
 0.5,2.0025,21.6
 0.5,2.1888,21.6
 1.0,1.0,21.6
 0.5,2.0822,21.6
 0.5,1.891,21.6
 0.5,2.0162,21.6
 0.5,1.5961,21.6
 0.5,2.2841,21.6
 0.5,2.0486,21.6
 0.5,1.8613,21.6
 0.5,2.2335,21.6
 1.0,1.0,21.6
 0.5,1.6437,21.6
 1.0,1.0,21.6
 0.5,1.8062,21.6
 0.5,1.9341,21.6
 0.5,1.9277,21.6
 0.5,1.7754,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,2.2498,21.6
 0.5,2.2632,21.6
 0.5,2.1319,21.6
 0.5,2.1392,21.6
 0.5,1.468,21.6
 0.5,1.6999,21.6
 1.0,1.0,21.6
 0.5,2.2251,21.6
 0.5,1.4039,21.6
 0.5,1.8232,21.6
 0.5,2.1687,21.6
 0.5,1.8787,21.6
 0.5,2.0233,21.6
 0.5,2.034,21.6
 0.5,2.0018,21.6
 0.5,1.7706,21.6
 0.5,1.9856,21.6
 0.5,1.9788,21.6
 1.0,1.0,21.6
 0.5,2.0811,21.6
 0.5,1.5911,21.6
 0.5,2.1531,21.6
 0.5,1.7265,21.6
 0.5,1.8766,21.6
 0.5,1.725,21.6
 0.5,1.391,21.6
 0.5,1.9642,21.6
 0.5,1.671,21.6
 1.0,1.0,21.6
 0.5,1.8907,21.6
 0.5,1.8196,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 1.0,1.0,21.6
 0.5,1.8512,21.6
 0.5,1.9398,21.6
 0.5,2.0832,21.6
 0.5,2.0553,21.6
 0.5,2.0084,21.6
 0.5,1.9163,21.6
 0.5,2.1904,21.6
 0.5,1.8695,21.6
 0.5,1.8947,21.6
 1.0,1.0,21.6
 0.5,1.9958,21.6
 1.0,1.0,21.6
 0.5,1.7808,21.6
 0.5,2.007,21.6
 0.5,1.8607,21.6
 0.5,2.0097,21.6
 0.5,1.9651,21.6
 1.0,1.0,21.6
 0.5,1.8708,21.6
 0.5,2.0217,21.6
 0.5,2.2477,21.6
 1.0,1.0,21.6
 0.5,1.9875,21.6
 0.5,1.6292,21.6
 0.5,1.6791,21.6
 0.5,1.7701,21.6
 0.5,2.2372,21.6
 1.0,1.0,21.6
 0.5,2.0017,21.6
 0.5,1.8424,21.6
 0.5,1.7423,21.6
 0.5,1.665,21.6
 0.5,1.7471,21.6
 0.5,1.8757,21.6
 0.5,2.2276,21.6
 0.5,1.4116,21.6
 1.0,1.0,21.6
 0.5,1.9026,21.6
 1.0,1.0,21.6
 0.5,1.5453,21.6
 0.5,2.1094,21.6
 0.5,1.805,21.6
 0.5,2.2661,21.6
 0.5,1.8253,21.6
 0.5,2.0321,21.6
 0.5,2.0742,21.6
 1.0,1.0,21.6
 0.5,2.2102,21.6
 0.5,1.7235,21.6
 0.5,1.6097,21.6
 0.5,2.2111,21.6
 0.5,1.8529,21.6
 0.5,2.0524,21.6
 0.5,2.0918,21.6
 0.5,1.9417,21.6
 1.0,1.0,21.6
 0.5,2.2636,21.6
 0.5,2.0539,21.6
 0.5,2.0852,21.6
 0.5,1.6353,21.6
 0.5,2.2138,21.6
 0.5,2.1768,21.6
 0.5,1.5435,21.6
 0.5,2.0623,21.6
 0.5,1.9492,21.6
 0.5,1.774,21.6
 0.5,1.8811,21.6
 0.5,1.728,21.6
 0.5,2.1747,21.6
 0.5,1.707,21.6
 0.5,1.8133,21.6
 0.5,1.9033,21.6
 0.5,1.9531,21.6
 0.5,1.8581,21.6
 1.0,1.0,21.6
 0.5,1.7551,21.6
 0.5,1.9357,21.6
 0.5,1.968,21.6
 0.5,1.8753,21.6
 0.5,1.6991,21.6
 0.5,1.9145,21.6
 0.5,1.8942,21.6
 0.5,1.6914,21.6
 0.5,1.8262,21.6
 1.0,1.0,21.6
 0.5,1.762,21.6
 0.5,2.1865,21.6
 0.5,1.9489,21.6
 0.5,1.9128,21.6
 0.5,2.0417,21.6
 0.5,2.244,21.6
 0.5,1.9615,21.6
 0.5,1.684,21.6
 0.5,2.0254,21.6
 0.5,1.7487,21.6
 0.5,2.1938,21.6
 0.5,1.7327,21.6
 0.5,1.7795,21.6
 0.5,1.7473,21.6
 0.5,1.8908,21.6
 0.5,1.5883,21.6
 0.5,2.1683,21.6
 0.5,2.1486,21.6
 0.5,2.1443,21.6
 0.5,2.1239,21.6
 0.5,2.0438,21.6
 0.5,1.8375,21.6
 0.5,1.7943,21.6
 0.5,1.7429,21.6
 0.5,2.0417,21.6
 0.5,1.9724,21.6
 0.5,1.6672,21.6
 0.5,1.7922,21.6
 0.5,2.0073,21.6
 0.5,2.0073,21.6
 0.5,2.0623,21.6
 0.5,1.8245,21.6
 0.5,1.6915,21.6
 0.5,1.839,21.6
 0.5,1.6353,21.6
 0.5,2.0942,21.6
 0.5,2.0145,21.6
 0.5,1.4529,21.6
 1.0,1.0,21.6
 0.5,1.9358,21.6
 0.5,1.7807,21.6
 0.5,1.3977,21.6
 1.0,1.0,21.6
 0.5,1.7284,21.6
 0.5,1.7929,21.6
 0.5,1.8371,21.6
 1.0,1.0,21.6
 0.5,2.14,21.6
 0.5,1.8188,21.6
 0.5,1.9863,21.6
 0.5,2.1522,21.6
 0.5,1.9597,21.6
 0.5,2.1373,21.6
 0.5,2.0413,21.6
 0.5,1.8216,21.6
 0.5,1.4538,21.6
 0.5,2.1462,21.6
 0.5,1.5694,21.6
 0.5,2.2037,21.6
 0.5,1.6405,21.6
 0.5,2.1587,21.6
 0.5,1.7429,21.6
 1.0,1.0,21.6
 0.5,1.8076,21.6
 0.5,1.7548,21.6
 0.5,2.1759,21.6
 0.5,1.7562,21.6
 1.0,1.0,21.6
 0.5,1.9407,21.6
 0.5,1.953,21.6
 0.5,1.8971,21.6
 0.5,2.1006,21.6
 0.5,2.0272,21.6
 0.5,2.0992,21.6
 0.5,1.7927,21.6
