S_b,S_d,gr,cycletime,time
 2.7293,5.7809,0.0385,19.4894,37.8
 3.361,5.7443,0.0385,13.918,37.8
 1.5,5.7635,0.0385,34.9557,37.8
 2.8535,6.292,0.0385,20.5344,37.8
 2.4537,5.1252,0.0385,19.1274,37.8
 2.433,5.6118,0.0385,21.7026,37.8
 2.6936,4.8967,0.0385,15.5208,37.8
 3.2716,4.9498,0.0385,10.7529,37.8
 1.5,6.6626,0.0385,38.7202,37.8
 1.5,6.5679,0.0385,38.3486,37.8
 3.0388,5.5489,0.0385,15.6361,37.8
 2.811,5.2695,0.0385,16.318,37.8
 2.5533,4.758,0.0385,16.1635,37.8
 2.7981,4.906,0.0385,14.5818,37.8
 3.4474,6.1801,0.0385,15.1579,37.8
 2.4935,5.1747,0.0385,18.9588,37.8
 2.4422,6.1573,0.0385,24.0132,37.8
 3.4664,6.3019,0.0385,15.5222,37.8
 2.9853,5.5311,0.0385,16.0143,37.8
 2.5106,5.17,0.0385,18.7585,37.8
 2.8382,5.3474,0.0385,16.4495,37.8
 2.3301,5.9546,0.0385,24.3649,37.8
 3.7585,6.3342,0.0385,13.5538,37.8
 4.323,5.9933,0.0385,8.4835,37.8
 2.7316,5.1272,0.0385,16.3516,37.8
 2.8571,5.828,0.0385,18.5115,37.8
 3.0252,6.3041,0.0385,19.0666,37.8
 1.5,7.3703,0.0385,41.3417,37.8
 2.6586,5.8082,0.0385,20.2935,37.8
 3.3903,5.2989,0.0385,11.5969,37.8
 1.5,5.5962,0.0385,34.1909,37.8
 2.5905,6.4246,0.0385,23.5865,37.8
 1.5,4.9672,0.0385,31.0945,37.8
 3.4338,6.191,0.0385,15.3067,37.8
 3.2795,5.8779,0.0385,15.1525,37.8
 2.8276,5.6786,0.0385,18.1066,37.8
 1.5,6.81,0.0385,39.2886,37.8
 3.3102,5.1077,0.0385,11.2633,37.8
 1.5,6.1171,0.0385,36.5022,37.8
 2.5918,6.316,0.0385,23.1312,37.8
 1.5,6.8968,0.0385,39.6177,37.8
 2.6317,6.0102,0.0385,21.4453,37.8
 3.3661,4.5681,0.0385,7.9288,37.8
 2.7463,5.9886,0.0385,20.245,37.8
 3.164,6.0219,0.0385,16.7118,37.8
 2.8412,5.6875,0.0385,18.0234,37.8
 3.0012,5.5307,0.0385,15.8744,37.8
 3.1131,6.0599,0.0385,17.2969,37.8
 1.5,6.882,0.0385,39.5619,37.8
 3.2737,5.3787,0.0385,12.8933,37.8
 1.5,6.7582,0.0385,39.0902,37.8
 2.7889,5.5659,0.0385,17.9443,37.8
 2.5264,5.6916,0.0385,21.0914,37.8
 3.0422,6.0976,0.0385,18.0555,37.8
 1.5,5.4844,0.0385,33.6666,37.8
 2.6868,5.1572,0.0385,16.9321,37.8
 1.5,5.6099,0.0385,34.2544,37.8
 1.5,6.2909,0.0385,37.2296,37.8
 1.5,5.3603,0.0385,33.0726,37.8
 3.2753,5.5716,0.0385,13.7963,37.8
 2.8299,5.1307,0.0385,15.4507,37.8
 2.6442,5.7085,0.0385,19.9844,37.8
 3.5033,6.1115,0.0385,14.4503,37.8
 2.8401,6.0843,0.0385,19.7842,37.8
 2.9929,5.9604,0.0385,17.8891,37.8
 3.117,5.5949,0.0385,15.1907,37.8
 1.5,5.6989,0.0385,34.6633,37.8
 2.6,4.9679,0.0385,16.8139,37.8
 2.5621,5.1923,0.0385,18.3428,37.8
 3.3807,5.5279,0.0385,12.769,37.8
 3.0822,4.9044,0.0385,12.0615,37.8
 1.5,5.8213,0.0385,35.215,37.8
 3.0798,6.0359,0.0385,17.4732,37.8
 1.5,6.7789,0.0385,39.1697,37.8
 3.1924,4.5272,0.0385,9.0715,37.8
 2.5302,4.8676,0.0385,16.9912,37.8
 2.7423,5.4326,0.0385,17.7521,37.8
 2.6707,5.7827,0.0385,20.0617,37.8
 3.3712,5.9078,0.0385,14.5684,37.8
 2.8322,4.728,0.0385,13.307,37.8
 2.7935,5.5248,0.0385,17.7086,37.8
 1.5,7.0034,0.0385,40.0158,37.8
 1.5,6.345,0.0385,37.4521,37.8
 2.6356,5.2854,0.0385,18.0691,37.8
 1.5,6.3816,0.0385,37.6013,37.8
 1.5,6.8059,0.0385,39.273,37.8
 1.5,5.5904,0.0385,34.1642,37.8
 1.5,6.7019,0.0385,38.8731,37.8
 2.7333,6.209,0.0385,21.3061,37.8
 2.8167,6.2444,0.0385,20.6738,37.8
 3.0444,5.2642,0.0385,14.2214,37.8
 1.5,5.8173,0.0385,35.1971,37.8
 2.5019,4.8706,0.0385,17.2995,37.8
 2.2259,5.1225,0.0385,21.6436,37.8
 2.486,4.1762,0.0385,13.4705,37.8
 1.5,6.0378,0.0385,36.1632,37.8
 1.5,5.4916,0.0385,33.7007,37.8
 2.6001,5.5716,0.0385,19.7909,37.8
 1.5,8.5501,0.0385,45.1978,37.8
 2.8568,5.891,0.0385,18.7938,37.8
 1.5,5.7095,0.0385,34.7113,37.8
 3.0351,5.6861,0.0385,16.3026,37.8
 2.9487,5.5921,0.0385,16.6193,37.8
 1.5,6.5929,0.0385,38.4472,37.8
 3.1043,5.3179,0.0385,13.9786,37.8
 2.9989,5.9411,0.0385,17.7526,37.8
 2.8149,5.7343,0.0385,18.4772,37.8
 3.7436,5.4888,0.0385,9.9369,37.8
 2.9279,5.8081,0.0385,17.7874,37.8
 3.1788,5.2283,0.0385,12.9209,37.8
 3.3604,5.9413,0.0385,14.7982,37.8
 3.0707,6.0363,0.0385,17.5511,37.8
 3.0807,5.8528,0.0385,16.6652,37.8
 1.5,4.8829,0.0385,30.6504,37.8
 3.633,6.3404,0.0385,14.4609,37.8
 2.9293,5.3498,0.0385,15.6404,37.8
 1.5,6.8225,0.0385,39.3363,37.8
 2.7635,5.2781,0.0385,16.8027,37.8
 3.4481,5.9099,0.0385,13.9918,37.8
 1.5,6.4956,0.0385,38.061,37.8
 1.5,6.7598,0.0385,39.0966,37.8
 1.5,5.6697,0.0385,34.5299,37.8
 2.7759,5.9576,0.0385,19.8318,37.8
 3.5871,5.5931,0.0385,11.5348,37.8
 3.6348,5.6205,0.0385,11.3188,37.8
 2.8532,4.759,0.0385,13.2847,37.8
 2.8737,6.3195,0.0385,20.4637,37.8
 1.5,6.0346,0.0385,36.1496,37.8
 2.8728,5.9247,0.0385,18.7964,37.8
 3.0458,4.7946,0.0385,11.7827,37.8
 2.5736,5.5912,0.0385,20.1488,37.8
 1.5,5.6829,0.0385,34.5901,37.8
 3.4085,5.5052,0.0385,12.4498,37.8
 3.0483,5.3922,0.0385,14.8112,37.8
 2.9219,5.0949,0.0385,14.4387,37.8
 1.5,6.2786,0.0385,37.1789,37.8
 2.5799,6.2981,0.0385,23.1767,37.8
 1.5,7.1066,0.0385,40.3957,37.8
 1.5,5.8229,0.0385,35.222,37.8
 3.4596,5.5056,0.0385,12.0653,37.8
 3.034,5.6224,0.0385,16.0189,37.8
 2.9606,4.7211,0.0385,12.1183,37.8
 3.0858,5.9567,0.0385,17.0798,37.8
 3.2836,5.6052,0.0385,13.8865,37.8
 2.7454,5.0731,0.0385,15.9453,37.8
 1.5,6.9194,0.0385,39.7024,37.8
 2.8094,5.7142,0.0385,18.4364,37.8
 2.9623,5.3525,0.0385,15.3622,37.8
 1.5,7.2316,0.0385,40.8485,37.8
 2.7169,6.2261,0.0385,21.5341,37.8
 2.5798,6.4274,0.0385,23.7049,37.8
 2.6034,5.5726,0.0385,19.763,37.8
 1.5,5.8984,0.0385,35.5567,37.8
 2.9046,5.6806,0.0385,17.4188,37.8
 2.8964,6.0605,0.0385,19.1727,37.8
 1.5,7.2497,0.0385,40.9133,37.8
 1.5,5.5882,0.0385,34.1537,37.8
 1.5,5.3991,0.0385,33.2597,37.8
 2.6187,6.3692,0.0385,23.0799,37.8
 3.0042,4.9823,0.0385,13.1369,37.8
 3.1827,5.0641,0.0385,12.0608,37.8
 2.6003,4.6359,0.0385,15.0152,37.8
 1.5,7.3025,0.0385,41.1019,37.8
 2.1419,5.6921,0.0385,25.3811,37.8
 2.7845,5.6376,0.0385,18.3179,37.8
 3.1537,5.981,0.0385,16.6196,37.8
 3.0912,5.5129,0.0385,15.0238,37.8
 2.4905,6.0033,0.0385,22.8469,37.8
 1.5,6.4805,0.0385,38.0006,37.8
 3.1702,6.3983,0.0385,18.2359,37.8
 3.3105,5.4794,0.0385,13.0856,37.8
 2.7615,6.1994,0.0385,21.0002,37.8
 2.6337,5.5162,0.0385,19.1979,37.8
 3.6796,5.6713,0.0385,11.2338,37.8
 3.004,5.5524,0.0385,15.9524,37.8
 2.6096,5.6019,0.0385,19.8378,37.8
 2.7475,5.2025,0.0385,16.5791,37.8
 2.6619,4.2499,0.0385,12.1487,37.8
 1.5,6.3854,0.0385,37.6169,37.8
 3.5081,4.291,0.0385,5.2308,37.8
 3.042,4.7498,0.0385,11.5713,37.8
 3.2023,5.5443,0.0385,14.2541,37.8
 2.7175,5.1273,0.0385,16.4862,37.8
 1.5,5.5735,0.0385,34.0853,37.8
 1.5,5.4757,0.0385,33.6256,37.8
 3.3814,5.6853,0.0385,13.4928,37.8
 3.0066,5.5469,0.0385,15.9032,37.8
 1.5,6.4006,0.0385,37.6786,37.8
 3.2352,6.237,0.0385,17.0458,37.8
 2.609,5.1058,0.0385,17.4351,37.8
 3.1861,6.4238,0.0385,18.2095,37.8
 3.6012,5.846,0.0385,12.581,37.8
 2.7786,4.7024,0.0385,13.6625,37.8
 1.5,5.6014,0.0385,34.2148,37.8
 3.6479,5.7065,0.0385,11.6194,37.8
 2.3884,5.4904,0.0385,21.6148,37.8
 2.7023,6.1759,0.0385,21.4637,37.8
 1.5,5.7355,0.0385,34.8295,37.8
 1.5,7.031,0.0385,40.118,37.8
 1.5,5.7941,0.0385,35.0934,37.8
 3.4607,6.2467,0.0385,15.3365,37.8
 1.5,6.0612,0.0385,36.2636,37.8
 2.4377,6.2059,0.0385,24.2662,37.8
 3.0363,5.6054,0.0385,15.9209,37.8
 2.9498,5.4278,0.0385,15.8353,37.8
 1.5,7.9211,0.0385,43.2134,37.8
 2.9981,5.6939,0.0385,16.6563,37.8
 2.9719,5.8659,0.0385,17.6568,37.8
 2.4244,4.8781,0.0385,18.1565,37.8
 3.0194,5.5549,0.0385,15.831,37.8
 2.9669,5.9577,0.0385,18.1042,37.8
 2.9801,5.2934,0.0385,14.919,37.8
 2.3797,5.7993,0.0385,23.1312,37.8
 2.7001,4.9738,0.0385,15.8638,37.8
 3.6725,5.3353,0.0385,9.6986,37.8
 3.3582,5.47,0.0385,12.6696,37.8
 3.0366,5.1101,0.0385,13.5157,37.8
 1.5,5.429,0.0385,33.403,37.8
 3.377,6.0828,0.0385,15.2817,37.8
 2.9719,5.5669,0.0385,16.2984,37.8
 3.2023,6.0573,0.0385,16.5521,37.8
 1.5,5.7339,0.0385,34.822,37.8
 1.5,5.7855,0.0385,35.0548,37.8
 2.7979,5.3287,0.0385,16.7296,37.8
 2.725,5.1792,0.0385,16.6766,37.8
 3.1667,5.8777,0.0385,16.0611,37.8
 2.7831,6.4245,0.0385,21.7239,37.8
 1.5,4.864,0.0385,30.5495,37.8
 3.5599,6.3801,0.0385,15.1508,37.8
 3.0586,6.3382,0.0385,18.9216,37.8
 2.2498,6.2105,0.0385,26.3673,37.8
 2.7082,5.8929,0.0385,20.1889,37.8
 2.734,5.4543,0.0385,17.9348,37.8
 1.5,6.2687,0.0385,37.1379,37.8
 2.7673,5.36,0.0385,17.1674,37.8
 1.5,5.2112,0.0385,32.3401,37.8
 2.9675,5.8051,0.0385,17.4253,37.8
 2.7879,5.3542,0.0385,16.947,37.8
 3.0402,5.9067,0.0385,17.2474,37.8
 1.5,5.8074,0.0385,35.1531,37.8
 3.2488,5.7678,0.0385,14.9059,37.8
 3.3702,6.0672,0.0385,15.2672,37.8
 3.0789,4.8721,0.0385,11.9183,37.8
 2.7362,5.4059,0.0385,17.6817,37.8
 2.7377,5.4818,0.0385,18.0298,37.8
 3.1002,4.9502,0.0385,12.1525,37.8
 3.2504,5.3788,0.0385,13.0799,37.8
 1.5,5.5512,0.0385,33.9813,37.8
 2.4403,6.0944,0.0385,23.7678,37.8
 2.8926,6.4249,0.0385,20.7238,37.8
 2.6485,6.0569,0.0385,21.4812,37.8
 3.3806,4.9918,0.0385,10.1205,37.8
 3.0322,5.6399,0.0385,16.1157,37.8
 2.7697,6.0906,0.0385,20.4633,37.8
 1.5,6.1089,0.0385,36.4671,37.8
 1.5,5.2781,0.0385,32.6711,37.8
 1.5,6.4588,0.0385,37.9137,37.8
 2.8438,5.0069,0.0385,14.6895,37.8
 2.5684,4.5422,0.0385,14.8049,37.8
 2.8348,6.3005,0.0385,20.7396,37.8
 2.7471,5.5495,0.0385,18.2601,37.8
 2.8502,4.8029,0.0385,13.5509,37.8
 3.1525,4.6369,0.0385,10.0199,37.8
 1.5,6.8049,0.0385,39.269,37.8
 1.5,5.7182,0.0385,34.7509,37.8
 2.9623,5.4587,0.0385,15.8728,37.8
 2.8322,4.8025,0.0385,13.7134,37.8
 3.0343,5.6735,0.0385,16.252,37.8
 3.1181,5.1537,0.0385,13.0487,37.8
 2.8513,5.4749,0.0385,16.9415,37.8
 3.2166,5.6092,0.0385,14.4401,37.8
 3.0521,5.3858,0.0385,14.7488,37.8
 2.6049,6.0225,0.0385,21.7641,37.8
 2.3901,6.0791,0.0385,24.2417,37.8
 2.4902,5.5874,0.0385,20.9854,37.8
 3.0203,5.768,0.0385,16.801,37.8
 3.0644,5.6379,0.0385,15.8314,37.8
 1.5,6.192,0.0385,36.818,37.8
 1.5,5.6791,0.0385,34.5728,37.8
 2.9158,5.6256,0.0385,17.0664,37.8
 2.7499,6.329,0.0385,21.6466,37.8
 3.1857,5.4669,0.0385,14.0238,37.8
 2.7638,5.6538,0.0385,18.586,37.8
 3.1475,5.9572,0.0385,16.5674,37.8
 3.0637,5.8776,0.0385,16.9187,37.8
 2.9189,5.2183,0.0385,15.0862,37.8
 3.6753,6.2153,0.0385,13.6429,37.8
 2.7514,5.9868,0.0385,20.1889,37.8
 2.6806,5.2759,0.0385,17.5833,37.8
 2.9342,5.1624,0.0385,14.6716,37.8
 2.6026,4.3894,0.0385,13.5728,37.8
 2.8068,5.3841,0.0385,16.9154,37.8
 3.6344,6.2474,0.0385,14.0677,37.8
 3.4028,6.085,0.0385,15.0933,37.8
 3.3002,5.4268,0.0385,12.9156,37.8
 3.2345,5.6027,0.0385,14.2664,37.8
 1.5,6.0872,0.0385,36.3748,37.8
 2.4348,4.9315,0.0385,18.3278,37.8
 3.0983,5.7057,0.0385,15.8566,37.8
 2.5983,5.5208,0.0385,19.5713,37.8
 2.9946,5.4553,0.0385,15.5757,37.8
 1.5,5.4732,0.0385,33.6137,37.8
 2.7363,4.8242,0.0385,14.725,37.8
 1.5,6.1474,0.0385,36.6304,37.8
 1.5,5.3974,0.0385,33.2518,37.8
 2.8517,5.9051,0.0385,18.9025,37.8
 4.2809,6.3324,0.0385,10.1668,37.8
 1.5,8.1775,0.0385,44.0408,37.8
 1.5,6.3355,0.0385,37.4131,37.8
 3.406,5.8275,0.0385,13.946,37.8
 2.9157,6.1394,0.0385,19.336,37.8
 2.8362,5.2004,0.0385,15.7436,37.8
 2.843,5.3571,0.0385,16.4523,37.8
 2.3135,5.3584,0.0385,21.8102,37.8
 2.9038,5.4567,0.0385,16.3812,37.8
 3.2931,5.6098,0.0385,13.8328,37.8
 1.5,6.0753,0.0385,36.3242,37.8
 2.8706,4.9916,0.0385,14.3666,37.8
 2.4034,5.2749,0.0385,20.4135,37.8
 1.5,6.5712,0.0385,38.3617,37.8
 1.5,6.1083,0.0385,36.4648,37.8
 2.5355,5.807,0.0385,21.5192,37.8
 1.5,7.969,0.0385,43.3698,37.8
 3.4912,6.2678,0.0385,15.1961,37.8
 3.1616,5.5748,0.0385,14.7287,37.8
 2.6609,6.1075,0.0385,21.576,37.8
 1.5,5.8058,0.0385,35.1458,37.8
 3.1019,5.5421,0.0385,15.0708,37.8
 2.7421,5.386,0.0385,17.5301,37.8
 2.5044,5.1307,0.0385,18.6241,37.8
 2.9813,5.799,0.0385,17.2775,37.8
 1.5,4.8969,0.0385,30.7243,37.8
 2.4346,5.6451,0.0385,21.8396,37.8
 2.6332,5.2752,0.0385,18.0425,37.8
 2.992,5.0446,0.0385,13.5649,37.8
 1.5,5.3771,0.0385,33.1538,37.8
 1.5,5.6321,0.0385,34.3571,37.8
 1.5,5.7179,0.0385,34.7498,37.8
 2.6569,6.374,0.0385,22.7238,37.8
 3.1861,5.736,0.0385,15.2681,37.8
 2.3468,5.3192,0.0385,21.2491,37.8
 2.8637,5.7183,0.0385,17.9581,37.8
 1.5,7.0708,0.0385,40.2644,37.8
 2.7192,4.7411,0.0385,14.4361,37.8
 1.5,5.4668,0.0385,33.5833,37.8
 2.8973,5.9466,0.0385,18.672,37.8
 1.5,6.0473,0.0385,36.204,37.8
 1.5,6.4607,0.0385,37.9211,37.8
 2.3522,5.8966,0.0385,23.8649,37.8
 3.0926,5.9732,0.0385,17.0944,37.8
 2.5626,6.366,0.0385,23.6297,37.8
 1.5,6.4989,0.0385,38.0743,37.8
 2.8939,5.9514,0.0385,18.7234,37.8
 3.1836,5.8299,0.0385,15.7099,37.8
 2.9592,6.1827,0.0385,19.1344,37.8
 2.5828,5.2191,0.0385,18.2674,37.8
 3.4851,6.3458,0.0385,15.5625,37.8
 3.0385,6.1956,0.0385,18.5015,37.8
 2.6271,5.6283,0.0385,19.7862,37.8
 3.1635,6.3465,0.0385,18.0793,37.8
 1.5,6.5412,0.0385,38.2428,37.8
 1.5,5.8076,0.0385,35.1538,37.8
 3.2346,5.9008,0.0385,15.612,37.8
 3.0817,6.241,0.0385,18.3248,37.8
 3.0509,5.1102,0.0385,13.3941,37.8
 2.9024,5.0068,0.0385,14.1594,37.8
 2.7965,5.0379,0.0385,15.2856,37.8
 1.5,5.1337,0.0385,31.9507,37.8
 2.94,6.1021,0.0385,18.9624,37.8
 2.7872,5.5661,0.0385,17.9605,37.8
 3.0671,5.9001,0.0385,16.9889,37.8
 2.8231,6.3544,0.0385,21.0684,37.8
 3.021,5.3032,0.0385,14.6128,37.8
 1.5,5.3239,0.0385,32.8954,37.8
 3.1227,5.6676,0.0385,15.4781,37.8
 1.5,5.7601,0.0385,34.9404,37.8
 2.809,6.0945,0.0385,20.1138,37.8
 1.5,5.8667,0.0385,35.4169,37.8
 2.7681,6.0705,0.0385,20.3921,37.8
 2.8351,6.1788,0.0385,20.2305,37.8
 2.8273,5.6878,0.0385,18.1518,37.8
 2.7154,6.0942,0.0385,20.9928,37.8
 3.1376,6.184,0.0385,17.6196,37.8
 3.2122,5.8617,0.0385,15.6193,37.8
 2.7649,5.232,0.0385,16.562,37.8
 2.8139,5.9069,0.0385,19.2569,37.8
 2.6161,5.8895,0.0385,21.073,37.8
 1.5,5.2496,0.0385,32.5308,37.8
 2.5488,5.3095,0.0385,19.0576,37.8
 2.6356,4.9931,0.0385,16.5921,37.8
 2.454,5.7581,0.0385,22.1479,37.8
 3.0854,5.1684,0.0385,13.3966,37.8
 2.4561,5.8275,0.0385,22.4363,37.8
 2.8916,4.5217,0.0385,11.6092,37.8
 2.6083,5.5473,0.0385,19.596,37.8
 3.8309,6.0945,0.0385,12.0567,37.8
 1.5,5.7168,0.0385,34.7444,37.8
 2.8966,5.7153,0.0385,17.6481,37.8
 1.5,7.0957,0.0385,40.3559,37.8
 3.6402,6.2736,0.0385,14.1351,37.8
 1.5,6.7023,0.0385,38.8745,37.8
 3.2719,5.3436,0.0385,12.7379,37.8
 1.5,4.9143,0.0385,30.8165,37.8
 3.2287,5.4508,0.0385,13.5987,37.8
 2.7561,5.8682,0.0385,19.6246,37.8
 1.5,7.0737,0.0385,40.2753,37.8
 3.1344,5.0585,0.0385,12.4291,37.8
 3.3319,5.8002,0.0385,14.395,37.8
 1.5,5.7614,0.0385,34.9465,37.8
 2.945,5.8384,0.0385,17.7709,37.8
 1.5,6.0941,0.0385,36.4044,37.8
 1.5,8.1539,0.0385,43.9656,37.8
 3.0519,5.0798,0.0385,13.2311,37.8
 3.4161,4.6398,0.0385,7.9513,37.8
 3.4217,5.4168,0.0385,11.9289,37.8
 2.9885,5.9571,0.0385,17.9129,37.8
 1.5,6.0262,0.0385,36.1132,37.8
 2.7149,6.1853,0.0385,21.3827,37.8
 2.8412,6.2353,0.0385,20.411,37.8
 3.0791,6.4301,0.0385,19.1213,37.8
 2.3814,6.1114,0.0385,24.4741,37.8
 2.5532,4.7417,0.0385,16.0752,37.8
 2.8651,5.8372,0.0385,18.4801,37.8
 3.1327,5.4027,0.0385,14.1525,37.8
 2.8555,5.8755,0.0385,18.737,37.8
 2.4014,6.2818,0.0385,24.9711,37.8
 1.5,6.5519,0.0385,38.2855,37.8
 3.3546,5.3759,0.0385,12.2459,37.8
 2.7664,4.6219,0.0385,13.3283,37.8
 3.638,6.1838,0.0385,13.7762,37.8
 2.8272,6.1082,0.0385,20.0048,37.8
 1.5,6.8059,0.0385,39.2731,37.8
 1.5,6.0563,0.0385,36.2426,37.8
 2.3914,5.8789,0.0385,23.3585,37.8
 2.8059,4.9688,0.0385,14.8396,37.8
 3.1318,4.2594,0.0385,7.9853,37.8
 3.1238,6.0246,0.0385,17.0556,37.8
 2.3444,5.4952,0.0385,22.1205,37.8
 2.8857,5.7225,0.0385,17.7783,37.8
 1.5,7.5066,0.0385,41.8177,37.8
 2.8561,6.3439,0.0385,20.7234,37.8
 3.0905,5.1744,0.0385,13.3838,37.8
 1.5,4.9557,0.0385,31.0347,37.8
 2.8431,5.4288,0.0385,16.797,37.8
 2.7604,5.7689,0.0385,19.1409,37.8
 1.5,5.7722,0.0385,34.9949,37.8
 3.0263,5.3954,0.0385,15.0148,37.8
 1.5,6.5145,0.0385,38.1366,37.8
 2.4895,4.8286,0.0385,17.203,37.8
 2.6671,6.0648,0.0385,21.333,37.8
 2.8153,5.4586,0.0385,17.194,37.8
 2.6947,5.9725,0.0385,20.6674,37.8
 1.5,7.5512,0.0385,41.9714,37.8
 3.4668,6.1247,0.0385,14.7783,37.8
 1.5,6.4109,0.0385,37.7203,37.8
 2.9577,5.8323,0.0385,17.6324,37.8
 3.4482,5.9162,0.0385,14.0192,37.8
 3.2161,5.832,0.0385,15.4563,37.8
 3.0609,6.4229,0.0385,19.2466,37.8
 1.5,5.754,0.0385,34.9132,37.8
 3.3031,5.4945,0.0385,13.2149,37.8
 3.5258,5.3585,0.0385,10.8698,37.8
 2.9912,5.154,0.0385,14.1293,37.8
 3.0781,5.8197,0.0385,16.54,37.8
 1.5,6.4281,0.0385,37.7899,37.8
 2.763,6.208,0.0385,21.0219,37.8
 2.7073,5.2294,0.0385,17.096,37.8
 1.5,6.3945,0.0385,37.6539,37.8
 1.5,5.0656,0.0385,31.6041,37.8
 3.7012,6.374,0.0385,14.1156,37.8
 1.5,7.7676,0.0385,42.7054,37.8
 1.5,7.5565,0.0385,41.9898,37.8
 2.3862,4.886,0.0385,18.6102,37.8
 3.1282,6.284,0.0385,18.1146,37.8
 2.7875,6.0232,0.0385,20.0077,37.8
 2.7243,6.2683,0.0385,21.639,37.8
 3.0216,5.882,0.0385,17.2972,37.8
 2.542,5.6636,0.0385,20.8038,37.8
 2.7704,6.1212,0.0385,20.5862,37.8
 2.9262,5.9597,0.0385,18.4714,37.8
 1.5,6.0588,0.0385,36.2532,37.8
 1.5,5.9046,0.0385,35.5839,37.8
 2.5389,5.1904,0.0385,18.569,37.8
 2.8258,5.8371,0.0385,18.8384,37.8
 3.5742,5.6248,0.0385,11.7748,37.8
 2.9326,5.5056,0.0385,16.3572,37.8
 3.7699,6.407,0.0385,13.7719,37.8
 2.6498,5.7467,0.0385,20.1032,37.8
 2.9808,6.3637,0.0385,19.6946,37.8
 2.7377,6.3608,0.0385,21.892,37.8
 1.5,6.3531,0.0385,37.4852,37.8
 1.5,5.4282,0.0385,33.3994,37.8
 1.5,6.3478,0.0385,37.4633,37.8
 3.2084,4.9706,0.0385,11.368,37.8
 1.5,6.1043,0.0385,36.4476,37.8
 1.5,6.3355,0.0385,37.413,37.8
 2.392,5.7334,0.0385,22.7004,37.8
 3.317,5.9088,0.0385,14.9931,37.8
 2.6961,5.1654,0.0385,16.8842,37.8
 1.5,6.4806,0.0385,38.0012,37.8
 1.5,5.903,0.0385,35.5767,37.8
 1.5,7.262,0.0385,40.9574,37.8
 1.5,5.9949,0.0385,35.9781,37.8
 1.5,5.1393,0.0385,31.9792,37.8
 2.8945,5.6743,0.0385,17.4803,37.8
 1.5,6.0768,0.0385,36.3305,37.8
 2.9147,5.5067,0.0385,16.5208,37.8
 3.221,5.7914,0.0385,15.2356,37.8
 1.5,6.7608,0.0385,39.1004,37.8
 1.5,5.7265,0.0385,34.7886,37.8
 1.5,4.8663,0.0385,30.5617,37.8
 2.7242,5.5327,0.0385,18.3979,37.8
 2.6028,4.9517,0.0385,16.7011,37.8
 2.7383,4.7859,0.0385,14.4991,37.8
 1.5,6.436,0.0385,37.8218,37.8
 2.8694,5.1959,0.0385,15.4189,37.8
 2.5928,5.7793,0.0385,20.8149,37.8
 3.2386,5.8989,0.0385,15.5711,37.8
 3.177,6.2888,0.0385,17.7318,37.8
 2.7245,4.9077,0.0385,15.2827,37.8
 2.9572,6.3203,0.0385,19.7236,37.8
 2.9082,6.3332,0.0385,20.2103,37.8
 1.5,6.1651,0.0385,36.7051,37.8
 3.1202,6.1141,0.0385,17.4688,37.8
 2.9279,4.8825,0.0385,13.2794,37.8
 4.1327,6.0569,0.0385,9.9266,37.8
 1.5,7.1489,0.0385,40.5499,37.8
 3.2735,6.3671,0.0385,17.2762,37.8
 1.5,7.1476,0.0385,40.5452,37.8
 1.5,5.7515,0.0385,34.9019,37.8
 2.4924,6.2154,0.0385,23.7296,37.8
 3.0342,6.0763,0.0385,18.0335,37.8
 1.5,6.2148,0.0385,36.9135,37.8
 2.2422,6.3147,0.0385,26.8887,37.8
 1.5,7.5639,0.0385,42.0153,37.8
 1.5,6.4069,0.0385,37.704,37.8
 3.2297,6.0549,0.0385,16.3203,37.8
 3.025,4.8067,0.0385,12.0254,37.8
 2.5454,5.473,0.0385,19.8797,37.8
 2.5755,4.631,0.0385,15.2366,37.8
 2.558,5.8315,0.0385,21.3985,37.8
 3.1046,5.178,0.0385,13.2832,37.8
 2.9516,4.21,0.0385,9.2218,37.8
 2.9414,6.1328,0.0385,19.0807,37.8
 3.635,6.2922,0.0385,14.2487,37.8
 2.7669,6.0262,0.0385,20.2127,37.8
 3.4297,5.2615,0.0385,11.113,37.8
 1.5,5.7535,0.0385,34.9109,37.8
 2.7885,5.0227,0.0385,15.2809,37.8
 1.5,4.4686,0.0385,28.3476,37.8
 1.5,5.0683,0.0385,31.6179,37.8
 2.4851,5.3121,0.0385,19.7271,37.8
 3.0438,6.0741,0.0385,17.9424,37.8
 1.5,5.7728,0.0385,34.9977,37.8
 3.1527,6.3204,0.0385,18.0613,37.8
 3.2606,5.7699,0.0385,14.821,37.8
 3.1319,6.0215,0.0385,16.975,37.8
 2.992,5.9506,0.0385,17.8543,37.8
 3.0265,5.3313,0.0385,14.7022,37.8
 2.7198,5.8758,0.0385,20.0025,37.8
 2.8197,6.05,0.0385,19.8248,37.8
 2.5766,5.219,0.0385,18.3287,37.8
 3.4396,5.788,0.0385,13.5143,37.8
 3.1544,6.3517,0.0385,18.1761,37.8
 1.5,5.4509,0.0385,33.5077,37.8
 1.5,6.9864,0.0385,39.9527,37.8
 2.8088,5.4807,0.0385,17.3594,37.8
 1.5,6.1827,0.0385,36.7792,37.8
 2.7468,6.0575,0.0385,20.5372,37.8
 3.2905,5.1429,0.0385,11.5969,37.8
 2.5852,6.1218,0.0385,22.3856,37.8
