Time,Type,MeanSz,ErrorMeanSz,CV2Sz,ErrorCV2Sz,MeanProt,ErrorMeanProt,CV2Prot,ErrorCV2Prot,MeanRNA,ErrorMeanRNA,CV2RNA,ErrorCV2RNA
0.0,Single Lineage,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1.8,Single Lineage,1.0304565986229999,0.0033224977315998716,0.019610520168199672,0.0016463847799932044,506.1304581359744,0.2061558678380777,0.00028155139070868145,1.065317088593898e-05,6.69964335600835,0.04946474351935892,0.10361876401685287,0.004126001713319914
3.6,Single Lineage,1.065590035483,0.004767098144350057,0.03735790855695279,0.0021682304182428745,521.3021655746193,0.4670707457694334,0.0015981823389737949,5.6328470779123604e-05,7.863160816002722,0.06131287565179022,0.11101433188470929,0.004222337285776999
5.4,Single Lineage,1.100827790771,0.006126482510099951,0.055307479138577684,0.002718229750556307,541.8189585150149,0.76563844346839,0.003761899941516959,0.00013034129502812863,8.619947188168805,0.06398518224987715,0.10968234438387173,0.004334688777374765
7.2,Single Lineage,1.1356180047739999,0.00759046954275,0.0739175047537773,0.003101891517247213,565.0694550339789,1.1137334110488837,0.006280587458988469,0.00022483228875723113,9.07580745827708,0.06980632610452009,0.10662967677242544,0.0038905645657433055
9.0,Single Lineage,1.166956016326,0.00840042901445004,0.09363240731779623,0.003383506472479335,588.9608655872797,1.2565544760878424,0.00872768681439881,0.00031529368350535335,9.328576674667701,0.06967476597881461,0.1040903807037162,0.0038702316828661334
10.8,Single Lineage,1.194649930665,0.009496911889199988,0.11551399333268156,0.00363712611902748,613.1762920020275,1.5126448200750247,0.010787321705185529,0.0004043181329011448,9.60113511120576,0.07086416989365052,0.10259555520448316,0.0040212214197967375
12.6,Single Lineage,1.226216860372,0.010155185637300002,0.1363682250057359,0.004020663112410047,637.0309803651543,1.6699971674372591,0.012522494441866866,0.00044409512036255525,9.761866821389678,0.06847316869329667,0.09988948138650776,0.003887462293444034
14.4,Single Lineage,1.246802551085,0.011146312303899952,0.15866502124910692,0.004348476079177863,659.7308803671226,1.771597429215774,0.013864172914888066,0.0004994195956242366,9.792193611295113,0.07387566249976363,0.10255554948453133,0.004278603654357768
16.2,Single Lineage,1.2724820957629999,0.012411089044899959,0.17997656683042076,0.0045282717613994855,681.5732720573232,1.8749091844887857,0.01501334762198531,0.0005432214586216007,9.875105903182138,0.07365494551316143,0.10364480423383163,0.004205449598864708
18.0,Single Lineage,1.291262545729,0.013226250827749975,0.20171641938485319,0.004661023145013862,702.2176020365794,2.1370387039928573,0.015988259036230495,0.000562582034522534,9.909449536422752,0.07504499653570829,0.10318169751841191,0.00461765440285581
19.8,Single Lineage,1.315481403822,0.014282720774899782,0.22093381354310726,0.005141618875102352,721.6398591947993,2.1465236938601038,0.016638014034745977,0.0006370042278288062,9.936754208776431,0.07404782719142844,0.10154754598948273,0.004518571829123547
21.6,Single Lineage,1.3303435187630002,0.01426719221650019,0.23958352026699808,0.005540401195044925,739.8237978516562,2.2039783494998346,0.017086701246210485,0.0006286506735565488,9.930848549301803,0.07346358153911936,0.1008452030355857,0.004294137724066817
23.4,Single Lineage,1.3393312904969998,0.015238874498600063,0.256575125752484,0.006189243946388673,756.9641903503442,2.208488328069336,0.017457639454279736,0.0006331715765918941,9.994359047810889,0.07782393005019195,0.09973377580705722,0.004243333312123829
25.2,Single Lineage,1.355967631095,0.016572195467250084,0.27288591586766664,0.006605762317393182,773.1074512887662,2.456754537735833,0.017750826649301193,0.0006135340766185073,9.987700043284143,0.07250619184127594,0.09734220114721552,0.0042033016165232626
27.0,Single Lineage,1.367031933684,0.01672793824465002,0.2905933258335065,0.007070406928661621,788.2628003875769,2.37573755744927,0.017827509391772137,0.0006612944051125075,10.017156882770788,0.07273476290250258,0.09808103939292567,0.004252450886594129
28.8,Single Lineage,1.379633718223,0.017891613601549783,0.3074873079372594,0.008193104119689848,802.3116755799872,2.51979605409025,0.017758980515646332,0.0006490539581570642,9.95806164983703,0.06879749203383145,0.09640461809568994,0.0038211695629642786
30.6,Single Lineage,1.3828800970249997,0.017550744080500058,0.3203249448432052,0.009659326723872014,815.4868910372944,2.4663192584185367,0.017734058895253663,0.0006663597800923172,10.008587834910603,0.07515674487216195,0.09871620094346703,0.003969655132875588
32.4,Single Lineage,1.3906502069799997,0.018406704957250053,0.3317961818221162,0.010981174069658067,827.6719201038718,2.4572483396383404,0.0176816208067664,0.0006558359817800414,9.964900094718882,0.07218420468175601,0.09934672728245986,0.004056675085549265
34.2,Single Lineage,1.39873317721,0.019554623934350035,0.345648291102387,0.011629180134407807,839.0738535225719,2.5381413504501324,0.017703141053207423,0.0006571634440269789,10.021456267132145,0.07503887368362516,0.10256455391221447,0.004279027971826305
36.0,Single Lineage,1.3997625987039999,0.019001250969300054,0.34544752756305075,0.012478740167976482,850.0269008381068,2.6529476065563813,0.017643425242971775,0.0006897127497280872,10.0344492587924,0.0749174986871104,0.10287847296814623,0.00635296727034846
37.8,Single Lineage,1.404003245877,0.019654988444449795,0.34961994009941677,0.013317467245626213,860.4144755598273,2.641075947562854,0.017638292310539268,0.0006615808875135906,10.060520761799227,0.07637457951459137,0.09815479641668133,0.00408953785885198
39.6,Single Lineage,1.402051065966,0.019511360261600053,0.3492732905627886,0.014384616831958769,870.0720012770157,2.6628216360941224,0.01755826908462927,0.0006836113801253624,10.012745320954615,0.07417308402123712,0.0968198971883741,0.0041432684196812605
41.4,Single Lineage,1.407629078722,0.020217698989599908,0.35502478425456563,0.015216200994163764,878.650984384333,2.7848716004064613,0.017385059941100775,0.0006633733074354262,9.955715873760736,0.0727432871846867,0.09950636420994209,0.004356337259274028
43.2,Single Lineage,1.412228203752,0.020494434729400046,0.3636477877156511,0.015911497019447413,886.7741554827475,2.663528029773204,0.017260121058588974,0.0006877156353048367,10.01394062811697,0.07132772239333818,0.10327027387634585,0.00435054804727706
45.0,Single Lineage,1.415795836485,0.019863516745249887,0.3640573173107826,0.01622112475480078,894.5258220599333,2.6772321738940263,0.017196945555831643,0.0006762918093583658,9.998577394742465,0.07331548019473022,0.10490333500793156,0.00441264328461622
46.8,Single Lineage,1.4097491604069998,0.020645957938950077,0.3733255213444855,0.016934178475414285,901.6582019998709,2.7892994000474687,0.01727333905971603,0.0006854975020344992,9.994232403329217,0.07467259795491632,0.10268121912161814,0.004217018978026732
48.6,Single Lineage,1.417857765945,0.020816508677350076,0.37897773622670383,0.01719860311124599,908.4091949684307,2.6905851433037924,0.01723448337682628,0.0006451271035891118,10.029163084741688,0.07333158490135627,0.10136943789612919,0.004050107825247437
50.4,Single Lineage,1.4083986059409999,0.0213649439843,0.3796297029163736,0.01820283753741664,914.462517841864,2.7501992131876705,0.017111945140630726,0.0006604003741154194,9.989309678413939,0.07593756890379222,0.10291634529582921,0.004450692362432597
52.2,Single Lineage,1.408203507484,0.02076873156610015,0.3735347895065737,0.016644422895121996,920.2940476488341,2.694647824022468,0.016973685573287628,0.0006756709601509168,10.019486632150954,0.07302192472475966,0.10305477393011042,0.0045470019706570705
54.0,Single Lineage,1.4143376501740001,0.020026875874000094,0.385055648003918,0.017911842113178894,925.7392143949826,2.842368325213215,0.016897937763651047,0.0006178011654656267,10.004111495496732,0.07824561502641281,0.10308347415988486,0.004822331362162063
55.8,Single Lineage,1.417032039214,0.020630302335700068,0.38417243939389323,0.015594763332042738,930.784698985862,2.8350178072907397,0.016819363444244635,0.0006433536451721338,9.988443711902043,0.07398542148523113,0.09987861918186261,0.004544962292613294
57.6,Single Lineage,1.410386357583,0.021252356100200043,0.37643240339617545,0.014592767575471538,935.5390587792821,2.8953568280252853,0.016683928494800222,0.0006356401485356315,10.048785861007723,0.07410125628004316,0.09847864748245726,0.00459031506976465
59.4,Single Lineage,1.4230338236479998,0.020525872541599877,0.38965354839451394,0.015773853109449676,940.0574416904736,2.815476787813054,0.01659211328492271,0.0006714367957442666,10.0126342044103,0.07334842371316075,0.10230317546994583,0.004423674247733475
61.2,Single Lineage,1.4298189435830002,0.02002889372000005,0.39306115615203935,0.01813715271335331,943.9157835058842,2.8143415587743448,0.016510818521969065,0.0006752926379960059,9.97312972213183,0.07154371748675281,0.09899776160072299,0.004081592708360796
63.0,Single Lineage,1.4308837807900003,0.02078717393630003,0.38668886809978165,0.01702915026286378,947.6275047060793,2.813203141209499,0.016342613037887397,0.0006879142730343273,10.004428462472031,0.07062846979557857,0.09960373766105624,0.004267692158563083
64.8,Single Lineage,1.428600939602,0.020117823791849898,0.38659284839402924,0.01978549502021998,951.1724571631028,2.9711096653107347,0.016146208570843548,0.0006993950117576602,9.99304462267138,0.07092270461269834,0.09972648062813952,0.00425225984231966
