Time,Type,MeanSz,ErrorMeanSz,CV2Sz,ErrorCV2Sz,MeanProt,ErrorMeanProt,CV2Prot,ErrorCV2Prot,MeanRNA,ErrorMeanRNA,CV2RNA,ErrorCV2RNA
0.0,Single_Lineage,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1.8,Single_Lineage,1.0361629923067401,0.006564612569999961,0.016704526921046656,0.003449842735339219,50.495745202599615,0.15632967547527343,0.0034981019526713537,0.0007224934557249153,6.607553000354657,0.10732211911579936,0.10263402063116657,0.00897447489766156
3.6,Single_Lineage,1.0661500326923998,0.01134339649549998,0.03660000865244705,0.0047686409851813855,52.12247325617983,0.2224474239787959,0.007071906732405539,0.0009022037060609413,7.79745426997725,0.13064787451554505,0.10673069469627246,0.008468187959398223
5.4,Single_Lineage,1.10191797942762,0.013388695785000015,0.05467330307950624,0.005651114903803114,54.176421612619805,0.2936495411967037,0.010165176241590199,0.0011355585189554507,8.468325648232819,0.13972771586453536,0.1075866345595047,0.00830122105427926
7.2,Single_Lineage,1.13430345504177,0.016007280679249836,0.0740351789480844,0.0068490506205513765,56.275523335198336,0.3639614283571788,0.014089957372955144,0.001370621901538983,8.940464562747206,0.15505780033884697,0.11253896116886446,0.009466850953656708
9.0,Single_Lineage,1.1719185052324002,0.018384776799999947,0.09202057094354765,0.00768882832829957,58.6262214811111,0.42477670676069934,0.01758686673520222,0.0018283960299285244,9.344295626925446,0.14566399121250573,0.1015735075007636,0.008260745717368394
10.8,Single_Lineage,1.1933096748197998,0.02104004129374981,0.11481946468474928,0.007896776526007787,61.01668262889064,0.4467853597991258,0.02038180594167815,0.0019235879089052887,9.470217456075913,0.15906667227239257,0.10640676127604587,0.00929565827915766
12.6,Single_Lineage,1.22469004980019,0.02183436062324995,0.13466275035203992,0.008461036174393088,63.42055508790006,0.48764090062294585,0.022144984035397556,0.002002342880574857,9.75022629000207,0.1594485836902484,0.09935617563365656,0.009017781781903232
14.400000000000002,Single_Lineage,1.24973807083391,0.025800943669749943,0.1591741810188365,0.009388390340275513,65.91920065352598,0.5251705171095296,0.0254438191930182,0.0025426918878616363,9.919888576851296,0.15969778083162467,0.10168326246793487,0.009543783640478157
16.200000000000006,Single_Lineage,1.27620515795286,0.028113451786499932,0.17912166245434577,0.010110680754581894,68.13531478078302,0.5761585946718384,0.025898158501123633,0.002280774473537488,10.033643591961104,0.15603681066527386,0.0967884838770828,0.008360036523788306
18.000000000000004,Single_Lineage,1.29013745234043,0.030703126864500052,0.20277236234792456,0.010306143264922421,70.19049581059939,0.6111624700840963,0.02741010507071896,0.0024210026681433464,10.028384901926241,0.16853749219267034,0.10242475479319059,0.008288798992538246
19.800000000000004,Single_Lineage,1.3113271094082601,0.03229387636350001,0.22122853665139885,0.010773486600606577,72.22281352196758,0.598354024144939,0.028106626705784597,0.002453955326544346,9.971687275617823,0.16633644510837176,0.11313793879742184,0.010049002914372059
21.600000000000005,Single_Lineage,1.3291761925925702,0.03318661559975,0.2407351814246284,0.012274516207868041,74.02726185303432,0.6506929682882259,0.028063054451840704,0.002559524803388353,10.0650711497425,0.16218355935671536,0.10297640829516329,0.010153497232779744
23.40000000000001,Single_Lineage,1.35032529930194,0.035630091721750246,0.2545995529406044,0.012761739910873232,75.79695099292258,0.6658438423518405,0.02842556755517866,0.0025327020947686785,9.999674621453455,0.1718116753593577,0.10162983120973762,0.008889766559558782
25.20000000000001,Single_Lineage,1.3637357848376002,0.03702869382549989,0.2728795287778839,0.014937168763257014,77.48986621094652,0.7091184704873257,0.02823375509866182,0.002497698887224892,9.914258035753631,0.16940025812730575,0.10924829091489463,0.009003049118985779
27.00000000000001,Single_Lineage,1.3587535307092402,0.036959591032249994,0.28647960913171583,0.01607922745431331,78.97533512637979,0.7027845269181157,0.0274810201424546,0.0022755832237484758,9.845647167750526,0.16373055972329809,0.10154297328817989,0.008981211549421088
28.800000000000008,Single_Lineage,1.38850298732491,0.03988229580824998,0.3071178366068395,0.01809698869537188,80.36495152947808,0.6639268256997113,0.027689646904998512,0.0024456696545036814,9.945489410928731,0.17354001644201222,0.10466669136739977,0.009642798687274488
30.60000000000001,Single_Lineage,1.40714396146889,0.041333497993250035,0.3268003314460521,0.02022073124436452,81.63409993500284,0.6719739454356883,0.027604596600318814,0.0024050423309034084,10.04986991822478,0.16180313790547185,0.09831307213448727,0.008086433035003233
