S_b,S_d,time
0.5,1.6391,32.4
 0.5,2.6979,32.4
 0.5,1.8494,32.4
 0.5,2.5567,32.4
 0.5,1.814,32.4
 0.5,1.9238,32.4
 0.5,2.2827,32.4
 0.9865,1.3384,32.4
 0.5,1.9147,32.4
 0.5,1.8829,32.4
 0.5,1.9978,32.4
 0.5,2.1081,32.4
 0.5,2.2208,32.4
 1.0199,1.5213,32.4
 0.8056,1.6621,32.4
 0.5,2.4777,32.4
 0.5,1.7235,32.4
 0.5,2.0071,32.4
 0.5,2.6089,32.4
 0.5,1.8704,32.4
 0.8373,1.6938,32.4
 0.5,1.9175,32.4
 0.5,2.2032,32.4
 0.5,2.0631,32.4
 0.5,1.6312,32.4
 0.9338,1.657,32.4
 0.8934,1.671,32.4
 0.5,1.7029,32.4
 0.5,2.0558,32.4
 0.5,1.9266,32.4
 0.5,1.7498,32.4
 0.8691,1.5022,32.4
 0.5,2.0849,32.4
 0.5,2.5723,32.4
 0.5,1.9719,32.4
 0.8747,1.6439,32.4
 0.5,1.846,32.4
 0.5,1.8001,32.4
 0.5,2.325,32.4
 0.8035,1.5649,32.4
 0.5,2.3195,32.4
 0.5,1.6689,32.4
 0.5,1.8185,32.4
 0.5,2.56,32.4
 0.5,1.5181,32.4
 0.5,2.282,32.4
 0.5,2.3467,32.4
 0.5,2.1581,32.4
 0.5,3.2521,32.4
 0.5,1.5514,32.4
 0.7162,1.6968,32.4
 0.8778,1.4227,32.4
 0.5,2.4149,32.4
 0.5,2.4446,32.4
 0.5,2.2066,32.4
 0.5,2.2138,32.4
 0.5,1.8062,32.4
 0.5,1.877,32.4
 0.958,1.516,32.4
 0.5,2.3306,32.4
 0.5,1.7398,32.4
 0.5,2.4245,32.4
 0.5,1.9985,32.4
 0.5,2.6518,32.4
 0.5,1.9818,32.4
 0.5,1.7485,32.4
 0.8826,1.7058,32.4
 0.5,2.1688,32.4
 0.5,2.0442,32.4
 0.5,2.1407,32.4
 0.5,2.7623,32.4
 0.5,2.2965,32.4
 0.5,1.7141,32.4
 0.5,1.6933,32.4
 0.7446,1.6673,32.4
 0.5,2.1141,32.4
 0.5,2.194,32.4
 0.5,1.6742,32.4
 0.5,2.7617,32.4
 0.7906,1.7079,32.4
 0.5,2.2087,32.4
 0.5,2.2801,32.4
 0.5,1.8933,32.4
 0.5,2.0878,32.4
 0.5,1.9967,32.4
 0.5,1.9676,32.4
 0.5,2.1374,32.4
 0.5,2.4533,32.4
 0.5,1.6959,32.4
 0.5,1.5651,32.4
 0.5,2.0071,32.4
 0.5,2.5954,32.4
 0.7504,1.3803,32.4
 0.5,1.8596,32.4
 0.8584,1.7097,32.4
 0.5,1.8966,32.4
 0.5,2.4649,32.4
 0.5,2.4305,32.4
 0.8275,1.7402,32.4
 0.5,2.317,32.4
 0.5,1.9928,32.4
 0.5,3.0987,32.4
 0.9008,1.733,32.4
 0.851,1.6035,32.4
 0.5,2.0653,32.4
 0.7368,1.4639,32.4
 0.5,2.1289,32.4
 0.5,1.9477,32.4
 1.1137,1.5727,32.4
 0.8792,1.4669,32.4
 0.5,1.8308,32.4
 0.5,2.4666,32.4
 0.5,2.6096,32.4
 0.5,2.0838,32.4
 0.5,2.353,32.4
 0.5,2.263,32.4
 0.5,1.8104,32.4
 0.5,2.0346,32.4
 0.5,2.58,32.4
 0.5,2.2477,32.4
 0.9472,1.6498,32.4
 0.5,1.9515,32.4
 1.161,1.6883,32.4
 0.5,2.6104,32.4
 0.5,1.5892,32.4
 0.5,2.251,32.4
 0.5,2.0385,32.4
 0.5,2.0731,32.4
 0.5,2.351,32.4
 0.5,1.9874,32.4
 1.0789,1.6195,32.4
 0.5,2.7405,32.4
 0.5,1.611,32.4
 0.7305,1.6572,32.4
 0.5,2.0094,32.4
 0.8774,1.7339,32.4
 0.5,1.8676,32.4
 0.5,2.5402,32.4
 0.5,1.5965,32.4
 0.5,2.2255,32.4
 0.5,2.2544,32.4
 0.5,2.5357,32.4
 0.8424,1.4654,32.4
 0.793,1.6477,32.4
 0.5,1.8746,32.4
 0.5,2.1314,32.4
 0.5,2.0518,32.4
 0.5,1.404,32.4
 0.5,2.0498,32.4
 0.5,2.0423,32.4
 0.5,1.8833,32.4
 0.5,2.1452,32.4
 0.5,2.5938,32.4
 0.5,2.0438,32.4
 0.5,2.0,32.4
 1.2441,1.7301,32.4
 0.5,2.0112,32.4
 0.5,1.7488,32.4
 0.8526,1.726,32.4
 0.5,2.2281,32.4
 1.1092,1.6545,32.4
 0.5,1.7224,32.4
 0.8461,1.4771,32.4
 0.9513,1.3405,32.4
 0.5,1.7485,32.4
 0.5,2.1136,32.4
 0.8468,1.4333,32.4
 0.5,2.3606,32.4
 0.5,1.7646,32.4
 0.8242,1.4508,32.4
 0.5,2.2814,32.4
 0.5,1.9833,32.4
 0.5,2.0517,32.4
 0.5,2.309,32.4
 0.5,1.871,32.4
 0.5,1.9334,32.4
 0.5,2.2919,32.4
 0.7653,1.5723,32.4
 0.5,2.2564,32.4
 0.5,1.8092,32.4
 0.5,2.082,32.4
 0.9403,1.6403,32.4
 0.9844,1.5265,32.4
 0.5,1.5323,32.4
 0.5,1.7437,32.4
 0.5,1.7693,32.4
 0.5,1.8824,32.4
 0.9702,1.6318,32.4
 0.5,1.8014,32.4
 0.8315,1.3543,32.4
 0.5,2.2277,32.4
 0.9605,1.5892,32.4
 0.8655,1.3921,32.4
 0.5,2.1013,32.4
 0.5,2.1207,32.4
 0.5,1.7504,32.4
 0.9571,1.677,32.4
 0.5,1.8983,32.4
 0.5,1.6901,32.4
 0.5,2.0691,32.4
 0.5,1.7389,32.4
 1.0833,1.6353,32.4
 0.9505,1.6407,32.4
 0.5,2.4271,32.4
 0.5,1.8423,32.4
 1.1055,1.6531,32.4
 0.5,2.1539,32.4
 0.7951,1.6689,32.4
 0.5,1.7662,32.4
 0.5,2.7805,32.4
 0.5,2.4051,32.4
 1.105,1.5214,32.4
 0.5,2.273,32.4
 0.5,1.9709,32.4
 0.5,1.735,32.4
 0.5,3.0687,32.4
 0.5,1.5778,32.4
 0.5,1.9684,32.4
 0.9239,1.7279,32.4
 0.5,2.3015,32.4
 0.5,1.6841,32.4
 0.5,2.086,32.4
 0.5,1.8574,32.4
 0.9781,1.3137,32.4
 0.5,2.2302,32.4
 0.5,1.8379,32.4
 0.5,1.8101,32.4
 0.7162,1.4944,32.4
 0.5,2.633,32.4
 0.5,2.8477,32.4
 0.5,2.2124,32.4
 0.5,2.5021,32.4
 0.8752,1.5761,32.4
 0.5,1.869,32.4
 0.5,2.3132,32.4
 0.5,1.9485,32.4
 0.5,2.6874,32.4
 0.781,1.6547,32.4
 0.5,2.6006,32.4
 0.8729,1.405,32.4
 0.5,1.9325,32.4
 0.5,2.0012,32.4
 0.5,2.2649,32.4
 0.9667,1.7294,32.4
 0.5,2.1735,32.4
 0.5,2.0045,32.4
 1.019,1.4942,32.4
 0.5,2.4129,32.4
 0.5,1.6579,32.4
 0.5,2.094,32.4
 0.5,1.631,32.4
 0.5,1.7342,32.4
 0.5,1.5005,32.4
 0.844,1.5257,32.4
 0.5,2.1204,32.4
 0.5,1.6355,32.4
 1.0342,1.5582,32.4
 0.5,1.7504,32.4
 0.5,2.1274,32.4
 0.8004,1.2611,32.4
 0.5,2.1661,32.4
 0.5,2.0371,32.4
 0.5,2.0133,32.4
 0.5,1.523,32.4
 0.5,2.3309,32.4
 0.5,2.5047,32.4
 0.5,1.7218,32.4
 0.5,2.1796,32.4
 0.5,2.1511,32.4
 0.5,1.4878,32.4
 0.5,2.3685,32.4
 0.5,2.3444,32.4
 0.8817,1.6533,32.4
 0.5,2.1671,32.4
 0.9834,1.5592,32.4
 0.5,2.1995,32.4
 0.5,1.6788,32.4
 0.5,1.9781,32.4
 0.5,1.863,32.4
 0.839,1.624,32.4
 0.9202,1.6213,32.4
 0.5,2.264,32.4
 0.5,2.3027,32.4
 0.8237,1.6127,32.4
 0.5,1.6847,32.4
 0.7653,1.7042,32.4
 0.5,1.6734,32.4
 0.5,1.9382,32.4
 0.9556,1.5816,32.4
 0.5,1.9121,32.4
 0.5,1.5831,32.4
 0.8923,1.5917,32.4
 0.6994,1.5313,32.4
 0.5,1.8532,32.4
 0.5,2.936,32.4
 0.5,1.7017,32.4
 1.0467,1.6655,32.4
 0.5,2.0487,32.4
 0.5,1.8296,32.4
 0.5,1.7681,32.4
 0.5,1.8028,32.4
 0.5,1.5573,32.4
 0.767,1.3333,32.4
 0.5,2.1688,32.4
 0.5,2.0365,32.4
 0.9571,1.5653,32.4
 0.5,1.9122,32.4
 1.1026,1.7256,32.4
 0.5,2.7175,32.4
 0.5,1.6514,32.4
 0.5,1.6819,32.4
 0.8579,1.555,32.4
 0.5,1.9264,32.4
 0.5,2.3621,32.4
 0.5,1.7526,32.4
 0.5,1.9802,32.4
 0.5,2.077,32.4
 0.9702,1.7378,32.4
 0.5,1.7585,32.4
 0.5,2.5951,32.4
 0.5,2.3975,32.4
 0.9417,1.6794,32.4
 0.5,1.4754,32.4
 0.9334,1.4188,32.4
 0.5,1.6001,32.4
 0.5,1.9214,32.4
 0.8229,1.5199,32.4
 0.5,1.7208,32.4
 0.5,2.1996,32.4
 0.7693,1.4827,32.4
 0.5,1.9806,32.4
 0.5,2.198,32.4
 0.9386,1.4713,32.4
 0.5,2.6217,32.4
 0.5,2.6864,32.4
 0.5,1.5618,32.4
 0.8252,1.489,32.4
 0.5,1.8808,32.4
 0.5,2.4695,32.4
 0.5,2.398,32.4
 0.5,1.8712,32.4
 0.5,2.4875,32.4
 0.5,2.1901,32.4
 0.5,2.395,32.4
 0.5,2.1593,32.4
 0.5,1.8018,32.4
 0.5,2.1433,32.4
 0.5,2.2163,32.4
 0.8687,1.6353,32.4
 0.7795,1.5068,32.4
 0.5,1.9759,32.4
 0.8521,1.7156,32.4
 0.5,2.3602,32.4
 0.8471,1.7036,32.4
 0.8017,1.358,32.4
 0.5,2.2092,32.4
 0.5,1.9731,32.4
 0.5,1.5895,32.4
 0.5,1.867,32.4
 0.8857,1.4926,32.4
 0.5,2.2943,32.4
 0.9124,1.3769,32.4
 0.5,2.2088,32.4
 0.5,1.9271,32.4
 0.5,1.7708,32.4
 1.0611,1.7045,32.4
 0.5,1.5913,32.4
 0.5,1.5392,32.4
 0.5,1.6865,32.4
 0.7524,1.2185,32.4
 0.5,2.0092,32.4
 0.5,2.2567,32.4
 0.853,1.359,32.4
 0.5,1.9576,32.4
 0.5,1.9123,32.4
 0.5,1.5594,32.4
 0.7936,1.6823,32.4
 0.5,1.9394,32.4
 0.5,2.2155,32.4
 0.5,1.9707,32.4
 0.5,1.8264,32.4
 0.5,2.1223,32.4
 0.5,2.0438,32.4
 0.5,2.0504,32.4
 0.5,2.8157,32.4
 0.8206,1.5145,32.4
 0.5,2.2836,32.4
 0.7975,1.6509,32.4
 0.9849,1.6542,32.4
 0.7646,1.676,32.4
 0.5,2.1011,32.4
 0.5,1.9817,32.4
 1.2324,1.6543,32.4
 1.0209,1.6647,32.4
 0.8957,1.6872,32.4
 0.5,2.0596,32.4
 0.5,3.1197,32.4
 0.5,1.9437,32.4
 0.5,2.1214,32.4
 0.5,1.8922,32.4
 0.7982,1.5379,32.4
 0.5,2.0334,32.4
 0.5,2.2148,32.4
 0.9578,1.4533,32.4
 0.5,1.9397,32.4
 0.7223,1.5352,32.4
 0.5,1.8965,32.4
 0.5,1.7782,32.4
 0.5,2.5432,32.4
 0.8058,1.5477,32.4
 0.7582,1.3672,32.4
 0.5,1.8309,32.4
 0.8992,1.6788,32.4
 0.8893,1.39,32.4
 0.9288,1.7299,32.4
 0.5,2.3178,32.4
 0.5,1.7411,32.4
 0.5,2.2617,32.4
 0.5,2.0736,32.4
 0.5,2.1348,32.4
 0.5,1.8127,32.4
 0.5,2.3328,32.4
 0.5,1.9033,32.4
 0.5,2.1436,32.4
 0.7953,1.547,32.4
 0.5,2.0547,32.4
 0.5,1.8832,32.4
 0.5,2.093,32.4
 0.5,2.3312,32.4
 1.1061,1.6535,32.4
 0.5,2.2588,32.4
 0.5,2.6414,32.4
 0.5,1.9673,32.4
 0.5,2.6244,32.4
 0.9548,1.2814,32.4
 0.5,2.0875,32.4
 0.8316,1.4861,32.4
 0.5,2.3757,32.4
 0.5,1.6702,32.4
 0.5,1.9233,32.4
 0.5,2.0412,32.4
 0.5,1.8494,32.4
 1.0048,1.5815,32.4
 0.5,1.7613,32.4
 1.0273,1.6835,32.4
 0.5,2.5628,32.4
 0.5,1.8234,32.4
 0.7613,1.3819,32.4
 0.8633,1.738,32.4
 0.5,2.0021,32.4
 0.8059,1.6175,32.4
 0.5,2.0877,32.4
 0.5,2.094,32.4
 0.5,1.9416,32.4
 0.5,2.5077,32.4
 0.5,2.8619,32.4
 0.5,2.5526,32.4
 0.5,2.0163,32.4
 0.5,1.9638,32.4
 0.5,2.3834,32.4
 0.5,2.1605,32.4
 0.5,2.446,32.4
 0.9058,1.7028,32.4
 0.5,1.8778,32.4
 1.1124,1.5972,32.4
 0.5,1.82,32.4
 1.0462,1.7109,32.4
 0.5,2.2006,32.4
 0.5,1.6154,32.4
 0.7932,1.3611,32.4
 0.5,2.3481,32.4
 0.9831,1.7131,32.4
 0.9357,1.6994,32.4
 0.5,1.9984,32.4
 0.5,1.9678,32.4
 0.932,1.6476,32.4
 0.9164,1.7303,32.4
 0.5,1.6172,32.4
 0.5,2.5634,32.4
 0.9752,1.6682,32.4
 0.5,2.3838,32.4
 0.5,1.8991,32.4
 0.5,2.7505,32.4
 0.5,2.2395,32.4
 0.5,2.1485,32.4
 0.5,2.3587,32.4
 0.5,2.8763,32.4
 0.5,1.4891,32.4
 0.5,2.2359,32.4
 0.5,1.9854,32.4
 0.5,2.0635,32.4
 0.5,1.6945,32.4
 0.5,2.2933,32.4
 0.5,2.8052,32.4
 0.5,1.9784,32.4
 0.5,1.6308,32.4
 0.5,2.2201,32.4
 1.1048,1.6457,32.4
 0.8885,1.6427,32.4
 0.7628,1.5872,32.4
 0.5,2.5021,32.4
 0.7281,1.6197,32.4
 0.5,1.8968,32.4
 0.5,2.4802,32.4
 0.5,1.866,32.4
 0.5,1.7396,32.4
 0.5,1.9032,32.4
 1.0839,1.7145,32.4
 0.5,1.7427,32.4
 0.5,2.2531,32.4
 0.5,2.0726,32.4
 0.5,2.1638,32.4
 0.5,1.8208,32.4
 0.8528,1.676,32.4
 0.5,1.824,32.4
 0.5,1.8211,32.4
 0.5,2.7407,32.4
 0.5,2.301,32.4
 0.5,2.7706,32.4
 0.8101,1.6775,32.4
 0.5,2.5929,32.4
 0.5,1.5958,32.4
 0.5,1.817,32.4
 0.5,2.5089,32.4
 0.5,2.2226,32.4
 0.5,1.9648,32.4
 0.5,2.0135,32.4
 0.5,1.7561,32.4
 1.0159,1.7301,32.4
 0.9043,1.5771,32.4
 0.5,1.7478,32.4
 0.9595,1.6737,32.4
 0.783,1.6248,32.4
 0.5,1.7644,32.4
 1.0962,1.5911,32.4
 0.5,1.6572,32.4
 0.8444,1.6549,32.4
 0.5,2.5296,32.4
 1.0316,1.4303,32.4
 0.5,2.2627,32.4
 0.5,1.7758,32.4
 0.5,1.9752,32.4
 0.5,2.2351,32.4
 0.9965,1.518,32.4
 0.5,1.6792,32.4
 0.768,1.4379,32.4
 0.5,2.1328,32.4
 0.7602,1.6303,32.4
 0.5,1.7869,32.4
 0.5,1.395,32.4
 0.8112,1.5315,32.4
 0.5,2.0348,32.4
 0.5,2.3859,32.4
 0.5,2.0542,32.4
 0.5,1.8879,32.4
 1.0148,1.6908,32.4
 0.5,1.5902,32.4
 0.5,1.7732,32.4
 0.5,2.0164,32.4
 0.9094,1.6675,32.4
 0.5,2.1681,32.4
 0.5,1.9997,32.4
 0.5,1.9853,32.4
 0.5,1.6321,32.4
 0.5,1.7209,32.4
 0.5,1.4919,32.4
 0.5,2.3741,32.4
 0.5,1.8866,32.4
 0.5,2.8867,32.4
 1.0381,1.7131,32.4
 0.8554,1.3329,32.4
 0.9856,1.6099,32.4
 0.8507,1.6265,32.4
 0.5,1.9745,32.4
 0.5,2.2035,32.4
 0.5,2.0006,32.4
 0.5,2.3404,32.4
 0.5,2.1303,32.4
 0.8883,1.2629,32.4
 0.5,1.988,32.4
 0.5,1.8937,32.4
 1.2074,1.6608,32.4
 0.5,2.2218,32.4
 0.5,1.7727,32.4
 0.5,2.1833,32.4
 0.5,2.1547,32.4
 0.9038,1.7153,32.4
 0.5,2.1777,32.4
 0.5,1.5427,32.4
 0.5,1.5311,32.4
 1.0785,1.4781,32.4
 0.5,1.5468,32.4
 0.5,2.0482,32.4
 0.5,1.8462,32.4
 0.7602,1.6837,32.4
 0.8753,1.4076,32.4
 0.5,2.392,32.4
 0.5,2.1997,32.4
 0.5,1.625,32.4
 0.8753,1.6547,32.4
 0.5,1.9204,32.4
 0.5,1.9375,32.4
 1.0449,1.564,32.4
 0.5,2.0396,32.4
 0.5,2.377,32.4
 0.8849,1.5607,32.4
 0.5,2.8626,32.4
 0.8244,1.3194,32.4
 0.5,1.6632,32.4
 0.5,2.6735,32.4
 1.1875,1.738,32.4
 0.9753,1.7255,32.4
 0.5,2.1743,32.4
 0.5,2.0346,32.4
 0.5,1.9159,32.4
 0.8241,1.6965,32.4
 0.5,2.1694,32.4
 0.9097,1.6296,32.4
 0.5,1.7911,32.4
 1.0114,1.6229,32.4
 0.5,2.0274,32.4
 0.5,1.6583,32.4
 0.5,3.0623,32.4
 1.0995,1.6647,32.4
 0.5,1.7354,32.4
 0.5,1.6524,32.4
 0.8293,1.7297,32.4
 1.1296,1.6777,32.4
 0.5,2.3707,32.4
 0.5,1.9089,32.4
 0.8796,1.5039,32.4
 0.5,2.9576,32.4
 0.5,2.1193,32.4
 0.5,2.2456,32.4
 0.5,1.9609,32.4
 0.5,1.9043,32.4
 0.5,2.3737,32.4
 1.0062,1.5516,32.4
 0.5,1.7,32.4
 0.5,2.1848,32.4
 0.5,1.8364,32.4
 0.5,2.3236,32.4
 0.5,2.2042,32.4
 0.5,1.9216,32.4
 0.5,2.2221,32.4
 0.5,2.116,32.4
 0.5,2.3484,32.4
 0.5,2.4224,32.4
 1.0072,1.5485,32.4
 0.5,2.0861,32.4
 0.5,1.9727,32.4
 0.5,1.8812,32.4
 0.5,2.3137,32.4
 0.5,1.7766,32.4
 0.9373,1.4124,32.4
 0.5,2.0295,32.4
 0.5,2.7531,32.4
 0.5,1.4658,32.4
 0.5,1.668,32.4
 0.6946,1.6123,32.4
 0.5,1.8828,32.4
 0.7401,1.4614,32.4
 0.8139,1.6382,32.4
 0.8185,1.7196,32.4
 0.5,2.3684,32.4
 0.5,2.1195,32.4
 0.5,1.657,32.4
 0.8417,1.6364,32.4
 0.9963,1.738,32.4
 0.5,2.0118,32.4
 0.5,2.0774,32.4
 0.7749,1.3924,32.4
 0.5,1.9016,32.4
 0.5,1.8463,32.4
 0.9091,1.4278,32.4
 0.5,1.6036,32.4
 0.5,2.0066,32.4
 1.0626,1.6503,32.4
 0.5,2.1587,32.4
 0.9662,1.7121,32.4
 0.5,2.267,32.4
 1.2032,1.7199,32.4
 0.5,2.06,32.4
 0.5,2.1373,32.4
 0.5,1.9224,32.4
 0.9945,1.5162,32.4
 0.5,2.1808,32.4
 0.5,2.0605,32.4
 0.6989,1.2277,32.4
 0.5,1.6124,32.4
 0.8438,1.5064,32.4
 0.5,1.998,32.4
 0.82,1.5929,32.4
 0.5,1.957,32.4
 0.5,2.045,32.4
 0.5,2.2955,32.4
 0.5,2.4076,32.4
 0.5,2.2853,32.4
 0.5,2.6645,32.4
 0.5,2.1915,32.4
 0.5,1.8887,32.4
 0.5,1.7525,32.4
 0.5,2.0292,32.4
 0.5,2.2345,32.4
 0.5,1.8701,32.4
 0.5,2.0977,32.4
 0.7219,1.5461,32.4
 0.8965,1.5354,32.4
 0.5,1.8782,32.4
 0.5,2.4547,32.4
 0.5,1.9879,32.4
 1.1487,1.5249,32.4
 0.5,2.0433,32.4
 0.9259,1.6408,32.4
 0.5,2.7202,32.4
 0.5,3.0285,32.4
 0.5,2.2765,32.4
 0.5,1.5451,32.4
 0.888,1.6975,32.4
 0.5,2.0995,32.4
 0.5,2.2113,32.4
 0.5,2.3688,32.4
 0.5,1.7827,32.4
 0.5,2.918,32.4
 0.5,2.3807,32.4
 0.5,1.9245,32.4
 0.5,2.1954,32.4
 0.5,1.9935,32.4
 0.7799,1.616,32.4
 0.5,1.7786,32.4
 0.5,2.0728,32.4
 0.5,1.9681,32.4
 0.5,2.8799,32.4
 0.7458,1.4249,32.4
 0.5,1.6733,32.4
 0.5,1.7532,32.4
 0.5,2.0637,32.4
 0.5,2.1274,32.4
 0.5,2.2357,32.4
 0.8314,1.3465,32.4
 0.893,1.7245,32.4
 0.5,1.7771,32.4
 0.5,1.9865,32.4
 0.5,1.9016,32.4
 0.5,2.2039,32.4
 0.5,1.4523,32.4
 0.5,2.2235,32.4
 0.5,2.4529,32.4
 0.5,2.3078,32.4
 0.5,1.8188,32.4
 0.8644,1.5272,32.4
 0.5,2.4213,32.4
 0.5,1.7301,32.4
 0.5,2.1979,32.4
 0.5,2.1454,32.4
 0.5,2.1031,32.4
 0.5,1.7714,32.4
 0.5,2.0577,32.4
 0.6073,1.3476,32.4
 0.9222,1.4885,32.4
 0.5,1.5962,32.4
 0.5,1.7692,32.4
 0.5,2.1979,32.4
 0.8171,1.7237,32.4
 0.8465,1.7256,32.4
 0.5,2.0163,32.4
 0.5,1.933,32.4
 0.5,1.7757,32.4
 0.5,1.6275,32.4
 0.7766,1.4469,32.4
 0.5,2.2044,32.4
 0.5,2.1799,32.4
 0.5,2.6779,32.4
 1.0194,1.7151,32.4
 0.5,2.8632,32.4
 0.8651,1.6975,32.4
 0.5,1.7243,32.4
 1.0003,1.4561,32.4
 0.5,2.0812,32.4
 0.9145,1.4762,32.4
 0.5,1.6889,32.4
 0.5,2.4831,32.4
 0.5,1.5596,32.4
 0.5,1.678,32.4
 0.5,2.9502,32.4
 0.5,1.9617,32.4
 0.5,2.0049,32.4
 0.5,2.3452,32.4
 0.5,1.9463,32.4
 0.753,1.1928,32.4
 0.5,2.3672,32.4
 0.5,1.7706,32.4
 0.5,1.9831,32.4
 0.5,1.6929,32.4
 0.5,2.5887,32.4
 0.5,1.7997,32.4
 0.5,2.4311,32.4
 0.5,1.9494,32.4
 0.9372,1.5494,32.4
 0.5,2.39,32.4
 0.5,1.8103,32.4
 0.5,2.6673,32.4
 0.9551,1.5715,32.4
 0.5,1.6714,32.4
 0.869,1.6704,32.4
 0.5,2.3792,32.4
 1.0148,1.5598,32.4
 0.5,1.9205,32.4
 0.5,2.5916,32.4
 0.5,1.8184,32.4
 0.5,1.7453,32.4
 0.784,1.4729,32.4
 0.5,1.5722,32.4
 0.5,1.489,32.4
 0.6812,1.5515,32.4
 0.5,2.1884,32.4
 0.5,1.8466,32.4
 0.5,2.0189,32.4
 0.5,1.8823,32.4
 0.8522,1.5353,32.4
 0.8898,1.7319,32.4
 0.5,1.5125,32.4
 0.5,1.9861,32.4
 0.5,1.4426,32.4
 0.5,1.8721,32.4
 0.9721,1.6313,32.4
 0.5,2.0787,32.4
 0.9118,1.6278,32.4
 0.7465,1.4254,32.4
 0.8622,1.4099,32.4
 0.5,1.7829,32.4
 0.5,2.2337,32.4
 0.7283,1.7267,32.4
 0.5,1.539,32.4
 1.0974,1.6024,32.4
 0.7677,1.5959,32.4
 0.5,1.8874,32.4
 0.5,1.9686,32.4
 0.8174,1.3228,32.4
 0.5,1.6177,32.4
 1.0155,1.6337,32.4
 0.7688,1.5651,32.4
 0.5,1.6235,32.4
 0.5,2.0103,32.4
 1.0386,1.7036,32.4
 1.0027,1.6069,32.4
 0.7415,1.6332,32.4
 0.9282,1.6929,32.4
 0.5,2.3551,32.4
 1.0788,1.6255,32.4
 0.5,2.0354,32.4
 0.775,1.6601,32.4
 0.5,1.9114,32.4
 0.5,2.666,32.4
 1.0036,1.7079,32.4
 0.5,2.0329,32.4
 0.5,1.9971,32.4
 0.5,2.3111,32.4
 0.9372,1.5401,32.4
 0.5,2.4457,32.4
 0.5,1.86,32.4
 1.108,1.7296,32.4
 1.0657,1.6998,32.4
 0.5,1.9414,32.4
 0.5,2.0177,32.4
 0.5,1.8298,32.4
 0.5,2.4865,32.4
 0.8364,1.5918,32.4
 0.5,2.0783,32.4
 0.5,1.8759,32.4
 0.5,1.4661,32.4
 0.5,2.0643,32.4
 0.9032,1.4806,32.4
 0.8266,1.626,32.4
 0.5,1.7861,32.4
 0.5,1.7135,32.4
 0.5,1.8617,32.4
 0.5,2.2838,32.4
 0.5,2.0218,32.4
 0.9339,1.4821,32.4
 0.9841,1.6392,32.4
 0.5,2.1801,32.4
 0.5,2.1081,32.4
 0.5,1.9035,32.4
 1.1408,1.5836,32.4
 0.5,2.4661,32.4
 0.5,2.3379,32.4
 0.5,2.0586,32.4
 0.5,2.2165,32.4
 0.9008,1.6828,32.4
 0.5,2.8737,32.4
 0.5,2.0107,32.4
 0.5,1.9485,32.4
 0.5,1.6818,32.4
 0.7933,1.6908,32.4
 0.5,2.1134,32.4
 0.5,2.1816,32.4
 0.5,1.8405,32.4
 0.5,1.6278,32.4
 0.5,2.0509,32.4
 0.5,1.5858,32.4
 0.5,2.2082,32.4
 0.5,2.1299,32.4
 0.5,2.8888,32.4
 0.8071,1.5739,32.4
 0.5,1.745,32.4
 0.5,2.0942,32.4
 0.5,2.1613,32.4
 0.5,1.8119,32.4
 0.9514,1.5898,32.4
 0.5,1.9835,32.4
 0.5,1.7369,32.4
 0.5,2.4894,32.4
 0.5,2.1706,32.4
 0.5,2.002,32.4
 0.5,1.651,32.4
 0.5,2.4236,32.4
 0.5,1.7411,32.4
 0.5,2.222,32.4
 0.5,2.3608,32.4
 0.5,2.264,32.4
 0.5,2.0914,32.4
 0.9357,1.6887,32.4
 0.5,2.0969,32.4
 0.9567,1.5336,32.4
 0.5,2.0609,32.4
 0.5,2.388,32.4
 0.5,2.2428,32.4
 0.5,1.4874,32.4
 0.5,1.9989,32.4
 0.5,1.8229,32.4
 0.5,2.2628,32.4
 0.5,1.4706,32.4
 0.5,2.0188,32.4
 1.1483,1.6143,32.4
 0.5,1.8164,32.4
 0.5,2.3566,32.4
 0.5,2.6526,32.4
 0.5,1.9744,32.4
 0.5,2.3869,32.4
 0.5,2.0215,32.4
 0.7792,1.4931,32.4
 0.5,2.2829,32.4
 0.9991,1.6284,32.4
 0.5,2.6348,32.4
 0.5,1.6981,32.4
 0.5,1.8563,32.4
 0.5,1.6747,32.4
 0.5,2.4486,32.4
 0.5,1.731,32.4
 1.0694,1.659,32.4
 0.5,1.8157,32.4
 0.8846,1.5605,32.4
 1.1795,1.5388,32.4
 0.5,1.6145,32.4
 0.5,1.9939,32.4
 0.5,2.3744,32.4
 0.9379,1.4785,32.4
 0.5,1.6068,32.4
 1.0404,1.7141,32.4
 0.5,1.4511,32.4
 0.9233,1.5979,32.4
 0.5,1.6671,32.4
 0.8708,1.523,32.4
 0.8043,1.7391,32.4
 0.5,1.8217,32.4
 0.5,1.9625,32.4
 0.5,2.1698,32.4
 0.5,1.6717,32.4
 0.5,2.2642,32.4
 0.5,2.0439,32.4
 0.8421,1.1851,32.4
 0.5,2.2334,32.4
 0.5,1.7865,32.4
 0.5,1.524,32.4
 0.5,2.7632,32.4
 0.5,2.0556,32.4
 0.5,2.5784,32.4
 0.5,2.2695,32.4
 0.5,1.8036,32.4
 0.988,1.4359,32.4
 0.9491,1.5949,32.4
 0.5,2.1527,32.4
 0.5,1.6326,32.4
 0.5,1.7997,32.4
 1.101,1.6686,32.4
 0.5,2.391,32.4
 0.5,1.8392,32.4
 0.5,2.1478,32.4
