S_b,S_d,gr,cycletime,time
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8489,0.0385,33.9613,19.8
 0.5,1.8187,0.0385,33.5329,19.8
 0.5,1.6605,0.0385,31.1695,19.8
 0.5,1.538,0.0385,29.1798,19.8
 0.5,1.9445,0.0385,35.2701,19.8
 0.5,1.5841,0.0385,29.9464,19.8
 0.5,1.5997,0.0385,30.2006,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9467,0.0385,35.2987,19.8
 0.5,1.7502,0.0385,32.5362,19.8
 0.5,1.8911,0.0385,34.5469,19.8
 0.5,1.9031,0.0385,34.7114,19.8
 0.5,1.9234,0.0385,34.9862,19.8
 0.5,1.8907,0.0385,34.5413,19.8
 0.5,1.829,0.0385,33.679,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.555,0.0385,29.4653,19.8
 0.5,2.0573,0.0385,36.7339,19.8
 0.5,1.6789,0.0385,31.4555,19.8
 0.5,1.6531,0.0385,31.0546,19.8
 0.5,1.5388,0.0385,29.193,19.8
 0.6961,0.9679,0.0385,8.559,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8785,0.0385,34.3735,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5539,0.0385,29.4471,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7077,0.0385,31.8969,19.8
 0.5,1.6804,0.0385,31.4787,19.8
 0.5,2.066,0.0385,36.8437,19.8
 0.5,1.7623,0.0385,32.7151,19.8
 0.5,2.0774,0.0385,36.9861,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7967,0.0385,33.2175,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8467,0.0385,33.93,19.8
 0.5,1.4172,0.0385,27.056,19.8
 0.5,1.8057,0.0385,33.347,19.8
 0.7406,1.0407,0.0385,8.8361,19.8
 0.5,2.0335,0.0385,36.432,19.8
 0.5,1.6591,0.0385,31.1486,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.4747,0.0385,28.0891,19.8
 0.5,1.6616,0.0385,31.1866,19.8
 0.5,1.5567,0.0385,29.4928,19.8
 0.5,1.8979,0.0385,34.6401,19.8
 0.5,1.9226,0.0385,34.975,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.1418,0.0385,37.7792,19.8
 0.5,1.9434,0.0385,35.255,19.8
 0.5,1.7419,0.0385,32.4122,19.8
 0.5,1.9253,0.0385,35.0116,19.8
 0.5,2.0827,0.0385,37.0528,19.8
 0.5,1.6839,0.0385,31.5327,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7659,0.0385,32.7681,19.8
 0.5,2.041,0.0385,36.5282,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9468,0.0385,35.3008,19.8
 0.5,1.7139,0.0385,31.9922,19.8
 0.5,1.8514,0.0385,33.9955,19.8
 0.5,2.0854,0.0385,37.0859,19.8
 0.5,1.6304,0.0385,30.6943,19.8
 0.5,1.5063,0.0385,28.6389,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9192,0.0385,34.9302,19.8
 0.5,1.9156,0.0385,34.8807,19.8
 0.5,1.994,0.0385,35.923,19.8
 0.5,1.7469,0.0385,32.4875,19.8
 0.5,1.5096,0.0385,28.6964,19.8
 0.5,2.0284,0.0385,36.3663,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5687,0.0385,29.6938,19.8
 0.5,1.6317,0.0385,30.715,19.8
 0.5,1.8072,0.0385,33.3676,19.8
 0.5,2.047,0.0385,36.6036,19.8
 0.5,1.7914,0.0385,33.1406,19.8
 0.5,1.9386,0.0385,35.1912,19.8
 0.5,1.7588,0.0385,32.6631,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8193,0.0385,33.5414,19.8
 0.5,1.9343,0.0385,35.1326,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8749,0.0385,34.3235,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9195,0.0385,34.9339,19.8
 0.5,1.6619,0.0385,31.192,19.8
 0.5,1.5857,0.0385,29.9731,19.8
 0.5,1.5316,0.0385,29.0712,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.0959,0.0385,37.2166,19.8
 0.5,1.7147,0.0385,32.0038,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5864,0.0385,29.9849,19.8
 0.5,1.9282,0.0385,35.0507,19.8
 0.5,1.9125,0.0385,34.8382,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8878,0.0385,34.5009,19.8
 0.5,1.8557,0.0385,34.0555,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9555,0.0385,35.4169,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.1203,0.0385,37.5172,19.8
 0.5,1.797,0.0385,33.221,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5209,0.0385,28.8901,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.2661,0.0385,24.1277,19.8
 0.5,1.8313,0.0385,33.712,19.8
 0.5,1.4023,0.0385,26.7805,19.8
 0.5,1.4927,0.0385,28.4036,19.8
 0.5,1.8964,0.0385,34.6199,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.103,0.0385,37.3052,19.8
 0.5,1.8324,0.0385,33.7279,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5369,0.0385,29.1609,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8791,0.0385,34.3807,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6958,0.0385,31.716,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9515,0.0385,35.3627,19.8
 0.5,1.3896,0.0385,26.5441,19.8
 0.5,1.7339,0.0385,32.2935,19.8
 0.5,1.9832,0.0385,35.7816,19.8
 0.5,1.3455,0.0385,25.7072,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.129,0.0385,37.6233,19.8
 0.5,1.785,0.0385,33.0479,19.8
 0.5,1.4653,0.0385,27.9218,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6197,0.0385,30.5237,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8392,0.0385,33.8247,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.1197,0.0385,37.5097,19.8
 0.5,1.8282,0.0385,33.6681,19.8
 0.5,2.1314,0.0385,37.6525,19.8
 0.5,1.8875,0.0385,34.4968,19.8
 0.5,1.8674,0.0385,34.2193,19.8
 0.5,1.6483,0.0385,30.9779,19.8
 0.5,1.6102,0.0385,30.3715,19.8
 0.5,1.766,0.0385,32.7697,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6441,0.0385,30.912,19.8
 0.5,2.0967,0.0385,37.2269,19.8
 0.5,1.6626,0.0385,31.2031,19.8
 0.5,2.0939,0.0385,37.1921,19.8
 0.5,1.7832,0.0385,33.0213,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8806,0.0385,34.4028,19.8
 0.5,2.067,0.0385,36.8562,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5198,0.0385,28.8708,19.8
 0.5,1.9749,0.0385,35.672,19.8
 0.5,1.9643,0.0385,35.5331,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8389,0.0385,33.8193,19.8
 0.5,1.8579,0.0385,34.0861,19.8
 0.5,1.7794,0.0385,32.9662,19.8
 0.5,1.9706,0.0385,35.6163,19.8
 0.5,1.9966,0.0385,35.9563,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9321,0.0385,35.1038,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.4491,0.0385,27.633,19.8
 0.5,1.8707,0.0385,34.2648,19.8
 0.5,1.8108,0.0385,33.4197,19.8
 0.5,1.8368,0.0385,33.7897,19.8
 0.5,1.5712,0.0385,29.7343,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.1089,0.0385,37.377,19.8
 0.5,1.8159,0.0385,33.4928,19.8
 0.5,1.4999,0.0385,28.5281,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6979,0.0385,31.7478,19.8
 0.5,1.9083,0.0385,34.7812,19.8
 0.5,1.8551,0.0385,34.047,19.8
 0.5,1.6158,0.0385,30.4616,19.8
 0.5,1.6296,0.0385,30.6823,19.8
 0.5,1.5724,0.0385,29.7547,19.8
 0.5,1.4674,0.0385,27.9589,19.8
 0.5,1.6412,0.0385,30.8656,19.8
 0.5,1.816,0.0385,33.4949,19.8
 0.5,2.0403,0.0385,36.5186,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9213,0.0385,34.9578,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.631,0.0385,30.7039,19.8
 0.5,1.9553,0.0385,35.4143,19.8
 0.5,1.5404,0.0385,29.2196,19.8
 0.5,1.9598,0.0385,35.4738,19.8
 0.5,1.8088,0.0385,33.3917,19.8
 0.5,2.0344,0.0385,36.4434,19.8
 0.5,1.3932,0.0385,26.612,19.8
 0.5,1.7987,0.0385,33.2454,19.8
 0.5,2.0244,0.0385,36.315,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.4768,0.0385,28.1255,19.8
 0.5,1.5397,0.0385,29.208,19.8
 0.5,2.0369,0.0385,36.475,19.8
 0.5,1.6609,0.0385,31.1765,19.8
 0.5,1.8019,0.0385,33.2916,19.8
 0.5,1.9539,0.0385,35.3949,19.8
 0.5,1.8938,0.0385,34.5842,19.8
 0.5,1.8738,0.0385,34.3087,19.8
 0.5,2.0571,0.0385,36.7311,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.613,0.0385,30.4154,19.8
 0.5,1.846,0.0385,33.9201,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.0095,0.0385,36.1237,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7852,0.0385,33.0495,19.8
 0.5,1.8323,0.0385,33.7267,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9106,0.0385,34.8129,19.8
 0.5,1.8315,0.0385,33.7157,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.662,0.0385,31.1932,19.8
 0.5,1.7841,0.0385,33.0349,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6906,0.0385,31.637,19.8
 0.5,1.5021,0.0385,28.5659,19.8
 0.5,1.7243,0.0385,32.1482,19.8
 0.5,2.1149,0.0385,37.451,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5988,0.0385,30.186,19.8
 0.5,1.8385,0.0385,33.8144,19.8
 0.5,1.7447,0.0385,32.4547,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9314,0.0385,35.0946,19.8
 0.5,1.7923,0.0385,33.1527,19.8
 0.5,1.4928,0.0385,28.4046,19.8
 0.5,1.9114,0.0385,34.8238,19.8
 0.5,1.6443,0.0385,30.915,19.8
 0.5,1.9347,0.0385,35.1386,19.8
 0.5,2.1096,0.0385,37.3856,19.8
 0.5,2.0268,0.0385,36.346,19.8
 0.5,2.1224,0.0385,37.543,19.8
 0.5,1.8189,0.0385,33.5356,19.8
 0.5,1.5892,0.0385,30.0302,19.8
 0.5,2.0628,0.0385,36.8039,19.8
 0.5,1.5208,0.0385,28.8875,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.4615,0.0385,27.8558,19.8
 0.5,2.0831,0.0385,37.0575,19.8
 0.5,2.043,0.0385,36.553,19.8
 0.5,1.9619,0.0385,35.5006,19.8
 0.5,1.9612,0.0385,35.4914,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9681,0.0385,35.5832,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.0674,0.0385,36.8617,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8001,0.0385,33.2656,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7496,0.0385,32.5266,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9288,0.0385,35.0595,19.8
 0.5,1.8753,0.0385,34.3284,19.8
 0.5,1.6211,0.0385,30.5462,19.8
 0.5,2.0678,0.0385,36.8663,19.8
 0.5,1.4201,0.0385,27.1081,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.093,0.0385,37.1813,19.8
 0.5,1.6272,0.0385,30.6441,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.0843,0.0385,37.073,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.3466,0.0385,25.729,19.8
 0.5,1.6709,0.0385,31.3323,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8895,0.0385,34.5244,19.8
 0.5,1.7885,0.0385,33.098,19.8
 0.5,1.7719,0.0385,32.8555,19.8
 0.5,2.0986,0.0385,37.2506,19.8
 0.5,1.6881,0.0385,31.5977,19.8
 0.5,1.8745,0.0385,34.318,19.8
 0.5,1.941,0.0385,35.2227,19.8
 0.5,1.8911,0.0385,34.5463,19.8
 0.5,1.6158,0.0385,30.4612,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7861,0.0385,33.064,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.598,0.0385,30.1729,19.8
 0.5,1.6729,0.0385,31.3635,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7214,0.0385,32.1046,19.8
 0.5,1.6932,0.0385,31.6768,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5885,0.0385,30.0189,19.8
 0.5,1.3162,0.0385,25.1354,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7644,0.0385,32.7464,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.4755,0.0385,28.1018,19.8
 0.5,1.707,0.0385,31.8865,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.0543,0.0385,36.6966,19.8
 0.5,1.6935,0.0385,31.6806,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6566,0.0385,31.1091,19.8
 0.5,1.8298,0.0385,33.6909,19.8
 0.5,1.7479,0.0385,32.5017,19.8
 0.5,1.9251,0.0385,35.0101,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8526,0.0385,34.0121,19.8
 0.5,1.9754,0.0385,35.6786,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6161,0.0385,30.4659,19.8
 0.5,1.7625,0.0385,32.7183,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9365,0.0385,35.1622,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.741,0.0385,32.3989,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8134,0.0385,33.4575,19.8
 0.5,1.7132,0.0385,31.9814,19.8
 0.5,1.6973,0.0385,31.7396,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9012,0.0385,34.6853,19.8
 0.5,1.8972,0.0385,34.6297,19.8
 0.5,1.6125,0.0385,30.4081,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7764,0.0385,32.9213,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8343,0.0385,33.7552,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.3545,0.0385,25.8797,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.4961,0.0385,28.4634,19.8
 0.5,2.0228,0.0385,36.2951,19.8
 0.5,1.9994,0.0385,35.9927,19.8
 0.5,1.9369,0.0385,35.1685,19.8
 0.5,1.5317,0.0385,29.0737,19.8
 0.5,1.8008,0.0385,33.2766,19.8
 0.5,1.5676,0.0385,29.6744,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9594,0.0385,35.4681,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6295,0.0385,30.6806,19.8
 0.5,1.8845,0.0385,34.4554,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.0602,0.0385,36.7705,19.8
 0.5,1.6268,0.0385,30.6379,19.8
 0.5,1.3514,0.0385,25.8211,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7869,0.0385,33.0752,19.8
 0.5,2.1424,0.0385,37.7865,19.8
 0.5,1.7428,0.0385,32.4253,19.8
 0.5,1.8374,0.0385,33.7987,19.8
 0.5,2.0804,0.0385,37.0243,19.8
 0.5,2.078,0.0385,36.9938,19.8
 0.5,2.0641,0.0385,36.8195,19.8
 0.5,1.9043,0.0385,34.7274,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7207,0.0385,32.0949,19.8
 0.5,1.7826,0.0385,33.0119,19.8
 0.5,1.3207,0.0385,25.2253,19.8
 0.5,2.0172,0.0385,36.2233,19.8
 0.5,1.7777,0.0385,32.9408,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8756,0.0385,34.3331,19.8
 0.5,1.8394,0.0385,33.8264,19.8
 0.5,1.859,0.0385,34.1017,19.8
 0.5,1.3661,0.0385,26.1014,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6151,0.0385,30.4503,19.8
 0.5,1.8564,0.0385,34.0657,19.8
 0.5,2.0936,0.0385,37.1887,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6651,0.0385,31.241,19.8
 0.5,2.0025,0.0385,36.0325,19.8
 0.5,1.3304,0.0385,25.4153,19.8
 0.5,2.0993,0.0385,37.2594,19.8
 0.5,2.1094,0.0385,37.3838,19.8
 0.5,2.0078,0.0385,36.1014,19.8
 0.5,1.9117,0.0385,34.8287,19.8
 0.5,1.5889,0.0385,30.0258,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5718,0.0385,29.7439,19.8
 0.5,1.5156,0.0385,28.7992,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.1245,0.0385,37.5693,19.8
 0.5,1.7295,0.0385,32.227,19.8
 0.5,1.5705,0.0385,29.7236,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7286,0.0385,32.214,19.8
 0.5,2.0276,0.0385,36.3571,19.8
 0.5,2.0721,0.0385,36.9199,19.8
 0.5,2.0094,0.0385,36.1218,19.8
 0.5,1.7854,0.0385,33.0532,19.8
 0.5,1.7374,0.0385,32.3454,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9861,0.0385,35.8191,19.8
 0.5,1.341,0.0385,25.6207,19.8
 0.5,1.4544,0.0385,27.7282,19.8
 0.5,1.8126,0.0385,33.4458,19.8
 0.5,1.4898,0.0385,28.3521,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7287,0.0385,32.2156,19.8
 0.5,1.4972,0.0385,28.4823,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8314,0.0385,33.7139,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7705,0.0385,32.8353,19.8
 0.5,1.8511,0.0385,33.9911,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5641,0.0385,29.616,19.8
 0.5,1.8636,0.0385,34.1663,19.8
 0.5,1.6579,0.0385,31.1294,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7783,0.0385,32.9492,19.8
 0.5,1.8426,0.0385,33.8722,19.8
 0.5,1.832,0.0385,33.7218,19.8
 0.5,1.755,0.0385,32.6071,19.8
 0.5,1.8072,0.0385,33.3684,19.8
 0.5,1.9427,0.0385,35.2459,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.0351,0.0385,36.452,19.8
 0.5,1.8891,0.0385,34.5191,19.8
 0.5,1.804,0.0385,33.3223,19.8
 0.5,1.9883,0.0385,35.8479,19.8
 0.5,1.5784,0.0385,29.8531,19.8
 0.5,1.9663,0.0385,35.5599,19.8
 0.5,1.8644,0.0385,34.1774,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8364,0.0385,33.7843,19.8
 0.5,2.0053,0.0385,36.0692,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5425,0.0385,29.2549,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8676,0.0385,34.2223,19.8
 0.5,1.9852,0.0385,35.8079,19.8
 0.5,2.0774,0.0385,36.9862,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6775,0.0385,31.4348,19.8
 0.5,1.6639,0.0385,31.2229,19.8
 0.5,1.4615,0.0385,27.8553,19.8
 0.5,1.8222,0.0385,33.5836,19.8
 0.5,1.8744,0.0385,34.3165,19.8
 0.5,2.0025,0.0385,36.0328,19.8
 0.5,2.0693,0.0385,36.8854,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5027,0.0385,28.5763,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5907,0.0385,30.0544,19.8
 0.5,1.6564,0.0385,31.1053,19.8
 0.5,1.5469,0.0385,29.3289,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.4975,0.0385,28.4867,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6513,0.0385,31.0248,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.778,0.0385,32.9455,19.8
 0.5,1.3244,0.0385,25.2969,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.6824,0.0385,31.5107,19.8
 0.5,1.5998,0.0385,30.2031,19.8
 0.5,1.4758,0.0385,28.1086,19.8
 0.5,1.9532,0.0385,35.3863,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7143,0.0385,31.9972,19.8
 0.5,1.7978,0.0385,33.2325,19.8
 0.5,2.0323,0.0385,36.4168,19.8
 0.5,2.0479,0.0385,36.6153,19.8
 0.5,1.5941,0.0385,30.1098,19.8
 0.5,1.7157,0.0385,32.0192,19.8
 0.5,2.0622,0.0385,36.796,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.7052,0.0385,31.8596,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.1343,0.0385,37.6888,19.8
 0.5,1.9745,0.0385,35.667,19.8
 0.5,1.7682,0.0385,32.8012,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9218,0.0385,34.9649,19.8
 0.5,2.1215,0.0385,37.5318,19.8
 0.5,1.9554,0.0385,35.415,19.8
 0.5,2.1365,0.0385,37.7145,19.8
 0.5,1.7482,0.0385,32.5066,19.8
 0.5,1.828,0.0385,33.6651,19.8
 0.5,2.1339,0.0385,37.684,19.8
 0.5,2.0752,0.0385,36.9585,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8849,0.0385,34.4607,19.8
 0.5,1.7256,0.0385,32.1681,19.8
 0.5,2.0944,0.0385,37.1981,19.8
 0.5,2.0049,0.0385,36.0647,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.0075,0.0385,36.0978,19.8
 0.5,1.6129,0.0385,30.4145,19.8
 0.5,1.7925,0.0385,33.1556,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.5581,0.0385,29.5164,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8301,0.0385,33.695,19.8
 0.5,1.4902,0.0385,28.36,19.8
 0.5,1.8337,0.0385,33.7457,19.8
 0.5,1.4135,0.0385,26.9872,19.8
 0.5,1.4574,0.0385,27.7821,19.8
 0.5,1.5769,0.0385,29.8276,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.9568,0.0385,35.4338,19.8
 0.5,1.7276,0.0385,32.1979,19.8
 0.5,1.654,0.0385,31.0673,19.8
 0.5,1.8408,0.0385,33.8466,19.8
 0.5,1.8595,0.0385,34.109,19.8
 0.5,2.046,0.0385,36.5907,19.8
 0.5,1.8144,0.0385,33.471,19.8
 0.5,1.9321,0.0385,35.1036,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.1303,0.0385,37.6401,19.8
 0.5,1.8711,0.0385,34.2702,19.8
 0.5,1.6742,0.0385,31.3829,19.8
 0.5,1.7828,0.0385,33.0147,19.8
 0.5,1.6719,0.0385,31.3479,19.8
 0.5,1.8043,0.0385,33.3268,19.8
 0.5,2.0849,0.0385,37.0806,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.1086,0.0385,37.3736,19.8
 0.5,1.5827,0.0385,29.9235,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,2.0664,0.0385,36.8481,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8851,0.0385,34.4637,19.8
 0.5,1.5758,0.0385,29.8098,19.8
 0.5,2.0775,0.0385,36.9884,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.799,0.0385,33.2502,19.8
 0.5,2.0654,0.0385,36.8361,19.8
 0.5,1.7167,0.0385,32.0337,19.8
 0.5,1.7559,0.0385,32.621,19.8
 0.5,1.4076,0.0385,26.8796,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.539,0.0385,29.1966,19.8
 0.5,2.1412,0.0385,37.7722,19.8
 0.5,2.0935,0.0385,37.1865,19.8
 0.5,1.5848,0.0385,29.9582,19.8
 0.5,1.4366,0.0385,27.4087,19.8
 0.5,2.0837,0.0385,37.0654,19.8
 1.0,1.0,0.0385,0.0,19.8
 0.5,1.8036,0.0385,33.3172,19.8
