S_b,S_d,gr,cycletime,time
 0.9401,2.0678,0.0385,20.4708,41.3999
 0.8999,1.6488,0.0385,15.7235,41.3999
 1.0534,2.19,0.0385,19.0036,41.3999
 0.8589,2.4457,0.0385,27.1719,41.3999
 0.9131,1.8827,0.0385,18.7902,41.3999
 1.0739,1.886,0.0385,14.6246,41.3999
 0.7382,1.6225,0.0385,20.4483,41.3999
 1.0358,1.5225,0.0385,10.0014,41.3999
 0.9064,2.2072,0.0385,23.1101,41.3999
 0.8992,1.3717,0.0385,10.9672,41.3999
 0.9754,2.1368,0.0385,20.3649,41.3999
 1.0359,1.9986,0.0385,17.0665,41.3999
 1.0185,1.9289,0.0385,16.5841,41.3999
 1.1481,2.1623,0.0385,16.4391,41.3999
 0.9315,1.8558,0.0385,17.8985,41.3999
 0.9445,1.7749,0.0385,16.3801,41.3999
 0.9904,2.2526,0.0385,21.3372,41.3999
 1.0071,2.2433,0.0385,20.7966,41.3999
 1.0057,2.0957,0.0385,19.0649,41.3999
 0.7959,1.9536,0.0385,23.3187,41.3999
 0.8566,2.1295,0.0385,23.6489,41.3999
 0.9506,1.7541,0.0385,15.9075,41.3999
 1.0464,2.0892,0.0385,17.9555,41.3999
 0.902,2.0867,0.0385,21.7786,41.3999
 1.0794,1.5567,0.0385,9.5083,41.3999
 0.9309,1.4116,0.0385,10.8115,41.3999
 0.889,1.9394,0.0385,20.257,41.3999
 0.8985,1.9009,0.0385,19.4575,41.3999
 1.0356,2.3157,0.0385,20.8974,41.3999
 0.9967,2.0271,0.0385,18.4361,41.3999
 0.9527,2.3135,0.0385,23.0386,41.3999
 1.0665,1.8471,0.0385,14.262,41.3999
 0.9275,1.9779,0.0385,19.6642,41.3999
 0.8417,1.5776,0.0385,16.3128,41.3999
 0.5,1.9662,0.0385,35.5577,41.3999
 0.9041,1.9596,0.0385,20.0871,41.3999
 0.9665,2.0745,0.0385,19.8324,41.3999
 0.9221,1.839,0.0385,17.9247,41.3999
 0.9654,2.1065,0.0385,20.2599,41.3999
 1.3529,2.0958,0.0385,11.3654,41.3999
 0.9814,1.9078,0.0385,17.2607,41.3999
 0.9742,1.9883,0.0385,18.5257,41.3999
 0.8428,2.2578,0.0385,25.5879,41.3999
 0.9276,1.7621,0.0385,16.664,41.3999
 1.0123,2.4375,0.0385,22.82,41.3999
 0.8013,1.9423,0.0385,22.9898,41.3999
 0.8503,1.7574,0.0385,18.8514,41.3999
 0.8249,1.8786,0.0385,21.3721,41.3999
 1.0284,1.9672,0.0385,16.8431,41.3999
 0.9865,1.4022,0.0385,9.1306,41.3999
 1.1565,2.2594,0.0385,17.3901,41.3999
 1.1148,1.7892,0.0385,12.2862,41.3999
 1.0445,1.7091,0.0385,12.7878,41.3999
 0.8183,1.958,0.0385,22.6552,41.3999
 1.2321,2.1693,0.0385,14.6906,41.3999
 1.0911,1.7882,0.0385,12.8298,41.3999
 1.0834,1.9273,0.0385,14.9578,41.3999
 0.9084,1.8351,0.0385,18.2585,41.3999
 1.0109,2.0157,0.0385,17.92,41.3999
 0.9748,2.0663,0.0385,19.5086,41.3999
 0.8465,1.7896,0.0385,19.4409,41.3999
 0.9265,2.0893,0.0385,21.117,41.3999
 1.245,2.0374,0.0385,12.7908,41.3999
 0.9444,2.1499,0.0385,21.3619,41.3999
 0.9369,2.3694,0.0385,24.092,41.3999
 1.1667,1.9179,0.0385,12.9077,41.3999
 0.8433,2.3221,0.0385,26.3036,41.3999
 0.873,1.6076,0.0385,15.8552,41.3999
 1.0054,2.1064,0.0385,19.204,41.3999
 1.0983,2.2678,0.0385,18.8281,41.3999
 0.8581,1.4214,0.0385,13.1044,41.3999
 0.9377,2.0972,0.0385,20.902,41.3999
 1.0451,1.8926,0.0385,15.4199,41.3999
 0.9751,2.0294,0.0385,19.0336,41.3999
 0.5,2.5683,0.0385,42.4947,41.3999
 1.0976,2.2686,0.0385,18.8532,41.3999
 1.0502,1.8666,0.0385,14.9354,41.3999
 0.864,1.615,0.0385,16.244,41.3999
 0.9982,1.8298,0.0385,15.7359,41.3999
 0.7629,2.1417,0.0385,26.8036,41.3999
 0.9375,1.5823,0.0385,13.5916,41.3999
 1.0053,1.6879,0.0385,13.4556,41.3999
 1.0588,2.05,0.0385,17.1576,41.3999
 0.9703,2.1073,0.0385,20.1394,41.3999
 1.1299,2.1539,0.0385,16.753,41.3999
 1.1021,1.8411,0.0385,13.3249,41.3999
 1.089,2.2554,0.0385,18.906,41.3999
 1.1846,1.8649,0.0385,11.7832,41.3999
 0.9957,1.8139,0.0385,15.5744,41.3999
 1.1435,2.0613,0.0385,15.3002,41.3999
 0.8476,2.3941,0.0385,26.9633,41.3999
 0.5,2.1555,0.0385,37.9447,41.3999
 0.9423,1.9025,0.0385,18.2443,41.3999
 1.0631,2.1369,0.0385,18.131,41.3999
 1.1115,2.0105,0.0385,15.3893,41.3999
 1.0278,1.9333,0.0385,16.4064,41.3999
 1.0562,2.002,0.0385,16.6044,41.3999
 0.9578,1.8448,0.0385,17.0218,41.3999
 0.8835,1.6311,0.0385,15.9209,41.3999
 1.1181,1.8745,0.0385,13.4173,41.3999
 1.0772,2.0558,0.0385,16.7815,41.3999
 0.9964,1.8933,0.0385,16.6694,41.3999
 1.1012,1.8042,0.0385,12.8211,41.3999
 1.0527,2.4114,0.0385,21.5246,41.3999
 1.0833,1.7967,0.0385,13.1389,41.3999
 0.8721,1.7644,0.0385,18.2963,41.3999
 0.995,1.6365,0.0385,12.9196,41.3999
 0.8813,1.4632,0.0385,13.1652,41.3999
 0.9001,2.2145,0.0385,23.3762,41.3999
 0.9567,1.8582,0.0385,17.2381,41.3999
 0.9889,2.4454,0.0385,23.5091,41.3999
 0.7752,1.7009,0.0385,20.4059,41.3999
 1.1689,1.8525,0.0385,11.957,41.3999
 0.9819,1.884,0.0385,16.9208,41.3999
 0.9954,1.9848,0.0385,17.9218,41.3999
 1.1559,2.0191,0.0385,14.4832,41.3999
 0.9639,1.8437,0.0385,16.841,41.3999
 0.954,1.9449,0.0385,18.4961,41.3999
 0.8529,1.735,0.0385,18.4384,41.3999
 0.9693,2.0951,0.0385,20.0153,41.3999
 1.0279,1.8483,0.0385,15.2365,41.3999
 0.9928,1.9797,0.0385,17.9216,41.3999
 1.0208,2.2469,0.0385,20.4872,41.3999
 1.0012,2.2486,0.0385,21.01,41.3999
 0.92,1.8414,0.0385,18.0188,41.3999
 0.9685,2.1187,0.0385,20.3263,41.3999
 0.9015,2.0082,0.0385,20.798,41.3999
 0.9715,1.7514,0.0385,15.3047,41.3999
 0.8489,1.8664,0.0385,20.4577,41.3999
 0.8226,2.1642,0.0385,25.1174,41.3999
 1.0954,1.9631,0.0385,15.1492,41.3999
 0.8776,2.0447,0.0385,21.9639,41.3999
 0.8403,1.5297,0.0385,15.5555,41.3999
 1.0148,1.9396,0.0385,16.8215,41.3999
 0.9569,2.419,0.0385,24.0816,41.3999
 0.9618,1.9585,0.0385,18.4654,41.3999
 1.1181,2.2761,0.0385,18.4603,41.3999
 1.0314,1.9462,0.0385,16.4878,41.3999
 0.9596,1.9972,0.0385,19.0329,41.3999
 1.2571,2.1669,0.0385,14.1396,41.3999
 0.835,1.9906,0.0385,22.5591,41.3999
 0.896,1.7908,0.0385,17.9802,41.3999
 0.9104,1.6079,0.0385,14.7708,41.3999
 0.9298,1.8423,0.0385,17.7571,41.3999
 0.8886,1.9331,0.0385,20.1817,41.3999
 1.0819,1.8401,0.0385,13.7907,41.3999
 1.011,1.723,0.0385,13.8434,41.3999
 0.696,1.9008,0.0385,26.0901,41.3999
 1.0202,1.935,0.0385,16.6227,41.3999
 0.8852,2.2956,0.0385,24.7463,41.3999
 0.9926,1.9658,0.0385,17.7424,41.3999
 0.9144,1.9424,0.0385,19.5647,41.3999
 1.1006,2.0954,0.0385,16.719,41.3999
 0.9746,2.0744,0.0385,19.6161,41.3999
 1.0092,1.6514,0.0385,12.7876,41.3999
 0.9418,2.0051,0.0385,19.622,41.3999
 0.9959,1.9476,0.0385,17.4152,41.3999
 0.9714,2.4544,0.0385,24.0706,41.3999
 0.9906,2.2001,0.0385,20.7217,41.3999
 0.902,1.7235,0.0385,16.8149,41.3999
 1.2775,2.2487,0.0385,14.6827,41.3999
 0.5,1.8289,0.0385,33.6784,41.3999
 1.1236,2.2117,0.0385,17.5846,41.3999
 0.5,2.0576,0.0385,36.7378,41.3999
 0.9221,1.9744,0.0385,19.7694,41.3999
 1.0085,1.855,0.0385,15.825,41.3999
 0.9241,1.9844,0.0385,19.8462,41.3999
 1.0987,2.1228,0.0385,17.1024,41.3999
 0.9071,1.8641,0.0385,18.7031,41.3999
 0.5,2.469,0.0385,41.4714,41.3999
 0.9562,1.7903,0.0385,16.2851,41.3999
 0.979,2.0335,0.0385,18.9834,41.3999
 1.0148,1.9352,0.0385,16.7633,41.3999
 0.9133,1.8773,0.0385,18.7105,41.3999
 1.2066,1.8023,0.0385,10.4194,41.3999
 1.1659,1.9918,0.0385,13.9077,41.3999
 0.9098,1.9741,0.0385,20.1158,41.3999
 0.9902,2.1648,0.0385,20.3118,41.3999
 0.5,2.3782,0.0385,40.4981,41.3999
 0.9528,1.6567,0.0385,14.3639,41.3999
 0.8379,1.5385,0.0385,15.7799,41.3999
 1.1065,1.7734,0.0385,12.2492,41.3999
 0.8359,2.3664,0.0385,27.0218,41.3999
 1.1732,1.7292,0.0385,10.0731,41.3999
 0.9284,2.0733,0.0385,20.8624,41.3999
 1.0222,1.7954,0.0385,14.6273,41.3999
 1.0324,1.4794,0.0385,9.3414,41.3999
 1.0493,2.285,0.0385,20.2083,41.3999
 0.7306,1.9649,0.0385,25.6902,41.3999
 1.1769,2.1214,0.0385,15.3009,41.3999
 0.8078,1.9617,0.0385,23.0384,41.3999
 0.8667,2.0801,0.0385,22.7349,41.3999
 0.9747,2.0189,0.0385,18.9075,41.3999
 0.8473,1.9383,0.0385,21.4892,41.3999
 0.9731,1.8912,0.0385,17.2551,41.3999
 0.8342,1.9741,0.0385,22.3682,41.3999
 1.099,1.7872,0.0385,12.626,41.3999
 0.5,2.0041,0.0385,36.0541,41.3999
 0.898,1.5263,0.0385,13.7757,41.3999
 1.1948,2.1027,0.0385,14.6792,41.3999
 0.8973,1.636,0.0385,15.596,41.3999
 0.8291,2.2312,0.0385,25.7076,41.3999
 0.9528,1.914,0.0385,18.1133,41.3999
 0.5,1.7955,0.0385,33.2001,41.3999
 0.9477,1.9343,0.0385,18.5261,41.3999
 1.1827,2.194,0.0385,16.0475,41.3999
 1.0773,2.0976,0.0385,17.3031,41.3999
 0.9441,1.5684,0.0385,13.1809,41.3999
 0.9778,2.4008,0.0385,23.3251,41.3999
 1.0507,1.8874,0.0385,15.2096,41.3999
 1.0647,2.4111,0.0385,21.2256,41.3999
 1.2684,2.0604,0.0385,12.5973,41.3999
 0.8071,1.6193,0.0385,18.081,41.3999
 0.782,2.2288,0.0385,27.1991,41.3999
 0.9231,1.9506,0.0385,19.4276,41.3999
 1.0835,1.9845,0.0385,15.7141,41.3999
 1.1344,1.7839,0.0385,11.7552,41.3999
 1.0278,1.6082,0.0385,11.6248,41.3999
 0.889,2.3889,0.0385,25.6696,41.3999
 0.9366,2.2191,0.0385,22.3996,41.3999
 0.9845,2.1776,0.0385,20.6144,41.3999
 1.1003,1.8379,0.0385,13.322,41.3999
 0.9306,1.9147,0.0385,18.7339,41.3999
 0.9754,2.3365,0.0385,22.6852,41.3999
 1.1016,2.0411,0.0385,16.0144,41.3999
 1.1006,2.1517,0.0385,17.4093,41.3999
 1.0186,2.321,0.0385,21.3868,41.3999
 0.917,1.61,0.0385,14.6162,41.3999
 0.8119,1.9798,0.0385,23.1453,41.3999
 0.9847,2.0137,0.0385,18.5782,41.3999
 1.1086,2.0088,0.0385,15.4362,41.3999
 1.366,2.2782,0.0385,13.2821,41.3999
 0.8083,2.1467,0.0385,25.363,41.3999
 1.0054,1.9242,0.0385,16.8559,41.3999
 1.2529,2.3065,0.0385,15.8472,41.3999
 0.9111,1.5483,0.0385,13.77,41.3999
 0.7504,1.4167,0.0385,16.5001,41.3999
 0.9852,1.5131,0.0385,11.1429,41.3999
 1.0323,1.4822,0.0385,9.393,41.3999
 0.9052,1.888,0.0385,19.0887,41.3999
 1.181,2.1795,0.0385,15.9118,41.3999
 0.991,1.9709,0.0385,17.8528,41.3999
 1.0997,2.2933,0.0385,19.0866,41.3999
 0.9279,2.2732,0.0385,23.2659,41.3999
 0.9936,1.7445,0.0385,14.6162,41.3999
 1.2255,2.3808,0.0385,17.2454,41.3999
 1.057,2.2379,0.0385,19.4773,41.3999
 0.8925,2.0132,0.0385,21.1225,41.3999
 1.097,2.1105,0.0385,16.9909,41.3999
 0.8399,2.2207,0.0385,25.25,41.3999
 1.0798,1.6968,0.0385,11.7354,41.3999
 0.9214,2.2639,0.0385,23.3428,41.3999
 0.8347,1.8864,0.0385,21.171,41.3999
 1.0858,2.1159,0.0385,17.3249,41.3999
 0.9912,2.1016,0.0385,19.5153,41.3999
 0.9727,1.9196,0.0385,17.6521,41.3999
 0.903,1.9697,0.0385,20.2509,41.3999
 0.8138,1.95,0.0385,22.693,41.3999
 0.9187,1.4297,0.0385,11.4829,41.3999
 0.8784,1.8218,0.0385,18.9418,41.3999
 0.8838,1.9188,0.0385,20.1306,41.3999
 0.8644,1.8639,0.0385,19.9529,41.3999
 1.0284,2.0483,0.0385,17.8918,41.3999
 1.0646,1.8778,0.0385,14.7375,41.3999
 1.0361,1.9731,0.0385,16.7261,41.3999
 1.0578,1.8705,0.0385,14.8021,41.3999
 0.952,2.0048,0.0385,19.3392,41.3999
 1.0163,2.0268,0.0385,17.9236,41.3999
 1.11,2.2475,0.0385,18.3181,41.3999
 1.0524,2.1192,0.0385,18.1772,41.3999
 1.05,1.7577,0.0385,13.3772,41.3999
 0.9976,2.2168,0.0385,20.7331,41.3999
 1.0943,2.075,0.0385,16.6139,41.3999
 1.199,2.0148,0.0385,13.4773,41.3999
 0.8312,1.8292,0.0385,20.4816,41.3999
 1.2593,2.33,0.0385,15.9782,41.3999
 0.9055,1.7529,0.0385,17.1518,41.3999
 0.9209,2.3702,0.0385,24.549,41.3999
 1.2128,1.9564,0.0385,12.4164,41.3999
 1.0192,1.9393,0.0385,16.7063,41.3999
 0.9374,2.015,0.0385,19.8728,41.3999
 0.8377,1.9618,0.0385,22.099,41.3999
 0.9096,2.1798,0.0385,22.6936,41.3999
 1.15,2.096,0.0385,15.587,41.3999
 1.0548,1.9623,0.0385,16.1207,41.3999
 1.022,2.1748,0.0385,19.6085,41.3999
 0.8572,1.7358,0.0385,18.3202,41.3999
 1.1871,2.0022,0.0385,13.5736,41.3999
 0.9052,1.3667,0.0385,10.7001,41.3999
 0.931,2.1831,0.0385,22.1298,41.3999
 0.5,1.7623,0.0385,32.7143,41.3999
 0.8529,1.6729,0.0385,17.4938,41.3999
 1.2213,1.8241,0.0385,10.4172,41.3999
 1.0677,1.7832,0.0385,13.3184,41.3999
 1.0769,2.0856,0.0385,17.1628,41.3999
 1.0539,1.8275,0.0385,14.2941,41.3999
 0.8298,2.1566,0.0385,24.8012,41.3999
 0.8395,1.7542,0.0385,19.1382,41.3999
 1.0216,1.9005,0.0385,16.1193,41.3999
 0.9853,1.6489,0.0385,13.3714,41.3999
 1.0398,2.3634,0.0385,21.3217,41.3999
 0.8101,1.8755,0.0385,21.7976,41.3999
 0.7702,2.0691,0.0385,25.661,41.3999
 1.0637,1.9776,0.0385,16.1041,41.3999
 0.9328,1.7247,0.0385,15.9609,41.3999
 0.9314,1.7949,0.0385,17.0342,41.3999
 0.8227,1.7043,0.0385,18.9123,41.3999
 1.0085,1.8444,0.0385,15.6776,41.3999
 1.1795,2.2,0.0385,16.1867,41.3999
 0.5,2.1235,0.0385,37.5568,41.3999
 1.0534,1.9901,0.0385,16.5203,41.3999
 1.0752,1.6712,0.0385,11.4521,41.3999
 0.9224,1.6117,0.0385,14.4915,41.3999
 1.101,2.1664,0.0385,17.5774,41.3999
 0.8182,1.9803,0.0385,22.9536,41.3999
 1.0712,1.8512,0.0385,14.2051,41.3999
 0.9055,1.9426,0.0385,19.8216,41.3999
 1.0301,1.7263,0.0385,13.4084,41.3999
 0.843,1.5908,0.0385,16.4894,41.3999
 1.0225,2.0775,0.0385,18.4073,41.3999
 1.072,2.2145,0.0385,18.8394,41.3999
 0.8092,1.8983,0.0385,22.1421,41.3999
 0.9081,1.8425,0.0385,18.3742,41.3999
 1.1039,2.0576,0.0385,16.1689,41.3999
 0.9679,2.25,0.0385,21.9062,41.3999
 1.0089,1.7335,0.0385,14.0546,41.3999
 1.2396,2.0097,0.0385,12.5479,41.3999
 0.5,1.9494,0.0385,35.3351,41.3999
 0.8097,1.7429,0.0385,19.9077,41.3999
 1.0106,1.8693,0.0385,15.9713,41.3999
 1.2153,2.0986,0.0385,14.1849,41.3999
 1.13,1.9127,0.0385,13.667,41.3999
 1.0686,2.1861,0.0385,18.5862,41.3999
 1.1693,2.0254,0.0385,14.266,41.3999
 0.9922,1.829,0.0385,15.8827,41.3999
 0.9578,1.9684,0.0385,18.7046,41.3999
 1.0305,2.1047,0.0385,18.5436,41.3999
 1.0276,2.014,0.0385,17.4741,41.3999
 1.0394,2.2101,0.0385,19.5906,41.3999
 1.1382,2.0343,0.0385,15.0784,41.3999
 1.3232,1.8232,0.0385,8.325,41.3999
 0.9696,2.2145,0.0385,21.4453,41.3999
 1.1889,2.2744,0.0385,16.845,41.3999
 1.0529,2.2817,0.0385,20.0837,41.3999
 0.7796,1.7386,0.0385,20.8283,41.3999
 0.8983,2.2297,0.0385,23.6065,41.3999
 0.9026,1.7501,0.0385,17.1933,41.3999
 1.1198,1.6619,0.0385,10.2513,41.3999
 0.7898,1.8627,0.0385,22.2822,41.3999
 0.9276,1.8348,0.0385,17.7118,41.3999
 1.0007,2.1614,0.0385,19.9957,41.3999
 1.2458,2.2651,0.0385,15.5252,41.3999
 1.2043,2.2752,0.0385,16.5203,41.3999
 0.8869,1.6223,0.0385,15.6817,41.3999
 1.146,1.9588,0.0385,13.9188,41.3999
 0.9925,1.6938,0.0385,13.8804,41.3999
 0.7877,2.0543,0.0385,24.8896,41.3999
 1.0322,2.1618,0.0385,19.1957,41.3999
 0.9148,2.0539,0.0385,21.0012,41.3999
 1.0147,1.9162,0.0385,16.5076,41.3999
 0.8507,1.8556,0.0385,20.2516,41.3999
 1.0411,2.0125,0.0385,17.116,41.3999
 1.0675,1.8993,0.0385,14.9598,41.3999
 0.9386,1.7191,0.0385,15.7158,41.3999
 0.8982,2.2031,0.0385,23.2991,41.3999
 1.0708,2.3847,0.0385,20.791,41.3999
 0.9674,2.1996,0.0385,21.3289,41.3999
 1.0771,1.7741,0.0385,12.9585,41.3999
 1.0536,2.0458,0.0385,17.2327,41.3999
 0.955,1.7623,0.0385,15.9084,41.3999
 1.1685,2.1329,0.0385,15.6264,41.3999
 0.9555,1.9076,0.0385,17.954,41.3999
 1.2877,2.1277,0.0385,13.041,41.3999
 0.9166,2.1784,0.0385,22.4798,41.3999
 1.0539,1.7644,0.0385,13.3811,41.3999
 0.8877,2.2655,0.0385,24.3286,41.3999
 1.0726,1.9423,0.0385,15.4207,41.3999
 0.5,2.0696,0.0385,36.8894,41.3999
 0.5,2.1703,0.0385,38.1229,41.3999
 0.8924,1.7734,0.0385,17.832,41.3999
 1.0123,2.3259,0.0385,21.603,41.3999
 0.9566,1.8592,0.0385,17.2566,41.3999
 0.8973,1.7743,0.0385,17.7032,41.3999
 0.9716,1.9407,0.0385,17.9648,41.3999
 1.0279,1.7849,0.0385,14.3289,41.3999
 0.9512,2.4339,0.0385,24.3972,41.3999
 0.8242,1.626,0.0385,17.6436,41.3999
 0.9736,2.0372,0.0385,19.1723,41.3999
 0.9386,2.0411,0.0385,20.1729,41.3999
 0.9699,1.9105,0.0385,17.6044,41.3999
 1.0514,1.9305,0.0385,15.7784,41.3999
 1.1064,2.0467,0.0385,15.9722,41.3999
 0.9315,1.9749,0.0385,19.5125,41.3999
 0.869,1.9682,0.0385,21.2304,41.3999
 1.0313,1.8275,0.0385,14.8565,41.3999
 1.076,1.9765,0.0385,15.7902,41.3999
 0.936,1.48,0.0385,11.8959,41.3999
 1.0216,2.1997,0.0385,19.9164,41.3999
 0.9133,1.7669,0.0385,17.1369,41.3999
 1.1415,1.7085,0.0385,10.472,41.3999
 0.8725,1.5224,0.0385,14.4548,41.3999
 1.0647,1.9095,0.0385,15.1688,41.3999
 0.9134,1.7299,0.0385,16.582,41.3999
 0.8477,1.4546,0.0385,14.0234,41.3999
 0.9571,1.8431,0.0385,17.0171,41.3999
 1.0387,2.3057,0.0385,20.7083,41.3999
 0.9685,2.3893,0.0385,23.45,41.3999
 0.9778,2.2581,0.0385,21.7354,41.3999
 0.9782,2.0605,0.0385,19.3442,41.3999
 0.9453,1.6665,0.0385,14.7223,41.3999
 0.8696,1.7679,0.0385,18.4232,41.3999
 1.0441,1.8454,0.0385,14.7884,41.3999
 0.9665,1.9832,0.0385,18.666,41.3999
 0.8382,1.893,0.0385,21.154,41.3999
 0.9965,2.1471,0.0385,19.9325,41.3999
 1.133,1.857,0.0385,12.8298,41.3999
 0.9942,1.5673,0.0385,11.8189,41.3999
 1.3254,1.9778,0.0385,10.3952,41.3999
 0.8468,1.6183,0.0385,16.8179,41.3999
 0.9734,1.9005,0.0385,17.3738,41.3999
 1.1007,1.8652,0.0385,13.695,41.3999
 1.0463,2.1008,0.0385,18.1019,41.3999
 1.1187,1.8576,0.0385,13.1683,41.3999
 0.9533,1.8285,0.0385,16.9125,41.3999
 0.9266,2.1915,0.0385,22.3527,41.3999
 1.1169,1.8364,0.0385,12.9115,41.3999
 0.8048,2.014,0.0385,23.8208,41.3999
 0.7992,1.8607,0.0385,21.9434,41.3999
 1.1519,1.992,0.0385,14.2233,41.3999
 1.1601,1.9494,0.0385,13.4768,41.3999
 1.2731,2.0123,0.0385,11.8886,41.3999
 1.1154,1.8588,0.0385,13.2618,41.3999
 0.9517,1.9829,0.0385,19.0622,41.3999
 0.9485,2.1324,0.0385,21.0372,41.3999
 0.9685,2.3541,0.0385,23.0645,41.3999
 0.8609,2.2014,0.0385,24.3805,41.3999
 0.9652,1.6929,0.0385,14.5909,41.3999
 1.2869,2.2587,0.0385,14.6078,41.3999
 1.0738,2.0667,0.0385,17.0024,41.3999
 0.8544,1.9929,0.0385,21.991,41.3999
 0.8604,2.0571,0.0385,22.6358,41.3999
 0.7954,2.1275,0.0385,25.5489,41.3999
 0.907,1.9094,0.0385,19.3304,41.3999
 1.1188,2.0942,0.0385,16.2789,41.3999
 1.0347,2.3104,0.0385,20.8606,41.3999
 1.078,1.6268,0.0385,10.6868,41.3999
 0.5,1.9683,0.0385,35.5852,41.3999
 1.0517,1.9993,0.0385,16.6824,41.3999
 1.057,1.8385,0.0385,14.3727,41.3999
 0.9897,2.1309,0.0385,19.9152,41.3999
 1.1139,1.8836,0.0385,13.6422,41.3999
 0.9767,1.9125,0.0385,17.4491,41.3999
 0.9665,2.1146,0.0385,20.3312,41.3999
 0.9426,1.9765,0.0385,19.2276,41.3999
 1.1714,1.8891,0.0385,12.4088,41.3999
 0.7221,2.2911,0.0385,29.9821,41.3999
 0.9558,1.931,0.0385,18.2604,41.3999
 0.8928,2.2085,0.0385,23.52,41.3999
 1.034,1.9514,0.0385,16.4931,41.3999
 0.8352,2.1205,0.0385,24.1934,41.3999
 1.0096,1.6819,0.0385,13.253,41.3999
 0.5,2.4794,0.0385,41.5801,41.3999
 1.273,1.8995,0.0385,10.3918,41.3999
 1.0787,1.3729,0.0385,6.2634,41.3999
 1.0144,2.0907,0.0385,18.7807,41.3999
 0.5,2.3309,0.0385,39.9762,41.3999
 0.9302,1.6464,0.0385,14.8248,41.3999
 1.0419,1.8366,0.0385,14.7196,41.3999
 0.9539,1.7792,0.0385,16.1865,41.3999
 0.5,2.0824,0.0385,37.0493,41.3999
 0.8566,1.8802,0.0385,20.4147,41.3999
 1.1351,2.0173,0.0385,14.9338,41.3999
 0.8447,1.7678,0.0385,19.1766,41.3999
 1.0621,1.7957,0.0385,13.6369,41.3999
 1.0423,2.4367,0.0385,22.0522,41.3999
 1.0306,2.266,0.0385,20.4601,41.3999
 0.913,2.0223,0.0385,20.6515,41.3999
 0.8681,1.5456,0.0385,14.9805,41.3999
 1.0203,2.1571,0.0385,19.4417,41.3999
 0.8881,1.8089,0.0385,18.4727,41.3999
 1.0033,2.2344,0.0385,20.7917,41.3999
 1.0218,1.9128,0.0385,16.2813,41.3999
 0.8368,1.8029,0.0385,19.933,41.3999
 0.9844,1.7601,0.0385,15.0882,41.3999
 0.8025,1.8472,0.0385,21.6471,41.3999
 1.0594,1.7889,0.0385,13.6037,41.3999
 1.2961,2.0197,0.0385,11.5192,41.3999
 0.8137,1.6665,0.0385,18.6155,41.3999
 0.8767,1.8779,0.0385,19.7796,41.3999
 0.9542,2.1909,0.0385,21.5848,41.3999
 0.5,2.3876,0.0385,40.6008,41.3999
 1.2321,2.0363,0.0385,13.0451,41.3999
 0.5,1.9621,0.0385,35.5043,41.3999
 1.1265,2.098,0.0385,16.149,41.3999
 0.8806,1.8919,0.0385,19.8586,41.3999
 1.0713,2.126,0.0385,17.7968,41.3999
 0.8685,1.9693,0.0385,21.2573,41.3999
 1.0687,1.9471,0.0385,15.5782,41.3999
 1.1223,1.8692,0.0385,13.2473,41.3999
 1.0688,1.8067,0.0385,13.6323,41.3999
 0.9583,1.8421,0.0385,16.969,41.3999
 1.2234,2.0913,0.0385,13.922,41.3999
 0.8281,1.9596,0.0385,22.3662,41.3999
 1.0552,1.8061,0.0385,13.9545,41.3999
 0.9886,2.1422,0.0385,20.0806,41.3999
 1.1162,1.9446,0.0385,14.4139,41.3999
 0.5,1.9349,0.0385,35.1419,41.3999
 0.9907,2.2636,0.0385,21.4578,41.3999
 0.9202,1.3295,0.0385,9.5551,41.3999
 0.8908,2.211,0.0385,23.6065,41.3999
 0.9649,2.2395,0.0385,21.8656,41.3999
 0.9873,1.6241,0.0385,12.9237,41.3999
 1.0054,2.2386,0.0385,20.7854,41.3999
 1.0103,1.5797,0.0385,11.609,41.3999
 0.8773,1.8264,0.0385,19.0397,41.3999
 1.1156,2.3549,0.0385,19.4021,41.3999
 0.9154,2.1941,0.0385,22.6989,41.3999
 0.9362,1.7275,0.0385,15.9076,41.3999
 0.9583,1.6854,0.0385,14.6598,41.3999
 0.8536,2.3655,0.0385,26.4687,41.3999
 0.9042,2.2043,0.0385,23.1415,41.3999
 0.8684,2.3138,0.0385,25.4489,41.3999
 0.9402,1.7406,0.0385,15.9921,41.3999
 0.9493,1.795,0.0385,16.5409,41.3999
 1.2543,2.1738,0.0385,14.2789,41.3999
 1.2564,2.0702,0.0385,12.9684,41.3999
 0.9307,2.2366,0.0385,22.7683,41.3999
 0.9916,2.108,0.0385,19.5831,41.3999
 0.878,2.008,0.0385,21.4802,41.3999
 0.9147,1.9291,0.0385,19.3758,41.3999
 1.1387,2.2112,0.0385,17.2335,41.3999
 1.0126,1.797,0.0385,14.8943,41.3999
 1.1445,2.0003,0.0385,14.4976,41.3999
 1.0534,2.162,0.0385,18.6706,41.3999
 0.5,2.2366,0.0385,38.9046,41.3999
 0.8671,2.3343,0.0385,25.7165,41.3999
 0.987,2.1839,0.0385,20.6228,41.3999
 0.9577,2.1207,0.0385,20.6438,41.3999
 1.1338,1.9021,0.0385,13.4339,41.3999
 0.9025,1.8613,0.0385,18.7964,41.3999
 0.9649,2.2768,0.0385,22.292,41.3999
 0.9043,1.4966,0.0385,13.0801,41.3999
 0.8811,1.9076,0.0385,20.0595,41.3999
 1.1184,2.2157,0.0385,17.7518,41.3999
