Time,Type,MeanSz,ErrorMeanSz,CV2Sz,ErrorCV2Sz,MeanProt,ErrorMeanProt,CV2Prot,ErrorCV2Prot,MeanRNA,ErrorMeanRNA,CV2RNA,ErrorCV2RNA
0.0,Single Lineage,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1.8,Single Lineage,1.0717734599999997,0.0,4.2921456790795204e-32,0.0,506.02413973908506,0.17521407183704696,0.0002515154882885546,7.486202797754693e-06,6.672951303170079,0.04176488903178832,0.08898330585246016,0.0028747307472980974
3.6,Single Lineage,1.1486013807151316,0.00014358729249996927,4.208333108350684e-05,6.249999500333591e-05,520.8395249782301,0.42202924601679115,0.001376464226610573,4.065437460279431e-05,7.789714638324244,0.04978823702557644,0.09538775255751164,0.0030287775688977517
5.4,Single Lineage,1.2308381628305,0.0002564884166667003,0.000126249981305063,0.00012499996668708022,540.7698444763698,0.6730649645331255,0.0031759145572992486,9.508769169222042e-05,8.511668657389759,0.05113467180462905,0.08827778077510948,0.002821637809954751
7.2,Single Lineage,1.317852697298442,0.0006597539499999527,0.0006128322223805708,0.00027083188867142917,563.44645579042,0.8743679634434898,0.005101031363479045,0.0001518712970479375,9.044411143046476,0.05437948831817874,0.08020101054429739,0.0023527596128959313
9.0,Single Lineage,1.4076012866490901,0.0014731391249999115,0.002333070830349692,0.0005207989082456737,587.4892341026792,0.982416119418474,0.006921801113695505,0.0002101115043671429,9.35671337009119,0.05457096414466012,0.07667922010755572,0.0023173331617332357
10.8,Single Lineage,1.4864303994801003,0.003157742875000036,0.009662732275741935,0.001019638419823229,611.547880971596,1.1482309941648055,0.00844177667235873,0.0002396036272269515,9.568687719876014,0.05370671852777953,0.07048042845927188,0.0021818705413656284
12.6,Single Lineage,1.5403854957344298,0.005211952835833422,0.025818017119520698,0.0015294324964474255,635.1547735737273,1.3225670514748344,0.009614300976404628,0.0002885017155825238,9.701895295215186,0.055101405082858435,0.06923519961285184,0.002140220482807924
14.4,Single Lineage,1.555910358161517,0.007475853019874967,0.05251693797897449,0.0020692272096155505,657.9174913707141,1.378315470677137,0.010461387730963494,0.00029378819789439153,9.793461875706885,0.05451770135538858,0.06964071294771419,0.002249889757917227
16.2,Single Lineage,1.5232569080231364,0.010185610140833301,0.08722843743024682,0.0021671077770155714,679.5883383374093,1.5441503772830174,0.011085228963959413,0.0003420163245873766,9.827169556234754,0.05601132531141406,0.07486547614325123,0.0024949915566804953
18.0,Single Lineage,1.4578184166666668,0.01021250000000018,0.11677369663032254,0.001251006985557572,700.1281564217907,1.6525584813203977,0.01160076797977535,0.0003655388667218977,9.891745837983015,0.057504161858522806,0.07810837448880079,0.0025077785327920973
19.8,Single Lineage,1.3826599323811215,0.010228738054708364,0.12376057955197457,0.000604590847425264,719.6571638323363,1.689724507489359,0.012131100492021688,0.0003702879324410527,9.915316670153922,0.058438963681340717,0.08056231943395403,0.002548114723170458
21.6,Single Lineage,1.341758264601085,0.009050785833583319,0.10296078202621285,0.002333660022066031,737.8992979966268,1.6912807114750308,0.012625290868383232,0.00039652678904433455,9.905140952169862,0.06059576298742986,0.08227138308173776,0.0027089323073305333
23.4,Single Lineage,1.3316177983722202,0.007340698608333307,0.06664105314397376,0.003255194046785058,754.8890839155614,1.850242626184695,0.01290756473773795,0.00040523281008082637,9.935128757940248,0.06181410071987692,0.07783761176404441,0.0024162227476793446
25.2,Single Lineage,1.3585208108005535,0.0053357601131248655,0.035133848085149896,0.0032459812279614815,771.0431370744657,1.8920542927238557,0.013115635513504139,0.0003861090439367136,9.987084853141356,0.056662535537581604,0.07464722624610244,0.002373641416941172
27.0,Single Lineage,1.4132399918150702,0.004245586958250058,0.02058995310719503,0.0025518910291124908,786.2805824462845,2.006005509555564,0.013202318345528234,0.0004091828790306019,9.963027582933696,0.05638881618360525,0.07445025098983861,0.0023004533731211183
28.8,Single Lineage,1.4681998656175537,0.004610304574416468,0.021800814163780102,0.0019026267740754228,800.2285859272353,1.9402057573705633,0.013326187160208903,0.00040335976962188515,9.934270904787242,0.055919645839271226,0.07249626164402713,0.0023386443830036713
30.6,Single Lineage,1.5102778717867982,0.006034358383375071,0.036503352288143005,0.001931904725118186,813.2061892172375,1.9846645697431313,0.013329327286095583,0.00044427728451396954,9.9349679165425,0.054485835681761685,0.07050362834097035,0.0022944978750830264
32.4,Single Lineage,1.5260346586050484,0.00783495512841681,0.06084051945897886,0.002087222789604798,825.3868528621965,2.1135327142143296,0.013210609846551405,0.00041770078208615627,9.925200694858798,0.057626364473081004,0.07121285575636283,0.002283038219421933
34.2,Single Lineage,1.5072906919927582,0.009719093645833232,0.0906077065198171,0.00202871379734567,836.738431947259,2.009050375153379,0.013023096124172129,0.0004148334475744149,9.949045395274789,0.05457560013908136,0.07467944611975308,0.0025334895222968307
36.0,Single Lineage,1.4626824166666668,0.011129166666666745,0.11617189589086852,0.0012986886943701995,847.632832811882,2.045460754009696,0.012876202663393427,0.00041206586461789863,10.027143174268934,0.05930207985177027,0.07767606587996082,0.0024795352054084036
37.8,Single Lineage,1.403110620591123,0.010362709738083287,0.12466312573236805,0.0003110095029358051,858.0443367995284,2.1195841068378627,0.012855611197812294,0.0004135726286536353,10.009872479346999,0.06138191130238013,0.08062577114887531,0.002565641416182811
39.6,Single Lineage,1.3649296164711018,0.008617630823208322,0.10874489285176668,0.0021502299207888653,867.5380748166734,2.0335214893381135,0.012902921239066334,0.0003978065774717914,10.001923164902506,0.059723393233874766,0.07857684950546404,0.002489792843139667
41.4,Single Lineage,1.3539185432097667,0.007899843370416826,0.07707816170276716,0.003326274288472826,876.2621269396509,2.176583924459635,0.012895205790675731,0.00042689199447962234,9.960170284626788,0.057977899961646706,0.07670671069514758,0.0022150470079094695
43.2,Single Lineage,1.3767887380748718,0.006435350030541853,0.04788115385858455,0.003539225364385265,884.2491551291896,2.0762502129511518,0.012903481482426959,0.00039084759383865506,9.984881305618448,0.055802049598817405,0.07296142301129245,0.0021501946388427576
45.0,Single Lineage,1.4183630982873001,0.005067598589999944,0.029031654465169678,0.0031525161803070134,891.9328945095865,2.161502043839448,0.012821431903764786,0.0004104052902584839,10.014611664270374,0.058423225301672765,0.07229127375116101,0.0024137356168486834
46.8,Single Lineage,1.469504771210382,0.0051187011810418515,0.02720791425260941,0.002462344970042102,899.094400406694,2.148990949601,0.012648528168003033,0.00039528130175536455,9.972759296669713,0.054145181576133794,0.071169352419354,0.0022598978629536637
48.6,Single Lineage,1.5076808301656583,0.006227268318500179,0.03890660709872606,0.002136190073039914,905.7422336538702,2.0633041026511023,0.0125186071186126,0.0003722635804921043,10.006564503265261,0.05410109922690065,0.06902717385680686,0.002131865448580711
50.4,Single Lineage,1.5239469332367435,0.008201311833041847,0.062381212012547024,0.0023234778716384567,912.0944383293241,2.099621975685352,0.012367096966522427,0.00039418532523631273,9.999790417676078,0.0572985089784801,0.06978711964448343,0.0022939102926412477
52.2,Single Lineage,1.5085804545992831,0.009722981283249998,0.09118828716663338,0.0021626927643948746,917.8980085574111,2.121775724279871,0.01219222627243778,0.0003861384081311871,9.962609135917642,0.060385501227150584,0.07410492395248462,0.0024627889822270224
54.0,Single Lineage,1.467142,0.010502083333333245,0.11571991889341135,0.001349499307581506,923.35692273487,2.207261190657732,0.012089359960191308,0.00037548454671559525,10.007377591782632,0.05981874696518119,0.07818111478725973,0.0026652943103602084
55.8,Single Lineage,1.4127483648928614,0.009654892677083526,0.12503974512508403,0.0002569780749471298,928.4073851911282,2.1955710024670907,0.012002635524840762,0.0003690757376606799,9.991633317537664,0.05801521251660802,0.07796646105058416,0.0025286455229629815
57.6,Single Lineage,1.3635953076194036,0.009957778906791726,0.1094827728483083,0.0021098097377624664,933.1028416725014,2.2032565258755312,0.011930034815892466,0.0003586340701066792,10.0036844405314,0.06042346600109205,0.0795869156943021,0.002476531486973299
59.4,Single Lineage,1.3492988789963067,0.007748515192333438,0.07701203275896258,0.003488421938078981,937.6327242776094,2.167757277497344,0.011896044499334948,0.000361791250052145,9.978398589875345,0.06042649919649978,0.07971841360123173,0.002410133106816599
61.2,Single Lineage,1.376666793568242,0.00649307850900005,0.050005597798116586,0.0035909333367246873,941.9491710040431,2.234805706594557,0.011888533704615742,0.0003525545644768634,10.037881430187396,0.058787696116006316,0.07505658109815647,0.0024133413006037704
63.0,Single Lineage,1.41507516961143,0.004834842608250178,0.02965547102085805,0.003017928759716834,946.1498468468928,2.2509795243358326,0.01187501755780987,0.0003743289653225434,10.056104691139586,0.058614731862311586,0.07202675972303348,0.0023161090347985566
64.8,Single Lineage,1.4681191536177554,0.005494472588083443,0.029250345195239873,0.0025124532855357318,950.2377381987885,2.1307994905270675,0.011810859712149707,0.00036141405289264687,10.075639126331938,0.0562357796095343,0.0693508526190688,0.00220851407698109
