Sample,Cell,Mother,MotherSize,BirthTime,Sb,GrowthRate,DivPar
72,72,72,nan,0.000,1.0,0.03850818,0.5
73,73,73,nan,0.000,1.0,0.03850818,0.5
74,74,74,nan,0.000,1.0,0.03850818,0.5
75,75,75,nan,0.000,1.0,0.03850818,0.5
76,76,76,nan,0.000,1.0,0.03850818,0.5
77,77,77,nan,0.000,1.0,0.03850818,0.5
78,78,78,nan,0.000,1.0,0.03850818,0.5
79,79,79,nan,0.000,1.0,0.03850818,0.5
80,80,80,nan,0.000,1.0,0.03850818,0.5
81,81,81,nan,0.000,1.0,0.03850818,0.5
82,82,82,nan,0.000,1.0,0.03850818,0.5
83,83,83,nan,0.000,1.0,0.03850818,0.5
84,84,84,nan,0.000,1.0,0.03850818,0.5
85,85,85,nan,0.000,1.0,0.03850818,0.5
86,86,86,nan,0.000,1.0,0.03850818,0.5
87,87,87,nan,0.000,1.0,0.03850818,0.5
88,88,88,nan,0.000,1.0,0.03850818,0.5
89,89,89,nan,0.000,1.0,0.03850818,0.5
90,90,90,nan,0.000,1.0,0.03850818,0.5
91,91,91,nan,0.000,1.0,0.03850818,0.5
92,92,92,nan,0.000,1.0,0.03850818,0.5
93,93,93,nan,0.000,1.0,0.03850818,0.5
94,94,94,nan,0.000,1.0,0.03850818,0.5
95,95,95,nan,0.000,1.0,0.03850818,0.5
96,96,96,nan,0.000,1.0,0.03850818,0.5
97,97,97,nan,0.000,1.0,0.03850818,0.5
98,98,98,nan,0.000,1.0,0.03850818,0.5
99,99,99,nan,0.000,1.0,0.03850818,0.5
93,93,93,1.372143348332797,8.215761749018661,0.68607167,0.03850818,0.5
93,100,93,1.372143348332797,8.215761749018661,0.68607167,0.03850818,0.5
41,41,41,1.392093698029906,8.590613729813395,0.69604685,0.03850818,0.5
41,101,41,1.392093698029906,8.590613729813395,0.69604685,0.03850818,0.5
3,3,3,1.4312901887069545,9.311691648927672,0.71564509,0.03850818,0.5
3,102,3,1.4312901887069545,9.311691648927672,0.71564509,0.03850818,0.5
52,52,52,1.4822526903074884,10.220245474319011,0.74112635,0.03850818,0.5
52,103,52,1.4822526903074884,10.220245474319011,0.74112635,0.03850818,0.5
51,51,51,1.511329753938817,10.724732523355735,0.75566488,0.03850818,0.5
51,104,51,1.511329753938817,10.724732523355735,0.75566488,0.03850818,0.5
0,0,0,1.5340096625691388,11.111536264629484,0.76700483,0.03850818,0.5
0,105,0,1.5340096625691388,11.111536264629484,0.76700483,0.03850818,0.5
79,79,79,1.5375283651905514,11.171034474287119,0.76876418,0.03850818,0.5
79,106,79,1.5375283651905514,11.171034474287119,0.76876418,0.03850818,0.5
66,66,66,1.5596173623174212,11.541458171276535,0.77980868,0.03850818,0.5
66,107,66,1.5596173623174212,11.541458171276535,0.77980868,0.03850818,0.5
47,47,47,1.5866553360455726,11.987797864983028,0.79332767,0.03850818,0.5
47,108,47,1.5866553360455726,11.987797864983028,0.79332767,0.03850818,0.5
53,53,53,1.5883328473267513,12.01523889547049,0.79416642,0.03850818,0.5
53,109,53,1.5883328473267513,12.01523889547049,0.79416642,0.03850818,0.5
97,97,97,1.608959471588278,12.350303751174014,0.80447974,0.03850818,0.5
97,110,97,1.608959471588278,12.350303751174014,0.80447974,0.03850818,0.5
11,11,11,1.6092841789154069,12.355543979481709,0.80464209,0.03850818,0.5
11,111,11,1.6092841789154069,12.355543979481709,0.80464209,0.03850818,0.5
89,89,89,1.6206678909271215,12.53859268436626,0.81033395,0.03850818,0.5
89,112,89,1.6206678909271215,12.53859268436626,0.81033395,0.03850818,0.5
61,61,61,1.6407914768958267,12.859054251465288,0.82039574,0.03850818,0.5
61,113,61,1.6407914768958267,12.859054251465288,0.82039574,0.03850818,0.5
44,44,44,1.65015638426071,13.0068495761856,0.82507819,0.03850818,0.5
44,114,44,1.65015638426071,13.0068495761856,0.82507819,0.03850818,0.5
81,81,81,1.6514845613165314,13.027742691192627,0.82574228,0.03850818,0.5
81,115,81,1.6514845613165314,13.027742691192627,0.82574228,0.03850818,0.5
77,77,77,1.6521779248193944,13.038643089104328,0.82608896,0.03850818,0.5
77,116,77,1.6521779248193944,13.038643089104328,0.82608896,0.03850818,0.5
68,68,68,1.661254198218532,13.180911217118076,0.8306271,0.03850818,0.5
68,117,68,1.661254198218532,13.180911217118076,0.8306271,0.03850818,0.5
57,57,57,1.6840879483413318,13.535414683563321,0.84204397,0.03850818,0.5
57,118,57,1.6840879483413318,13.535414683563321,0.84204397,0.03850818,0.5
58,58,58,1.6879978198916685,13.595634733591902,0.84399891,0.03850818,0.5
58,119,58,1.6879978198916685,13.595634733591902,0.84399891,0.03850818,0.5
87,87,87,1.7256970272314918,14.169225588300199,0.86284851,0.03850818,0.5
87,120,87,1.7256970272314918,14.169225588300199,0.86284851,0.03850818,0.5
84,84,84,1.7316871528030564,14.259209684808685,0.86584358,0.03850818,0.5
84,121,84,1.7316871528030564,14.259209684808685,0.86584358,0.03850818,0.5
30,30,30,1.742253462835106,14.417181401673334,0.87112673,0.03850818,0.5
30,122,30,1.742253462835106,14.417181401673334,0.87112673,0.03850818,0.5
96,96,96,1.7443902709064918,14.449011284235016,0.87219514,0.03850818,0.5
96,123,96,1.7443902709064918,14.449011284235016,0.87219514,0.03850818,0.5
20,20,20,1.7556432704423965,14.615995196082803,0.87782164,0.03850818,0.5
20,124,20,1.7556432704423965,14.615995196082803,0.87782164,0.03850818,0.5
33,33,33,1.7601121362954655,14.682012219429122,0.88005607,0.03850818,0.5
33,125,33,1.7601121362954655,14.682012219429122,0.88005607,0.03850818,0.5
45,45,45,1.7646239119291076,14.748493315527188,0.88231196,0.03850818,0.5
45,126,45,1.7646239119291076,14.748493315527188,0.88231196,0.03850818,0.5
1,1,1,1.7778183593736154,14.94194275430172,0.88890918,0.03850818,0.5
1,127,1,1.7778183593736154,14.94194275430172,0.88890918,0.03850818,0.5
54,54,54,1.781992806165402,15.002847229836155,0.8909964,0.03850818,0.5
54,128,54,1.781992806165402,15.002847229836155,0.8909964,0.03850818,0.5
17,17,17,1.7869237872078185,15.07460587830512,0.89346189,0.03850818,0.5
17,129,17,1.7869237872078185,15.07460587830512,0.89346189,0.03850818,0.5
80,80,80,1.79663194333683,15.215308014602222,0.89831597,0.03850818,0.5
80,130,80,1.79663194333683,15.215308014602222,0.89831597,0.03850818,0.5
29,29,29,1.8023886514403842,15.298382428735534,0.90119433,0.03850818,0.5
29,131,29,1.8023886514403842,15.298382428735534,0.90119433,0.03850818,0.5
94,94,94,1.8029055462327475,15.305828693767394,0.90145277,0.03850818,0.5
94,132,94,1.8029055462327475,15.305828693767394,0.90145277,0.03850818,0.5
59,59,59,1.8073439120236532,15.369679022721106,0.90367196,0.03850818,0.5
59,133,59,1.8073439120236532,15.369679022721106,0.90367196,0.03850818,0.5
50,50,50,1.813474678861464,15.457618825611695,0.90673734,0.03850818,0.5
50,134,50,1.813474678861464,15.457618825611695,0.90673734,0.03850818,0.5
92,92,92,1.8289660989428975,15.67851001305506,0.91448305,0.03850818,0.5
92,135,92,1.8289660989428975,15.67851001305506,0.91448305,0.03850818,0.5
64,64,64,1.8310492269433172,15.708070401669849,0.91552461,0.03850818,0.5
64,136,64,1.8310492269433172,15.708070401669849,0.91552461,0.03850818,0.5
83,83,83,1.8337943274768618,15.746973118770889,0.91689716,0.03850818,0.5
83,137,83,1.8337943274768618,15.746973118770889,0.91689716,0.03850818,0.5
23,23,23,1.846867107614391,15.931441081855422,0.92343355,0.03850818,0.5
23,138,23,1.846867107614391,15.931441081855422,0.92343355,0.03850818,0.5
15,15,15,1.859084648016215,16.10266429221415,0.92954232,0.03850818,0.5
15,139,15,1.859084648016215,16.10266429221415,0.92954232,0.03850818,0.5
85,85,85,1.8596437026567119,16.11047223900354,0.92982185,0.03850818,0.5
85,140,85,1.8596437026567119,16.11047223900354,0.92982185,0.03850818,0.5
74,74,74,1.8608974601941037,16.127974110842832,0.93044873,0.03850818,0.5
74,141,74,1.8608974601941037,16.127974110842832,0.93044873,0.03850818,0.5
13,13,13,1.8785844918093393,16.37362808183997,0.93929225,0.03850818,0.5
13,142,13,1.8785844918093393,16.37362808183997,0.93929225,0.03850818,0.5
56,56,56,1.8990960899595408,16.65563227982463,0.94954804,0.03850818,0.5
56,143,56,1.8990960899595408,16.65563227982463,0.94954804,0.03850818,0.5
16,16,16,1.9056052591781547,16.74448739886838,0.95280263,0.03850818,0.5
16,144,16,1.9056052591781547,16.74448739886838,0.95280263,0.03850818,0.5
25,25,25,1.9068450495114215,16.761377066723913,0.95342252,0.03850818,0.5
25,145,25,1.9068450495114215,16.761377066723913,0.95342252,0.03850818,0.5
90,90,90,1.9238265829618422,16.99161764320391,0.96191329,0.03850818,0.5
90,146,90,1.9238265829618422,16.99161764320391,0.96191329,0.03850818,0.5
21,21,21,1.9327502235865677,17.11179368665483,0.96637511,0.03850818,0.5
21,147,21,1.9327502235865677,17.11179368665483,0.96637511,0.03850818,0.5
82,82,82,1.9398546232403853,17.207073681876558,0.96992731,0.03850818,0.5
82,148,82,1.9398546232403853,17.207073681876558,0.96992731,0.03850818,0.5
32,32,32,1.940281456722241,17.212787002065514,0.97014073,0.03850818,0.5
32,149,32,1.940281456722241,17.212787002065514,0.97014073,0.03850818,0.5
48,48,48,1.9460862326626798,17.290361493454146,0.97304312,0.03850818,0.5
48,150,48,1.9460862326626798,17.290361493454146,0.97304312,0.03850818,0.5
73,73,73,1.9461073761599166,17.290643630053804,0.97305369,0.03850818,0.5
73,151,73,1.9461073761599166,17.290643630053804,0.97305369,0.03850818,0.5
62,62,62,1.9472814642756096,17.30630572906891,0.97364073,0.03850818,0.5
62,152,62,1.9472814642756096,17.30630572906891,0.97364073,0.03850818,0.5
10,10,10,1.9618846219561121,17.500323589989765,0.98094231,0.03850818,0.5
10,153,10,1.9618846219561121,17.500323589989765,0.98094231,0.03850818,0.5
34,34,34,1.9630135159565105,17.515261912334687,0.98150676,0.03850818,0.5
34,154,34,1.9630135159565105,17.515261912334687,0.98150676,0.03850818,0.5
39,39,39,1.9740864490007695,17.661333051681883,0.98704322,0.03850818,0.5
39,155,39,1.9740864490007695,17.661333051681883,0.98704322,0.03850818,0.5
76,76,76,1.9798104440787054,17.73652152295257,0.98990522,0.03850818,0.5
76,156,76,1.9798104440787054,17.73652152295257,0.98990522,0.03850818,0.5
67,67,67,1.9881849449686597,17.846135379745252,0.99409247,0.03850818,0.5
67,157,67,1.9881849449686597,17.846135379745252,0.99409247,0.03850818,0.5
95,95,95,1.9954479197148474,17.940827261784438,0.99772396,0.03850818,0.5
95,158,95,1.9954479197148474,17.940827261784438,0.99772396,0.03850818,0.5
46,46,46,2.0066372777824153,18.08603742493574,1.00331864,0.03850818,0.5
46,159,46,2.0066372777824153,18.08603742493574,1.00331864,0.03850818,0.5
35,35,35,2.018286183101822,18.23635360879492,1.00914309,0.03850818,0.5
35,160,35,2.018286183101822,18.23635360879492,1.00914309,0.03850818,0.5
60,60,60,2.029801032150262,18.38408969832803,1.01490052,0.03850818,0.5
60,161,60,2.029801032150262,18.38408969832803,1.01490052,0.03850818,0.5
71,71,71,2.034605142574591,18.445479060447504,1.01730257,0.03850818,0.5
71,162,71,2.034605142574591,18.445479060447504,1.01730257,0.03850818,0.5
31,31,31,2.070052735764827,18.89401538997567,1.03502637,0.03850818,0.5
31,163,31,2.070052735764827,18.89401538997567,1.03502637,0.03850818,0.5
9,9,9,2.0712873457895364,18.90949877651234,1.03564367,0.03850818,0.5
9,164,9,2.0712873457895364,18.90949877651234,1.03564367,0.03850818,0.5
63,63,63,2.089658799641915,19.138813158404233,1.0448294,0.03850818,0.5
63,165,63,2.089658799641915,19.138813158404233,1.0448294,0.03850818,0.5
22,22,22,2.090180910126211,19.145300695117974,1.04509046,0.03850818,0.5
22,166,22,2.090180910126211,19.145300695117974,1.04509046,0.03850818,0.5
5,5,5,2.1147298574335442,19.448520848871052,1.05736493,0.03850818,0.5
5,167,5,2.1147298574335442,19.448520848871052,1.05736493,0.03850818,0.5
38,38,38,2.1224777777234247,19.54349007993018,1.06123889,0.03850818,0.5
38,168,38,2.1224777777234247,19.54349007993018,1.06123889,0.03850818,0.5
18,18,18,2.1406977278201875,19.765459759495382,1.07034886,0.03850818,0.5
18,169,18,2.1406977278201875,19.765459759495382,1.07034886,0.03850818,0.5
65,65,65,2.152025805361798,19.902516797453526,1.0760129,0.03850818,0.5
65,170,65,2.152025805361798,19.902516797453526,1.0760129,0.03850818,0.5
2,2,2,2.153274824683478,19.91758435038961,1.07663741,0.03850818,0.5
2,171,2,2.153274824683478,19.91758435038961,1.07663741,0.03850818,0.5
70,70,70,2.162321570498745,20.02645961973678,1.08116079,0.03850818,0.5
70,172,70,2.162321570498745,20.02645961973678,1.08116079,0.03850818,0.5
12,12,12,2.183032266791174,20.27400218206904,1.09151613,0.03850818,0.5
12,173,12,2.183032266791174,20.27400218206904,1.09151613,0.03850818,0.5
86,86,86,2.1901463831103105,20.35849137574973,1.09507319,0.03850818,0.5
86,174,86,2.1901463831103105,20.35849137574973,1.09507319,0.03850818,0.5
27,27,27,2.1902592067461955,20.359829088315514,1.0951296,0.03850818,0.5
27,175,27,2.1902592067461955,20.359829088315514,1.0951296,0.03850818,0.5
43,43,43,2.1946452237747955,20.41177930528631,1.09732261,0.03850818,0.5
43,176,43,2.1946452237747955,20.41177930528631,1.09732261,0.03850818,0.5
14,14,14,2.199708101662825,20.471617669308262,1.09985405,0.03850818,0.5
14,177,14,2.199708101662825,20.471617669308262,1.09985405,0.03850818,0.5
19,19,19,2.2329994775054476,20.861692444574,1.11649974,0.03850818,0.5
19,178,19,2.2329994775054476,20.861692444574,1.11649974,0.03850818,0.5
37,37,37,2.234520551630179,20.87937564733842,1.11726028,0.03850818,0.5
37,179,37,2.234520551630179,20.87937564733842,1.11726028,0.03850818,0.5
40,40,40,2.249459376911749,21.052409642234252,1.12472969,0.03850818,0.5
40,180,40,2.249459376911749,21.052409642234252,1.12472969,0.03850818,0.5
88,88,88,2.252423979156246,21.08661146856053,1.12621199,0.03850818,0.5
88,181,88,2.252423979156246,21.08661146856053,1.12621199,0.03850818,0.5
75,75,75,2.2559088521495236,21.126758007491848,1.12795443,0.03850818,0.5
75,182,75,2.2559088521495236,21.126758007491848,1.12795443,0.03850818,0.5
6,6,6,2.2701671477020415,21.290373433307863,1.13508357,0.03850818,0.5
6,183,6,2.2701671477020415,21.290373433307863,1.13508357,0.03850818,0.5
42,42,42,2.2714880623657634,21.30547902191238,1.13574403,0.03850818,0.5
42,184,42,2.2714880623657634,21.30547902191238,1.13574403,0.03850818,0.5
4,4,4,2.2752937841414194,21.34895106574704,1.13764689,0.03850818,0.5
4,185,4,2.2752937841414194,21.34895106574704,1.13764689,0.03850818,0.5
99,99,99,2.2790780723089568,21.392106237797357,1.13953904,0.03850818,0.5
99,186,99,2.2790780723089568,21.392106237797357,1.13953904,0.03850818,0.5
26,26,26,2.2791083365780525,21.39245107582127,1.13955417,0.03850818,0.5
26,187,26,2.2791083365780525,21.39245107582127,1.13955417,0.03850818,0.5
11,111,111,1.1396015913059858,21.3935317436256,0.5698008,0.03850818,0.5
11,188,111,1.1396015913059858,21.3935317436256,0.5698008,0.03850818,0.5
36,36,36,2.298160684713721,21.608634115163067,1.14908034,0.03850818,0.5
36,189,36,2.298160684713721,21.608634115163067,1.14908034,0.03850818,0.5
91,91,91,2.311285382571204,21.75651729822925,1.15564269,0.03850818,0.5
91,190,91,2.311285382571204,21.75651729822925,1.15564269,0.03850818,0.5
24,24,24,2.3192422521825757,21.845763394397473,1.15962113,0.03850818,0.5
24,191,24,2.3192422521825757,21.845763394397473,1.15962113,0.03850818,0.5
7,7,7,2.324398901062417,21.903438198467367,1.16219945,0.03850818,0.5
7,192,7,2.324398901062417,21.903438198467367,1.16219945,0.03850818,0.5
49,49,49,2.3438230632743533,22.11954594992922,1.17191153,0.03850818,0.5
49,193,49,2.3438230632743533,22.11954594992922,1.17191153,0.03850818,0.5
55,55,55,2.3491347389486026,22.178330354770555,1.17456737,0.03850818,0.5
55,194,55,2.3491347389486026,22.178330354770555,1.17456737,0.03850818,0.5
72,72,72,2.365527678669534,22.358916750554318,1.18276384,0.03850818,0.5
72,195,72,2.365527678669534,22.358916750554318,1.18276384,0.03850818,0.5
11,11,11,1.186999379058178,22.451745245021346,0.59349969,0.03850818,0.5
11,196,11,1.186999379058178,22.451745245021346,0.59349969,0.03850818,0.5
29,131,131,1.227430157963085,23.321536848819324,0.61371508,0.03850818,0.5
29,197,131,1.227430157963085,23.321536848819324,0.61371508,0.03850818,0.5
28,28,28,2.468690142001837,23.4674238198309,1.23434507,0.03850818,0.5
28,198,28,2.468690142001837,23.4674238198309,1.23434507,0.03850818,0.5
98,98,98,2.4866798052700068,23.655973543065528,1.2433399,0.03850818,0.5
98,199,98,2.4866798052700068,23.655973543065528,1.2433399,0.03850818,0.5
78,78,78,2.500222908615662,23.79702104666395,1.25011145,0.03850818,0.5
78,200,78,2.500222908615662,23.79702104666395,1.25011145,0.03850818,0.5
8,8,8,2.6318559947699653,25.129449943260333,1.315928,0.03850818,0.5
8,201,8,2.6318559947699653,25.129449943260333,1.315928,0.03850818,0.5
66,107,107,1.3505302557641894,25.80346729313149,0.67526513,0.03850818,0.5
66,202,107,1.3505302557641894,25.80346729313149,0.67526513,0.03850818,0.5
61,113,113,1.359160801648758,25.968890713438732,0.6795804,0.03850818,0.5
61,203,113,1.359160801648758,25.968890713438732,0.6795804,0.03850818,0.5
69,69,69,2.721780980595893,26.001917623220784,1.36089049,0.03850818,0.5
69,204,69,2.721780980595893,26.001917623220784,1.36089049,0.03850818,0.5
6,6,6,1.3745609622808428,26.261476061794024,0.68728048,0.03850818,0.5
6,205,6,1.3745609622808428,26.261476061794024,0.68728048,0.03850818,0.5
41,41,41,1.3762702924836234,26.29374904499396,0.68813515,0.03850818,0.5
41,206,41,1.3762702924836234,26.29374904499396,0.68813515,0.03850818,0.5
51,104,104,1.3772440135215558,26.31211545494963,0.68862201,0.03850818,0.5
51,207,104,1.3772440135215558,26.31211545494963,0.68862201,0.03850818,0.5
81,81,81,1.3789259358240906,26.34380945321162,0.68946297,0.03850818,0.5
81,208,81,1.3789259358240906,26.34380945321162,0.68946297,0.03850818,0.5
0,0,0,1.382151558224856,26.404484786107954,0.69107578,0.03850818,0.5
0,209,0,1.382151558224856,26.404484786107954,0.69107578,0.03850818,0.5
39,155,155,1.38726641800056,26.500407787377153,0.69363321,0.03850818,0.5
39,210,155,1.38726641800056,26.500407787377153,0.69363321,0.03850818,0.5
93,100,100,1.4646271474643209,27.90960195859983,0.73231357,0.03850818,0.5
93,211,100,1.4646271474643209,27.90960195859983,0.73231357,0.03850818,0.5
90,90,90,1.4692063136146927,27.99066601590185,0.73460316,0.03850818,0.5
90,212,90,1.4692063136146927,27.99066601590185,0.73460316,0.03850818,0.5
92,92,92,1.483257815637618,28.237848924971978,0.74162891,0.03850818,0.5
92,213,92,1.483257815637618,28.237848924971978,0.74162891,0.03850818,0.5
79,106,106,1.5236800514735398,28.93607985003144,0.76184003,0.03850818,0.5
79,214,106,1.5236800514735398,28.93607985003144,0.76184003,0.03850818,0.5
93,93,93,1.5437320406501536,29.27560235186699,0.77186602,0.03850818,0.5
93,215,93,1.5437320406501536,29.27560235186699,0.77186602,0.03850818,0.5
62,62,62,1.5494142699915177,29.371012775317066,0.77470713,0.03850818,0.5
62,216,62,1.5494142699915177,29.371012775317066,0.77470713,0.03850818,0.5
47,108,108,1.5511403897874052,29.399926805224972,0.77557019,0.03850818,0.5
47,217,108,1.5511403897874052,29.399926805224972,0.77557019,0.03850818,0.5
52,52,52,1.5838048715193123,29.941102853059668,0.79190244,0.03850818,0.5
52,218,52,1.5838048715193123,29.941102853059668,0.79190244,0.03850818,0.5
59,133,133,1.5852142108434437,29.964200502414876,0.79260711,0.03850818,0.5
59,219,133,1.5852142108434437,29.964200502414876,0.79260711,0.03850818,0.5
30,30,30,1.5857668767802369,29.97325253461675,0.79288344,0.03850818,0.5
30,220,30,1.5857668767802369,29.97325253461675,0.79288344,0.03850818,0.5
41,101,101,1.5862316359783846,29.980862313918077,0.79311582,0.03850818,0.5
41,221,101,1.5862316359783846,29.980862313918077,0.79311582,0.03850818,0.5
46,159,159,1.5890053003759392,30.02623086653329,0.79450265,0.03850818,0.5
46,222,159,1.5890053003759392,30.02623086653329,0.79450265,0.03850818,0.5
58,58,58,1.5904726999152845,30.050200954323536,0.79523635,0.03850818,0.5
58,223,58,1.5904726999152845,30.050200954323536,0.79523635,0.03850818,0.5
15,139,139,1.6011972210643974,30.224718305836596,0.80059861,0.03850818,0.5
15,224,139,1.6011972210643974,30.224718305836596,0.80059861,0.03850818,0.5
85,140,140,1.6037560180582735,30.266184222102783,0.80187801,0.03850818,0.5
85,225,140,1.6037560180582735,30.266184222102783,0.80187801,0.03850818,0.5
33,33,33,1.6172732794702833,30.484142630014418,0.80863664,0.03850818,0.5
33,226,33,1.6172732794702833,30.484142630014418,0.80863664,0.03850818,0.5
99,186,186,1.6377134596771765,30.810293277656047,0.81885673,0.03850818,0.5
99,227,186,1.6377134596771765,30.810293277656047,0.81885673,0.03850818,0.5
56,56,56,1.6477324294841185,30.968675756187665,0.82386621,0.03850818,0.5
56,228,56,1.6477324294841185,30.968675756187665,0.82386621,0.03850818,0.5
54,54,54,1.6532620350670832,31.055677269096904,0.82663102,0.03850818,0.5
54,229,54,1.6532620350670832,31.055677269096904,0.82663102,0.03850818,0.5
45,45,45,1.6590798798358024,31.1469002911034,0.82953994,0.03850818,0.5
45,230,45,1.6590798798358024,31.1469002911034,0.82953994,0.03850818,0.5
61,61,61,1.6605432374118012,31.169795190941272,0.83027162,0.03850818,0.5
61,231,61,1.6605432374118012,31.169795190941272,0.83027162,0.03850818,0.5
88,88,88,1.668715586043103,31.297285518778516,0.83435779,0.03850818,0.5
88,232,88,1.668715586043103,31.297285518778516,0.83435779,0.03850818,0.5
64,64,64,1.6765703641118304,31.41923459368584,0.83828518,0.03850818,0.5
64,233,64,1.6765703641118304,31.41923459368584,0.83828518,0.03850818,0.5
92,135,135,1.6772555140422887,31.42984475904254,0.83862776,0.03850818,0.5
92,234,135,1.6772555140422887,31.42984475904254,0.83862776,0.03850818,0.5
1,127,127,1.6870977646945924,31.581784403717425,0.84354888,0.03850818,0.5
1,235,127,1.6870977646945924,31.581784403717425,0.84354888,0.03850818,0.5
40,40,40,1.6900522076871514,31.627220647160193,0.8450261,0.03850818,0.5
40,236,40,1.6900522076871514,31.627220647160193,0.8450261,0.03850818,0.5
42,42,42,1.6953543354780618,31.708563004885796,0.84767717,0.03850818,0.5
42,237,42,1.6953543354780618,31.708563004885796,0.84767717,0.03850818,0.5
36,36,36,1.69700594634815,31.733849162273103,0.84850297,0.03850818,0.5
36,238,36,1.69700594634815,31.733849162273103,0.84850297,0.03850818,0.5
83,83,83,1.6978607558929324,31.746926630849643,0.84893038,0.03850818,0.5
83,239,83,1.6978607558929324,31.746926630849643,0.84893038,0.03850818,0.5
20,124,124,1.7012373200825222,31.79851935944421,0.85061866,0.03850818,0.5
20,240,124,1.7012373200825222,31.79851935944421,0.85061866,0.03850818,0.5
33,125,125,1.7018674685335853,31.80813646971274,0.85093373,0.03850818,0.5
33,241,125,1.7018674685335853,31.80813646971274,0.85093373,0.03850818,0.5
30,122,122,1.7120933694891367,31.963704869892496,0.85604668,0.03850818,0.5
30,242,122,1.7120933694891367,31.963704869892496,0.85604668,0.03850818,0.5
60,60,60,1.7171582928784215,32.04041467483129,0.85857915,0.03850818,0.5
60,243,60,1.7171582928784215,32.04041467483129,0.85857915,0.03850818,0.5
4,185,185,1.718668045346665,32.06323656502257,0.85933402,0.03850818,0.5
4,244,185,1.718668045346665,32.06323656502257,0.85933402,0.03850818,0.5
